Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
32¿Identifier¿¿v2¿¿¿{"start":{"line":8,"column":8},"end":{"line":8,"column":10}}¿¿Identifier
33¿BlockStatement¿¿¿¿¿{"start":{"line":6,"column":38},"end":{"line":9,"column":5}}¿¿BlockStatement
34¿VariableDeclarator¿¿v4¿¿¿{"start":{"line":10,"column":10},"end":{"line":10,"column":36}}¿¿VariableDeclarator
35¿CallExpression¿¿¿¿¿{"start":{"line":10,"column":15},"end":{"line":10,"column":36}}¿¿CallExpression
36¿MemberExpression¿¿¿¿¿{"start":{"line":10,"column":15},"end":{"line":10,"column":26}}¿¿MemberExpression
37¿Identifier¿¿fs¿¿¿{"start":{"line":10,"column":15},"end":{"line":10,"column":17}}¿¿Identifier
38¿Identifier¿¿readFile¿¿¿{"start":{"line":10,"column":18},"end":{"line":10,"column":26}}¿¿Identifier
39¿Identifier¿¿path¿¿¿{"start":{"line":10,"column":27},"end":{"line":10,"column":31}}¿¿Identifier
40¿Identifier¿¿v3¿¿¿{"start":{"line":10,"column":33},"end":{"line":10,"column":35}}¿¿Identifier
41¿ExpressionStatement¿¿¿¿¿{"start":{"line":11,"column":4},"end":{"line":11,"column":7}}¿¿ExpressionStatement
42¿Identifier¿¿v4¿¿¿{"start":{"line":11,"column":4},"end":{"line":11,"column":6}}¿¿Identifier
43¿BlockStatement¿¿¿¿¿{"start":{"line":3,"column":40},"end":{"line":12,"column":1}}¿¿BlockStatement
44¿VariableDeclarator¿¿v6¿¿¿{"start":{"line":13,"column":6},"end":{"line":13,"column":32}}¿¿VariableDeclarator
45¿CallExpression¿¿¿¿¿{"start":{"line":13,"column":11},"end":{"line":13,"column":32}}¿¿CallExpression
46¿MemberExpression¿¿¿¿¿{"start":{"line":13,"column":11},"end":{"line":13,"column":28}}¿¿MemberExpression
47¿Identifier¿¿http¿¿¿{"start":{"line":13,"column":11},"end":{"line":13,"column":15}}¿¿Identifier
48¿Identifier¿¿createServer¿¿¿{"start":{"line":13,"column":16},"end":{"line":13,"column":28}}¿¿Identifier
49¿Identifier¿¿v5¿¿¿{"start":{"line":13,"column":29},"end":{"line":13,"column":31}}¿¿Identifier
50¿VariableDeclarator¿¿v7¿¿¿{"start":{"line":14,"column":6},"end":{"line":14,"column":26}}¿¿VariableDeclarator
51¿CallExpression¿¿¿¿¿{"start":{"line":14,"column":11},"end":{"line":14,"column":26}}¿¿CallExpression
52¿MemberExpression¿¿¿¿¿{"start":{"line":14,"column":11},"end":{"line":14,"column":20}}¿¿MemberExpression
53¿Identifier¿¿v6¿¿¿{"start":{"line":14,"column":11},"end":{"line":14,"column":13}}¿¿Identifier
54¿Identifier¿¿listen¿¿¿{"start":{"line":14,"column":14},"end":{"line":14,"column":20}}¿¿Identifier
55¿Literal¿number¿¿8888¿¿{"start":{"line":14,"column":21},"end":{"line":14,"column":25}}¿¿Literal
56¿ExpressionStatement¿¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":15,"column":3}}¿¿ExpressionStatement
57¿Identifier¿¿v7¿¿¿{"start":{"line":15,"column":0},"end":{"line":15,"column":2}}¿¿Identifier
58¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
59¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
60¿CFG_F_START¿¿10_anon¿¿¿¿¿CFG_F_START
61¿CFG_F_END¿¿10_anon¿¿¿¿¿CFG_F_END
62¿CFG_F_START¿¿22_anon¿¿¿¿¿CFG_F_START
63¿CFG_F_END¿¿22_anon¿¿¿¿¿CFG_F_END
64¿TAINT_SOURCE¿¿¿¿¿¿¿TAINT_SOURCE
65¿PDG_OBJECT¿¿58.http-o1¿¿¿¿¿PDG_OBJECT
66¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
67¿PDG_OBJECT¿¿58.fs-o2¿¿¿¿¿PDG_OBJECT
68¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
69¿PDG_OBJECT¿¿60.this-o3¿¿¿¿¿PDG_OBJECT
70¿PDG_OBJECT¿¿60.request-o4¿¿¿¿¿PDG_OBJECT
71¿PDG_OBJECT¿¿60.response-o5¿¿¿¿¿PDG_OBJECT
72¿PDG_OBJECT¿¿58.v5-o6¿¿¿¿¿PDG_OBJECT
73¿PDG_OBJECT¿¿58.v6-o7¿¿¿¿¿PDG_OBJECT
74¿PDG_OBJECT¿¿58.v7-o8¿¿¿¿¿PDG_OBJECT
75¿PDG_OBJECT¿¿60.request.url-o9¿¿¿¿¿PDG_OBJECT
76¿PDG_OBJECT¿¿60.path-o10¿¿¿¿¿PDG_OBJECT
77¿PDG_OBJECT¿¿62.this-o11¿¿¿¿¿PDG_OBJECT
78¿PDG_OBJECT¿¿62.error-o12¿¿¿¿¿PDG_OBJECT
79¿PDG_OBJECT¿¿62.data-o13¿¿¿¿¿PDG_OBJECT
80¿PDG_OBJECT¿¿60.v3-o14¿¿¿¿¿PDG_OBJECT
81¿PDG_OBJECT¿¿60.v4-o15¿¿¿¿¿PDG_OBJECT
82¿TAINT_SINK¿¿readFile¿¿¿¿¿TAINT_SINK
83¿PDG_OBJECT¿¿62.v2-o16¿¿¿¿¿PDG_OBJECT
