Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
559¿Program¿¿¿¿¿{"start":{"line":7,"column":0},"end":{"line":121,"column":2},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Program
571¿Identifier¿¿app¿¿¿{"start":{"line":11,"column":35},"end":{"line":11,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
572¿Identifier¿¿logger¿¿¿{"start":{"line":11,"column":40},"end":{"line":11,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
573¿Identifier¿¿config¿¿¿{"start":{"line":11,"column":48},"end":{"line":11,"column":54},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
574¿VariableDeclarator¿¿v57¿¿¿¿¿VariableDeclarator
575¿FunctionExpression¿¿anon¿¿¿{"start":{"line":16,"column":23},"end":{"line":22,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿FunctionExpression
576¿Identifier¿¿req¿¿¿{"start":{"line":16,"column":33},"end":{"line":16,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
577¿Identifier¿¿res¿¿¿{"start":{"line":16,"column":38},"end":{"line":16,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
578¿Identifier¿¿next¿¿¿{"start":{"line":16,"column":43},"end":{"line":16,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
579¿VariableDeclarator¿¿v52¿¿¿¿¿VariableDeclarator
580¿NewExpression¿¿¿¿¿{"start":{"line":18,"column":18},"end":{"line":18,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿NewExpression
581¿Identifier¿¿Date¿¿¿{"start":{"line":18,"column":22},"end":{"line":18,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
582¿VariableDeclarator¿¿v53¿¿¿¿¿VariableDeclarator
583¿CallExpression¿¿¿¿¿{"start":{"line":19,"column":18},"end":{"line":19,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿CallExpression
584¿MemberExpression¿¿¿¿¿{"start":{"line":19,"column":18},"end":{"line":19,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
585¿Identifier¿¿Date¿¿¿{"start":{"line":19,"column":18},"end":{"line":19,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
586¿Identifier¿¿now¿¿¿{"start":{"line":19,"column":23},"end":{"line":19,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
587¿VariableDeclarator¿¿v54¿¿¿¿¿VariableDeclarator
588¿CallExpression¿¿¿¿¿{"start":{"line":20,"column":18},"end":{"line":20,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿CallExpression
589¿MemberExpression¿¿¿¿¿{"start":{"line":20,"column":18},"end":{"line":20,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
590¿Identifier¿¿utils¿¿¿{"start":{"line":20,"column":18},"end":{"line":20,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
591¿Identifier¿¿today¿¿¿{"start":{"line":20,"column":24},"end":{"line":20,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
592¿VariableDeclarator¿¿v55¿¿¿¿¿VariableDeclarator
593¿ObjectExpression¿¿¿¿¿{"start":{"line":17,"column":13},"end":{"line":21,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿ObjectExpression
594¿Property¿¿¿¿¿{"start":{"line":18,"column":6},"end":{"line":18,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Property
595¿Identifier¿¿time¿¿¿{"start":{"line":18,"column":6},"end":{"line":18,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
596¿Identifier¿¿v52¿¿¿¿¿Identifier
597¿Property¿¿¿¿¿{"start":{"line":19,"column":6},"end":{"line":19,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Property
598¿Identifier¿¿timestamp¿¿¿{"start":{"line":19,"column":6},"end":{"line":19,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
599¿Identifier¿¿v53¿¿¿¿¿Identifier
600¿Property¿¿¿¿¿{"start":{"line":20,"column":6},"end":{"line":20,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Property
601¿Identifier¿¿date¿¿¿{"start":{"line":20,"column":6},"end":{"line":20,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
602¿Identifier¿¿v54¿¿¿¿¿Identifier
603¿VariableDeclarator¿¿v56¿¿¿¿¿VariableDeclarator
604¿CallExpression¿¿¿¿¿{"start":{"line":17,"column":4},"end":{"line":21,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿CallExpression
605¿MemberExpression¿¿¿¿¿{"start":{"line":17,"column":4},"end":{"line":17,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
606¿Identifier¿¿res¿¿¿{"start":{"line":17,"column":4},"end":{"line":17,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
607¿Identifier¿¿json¿¿¿{"start":{"line":17,"column":8},"end":{"line":17,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
608¿Identifier¿¿v55¿¿¿¿¿Identifier
609¿ExpressionStatement¿¿¿¿¿{"start":{"line":17,"column":4},"end":{"line":21,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿ExpressionStatement
610¿Identifier¿¿v56¿¿¿¿¿Identifier
611¿BlockStatement¿¿¿¿¿{"start":{"line":16,"column":49},"end":{"line":22,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿BlockStatement
612¿VariableDeclarator¿¿v58¿¿¿¿¿VariableDeclarator
613¿CallExpression¿¿¿¿¿{"start":{"line":16,"column":2},"end":{"line":22,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿CallExpression
614¿MemberExpression¿¿¿¿¿{"start":{"line":16,"column":2},"end":{"line":16,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
615¿Identifier¿¿app¿¿¿{"start":{"line":16,"column":2},"end":{"line":16,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
616¿Identifier¿¿all¿¿¿{"start":{"line":16,"column":6},"end":{"line":16,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
617¿Literal¿string¿¿'/api/time'¿¿{"start":{"line":16,"column":10},"end":{"line":16,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Literal
618¿Identifier¿¿v57¿¿¿¿¿Identifier
619¿ExpressionStatement¿¿¿¿¿{"start":{"line":16,"column":2},"end":{"line":22,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿ExpressionStatement
620¿Identifier¿¿v58¿¿¿¿¿Identifier
621¿VariableDeclarator¿¿v65¿¿¿¿¿VariableDeclarator
622¿FunctionExpression¿¿anon¿¿¿{"start":{"line":29,"column":26},"end":{"line":39,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿FunctionExpression
623¿Identifier¿¿req¿¿¿{"start":{"line":29,"column":36},"end":{"line":29,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
624¿Identifier¿¿res¿¿¿{"start":{"line":29,"column":41},"end":{"line":29,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
625¿Identifier¿¿next¿¿¿{"start":{"line":29,"column":46},"end":{"line":29,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
626¿VariableDeclarator¿¿v59¿¿¿¿¿VariableDeclarator
627¿MemberExpression¿¿¿¿¿{"start":{"line":30,"column":15},"end":{"line":30,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
628¿Identifier¿¿req¿¿¿{"start":{"line":30,"column":15},"end":{"line":30,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
629¿Identifier¿¿body¿¿¿{"start":{"line":30,"column":19},"end":{"line":30,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
630¿VariableDeclarator¿¿name¿¿¿{"start":{"line":30,"column":8},"end":{"line":30,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿VariableDeclarator
631¿MemberExpression¿¿¿¿¿{"start":{"line":30,"column":15},"end":{"line":30,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
632¿Identifier¿¿v59¿¿¿¿¿Identifier
633¿Identifier¿¿name¿¿¿{"start":{"line":30,"column":24},"end":{"line":30,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
634¿VariableDeclarator¿¿v60¿¿¿¿¿VariableDeclarator
635¿UnaryExpression¿!¿¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿UnaryExpression
636¿Identifier¿¿name¿¿¿{"start":{"line":31,"column":9},"end":{"line":31,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
637¿IfStatement¿¿¿¿¿{"start":{"line":31,"column":4},"end":{"line":38,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿IfStatement
638¿Identifier¿¿v60¿¿¿¿¿Identifier
639¿VariableDeclarator¿¿v61¿¿¿¿¿VariableDeclarator
640¿CallExpression¿¿¿¿¿{"start":{"line":32,"column":6},"end":{"line":32,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿CallExpression
641¿Identifier¿¿next¿¿¿{"start":{"line":32,"column":6},"end":{"line":32,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
642¿Literal¿string¿¿'Miss parameter 'name'.'¿¿{"start":{"line":32,"column":11},"end":{"line":32,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Literal
643¿ExpressionStatement¿¿¿¿¿{"start":{"line":32,"column":6},"end":{"line":32,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿ExpressionStatement
644¿Identifier¿¿v61¿¿¿¿¿Identifier
645¿BlockStatement¿¿¿¿¿{"start":{"line":31,"column":15},"end":{"line":33,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿BlockStatement
646¿VariableDeclarator¿¿v62¿¿¿¿¿VariableDeclarator
647¿CallExpression¿¿¿¿¿{"start":{"line":34,"column":6},"end":{"line":34,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿CallExpression
648¿MemberExpression¿¿¿¿¿{"start":{"line":34,"column":6},"end":{"line":34,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
649¿Identifier¿¿worker¿¿¿{"start":{"line":34,"column":6},"end":{"line":34,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
650¿Identifier¿¿reload¿¿¿{"start":{"line":34,"column":13},"end":{"line":34,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
651¿Identifier¿¿name¿¿¿{"start":{"line":34,"column":20},"end":{"line":34,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
652¿ExpressionStatement¿¿¿¿¿{"start":{"line":34,"column":6},"end":{"line":34,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿ExpressionStatement
653¿Identifier¿¿v62¿¿¿¿¿Identifier
654¿VariableDeclarator¿¿v63¿¿¿¿¿VariableDeclarator
655¿ObjectExpression¿¿¿¿¿{"start":{"line":35,"column":15},"end":{"line":37,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿ObjectExpression
656¿Property¿¿¿¿¿{"start":{"line":36,"column":8},"end":{"line":36,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Property
657¿Identifier¿¿name¿¿¿{"start":{"line":36,"column":8},"end":{"line":36,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
658¿Identifier¿¿name¿¿¿{"start":{"line":36,"column":15},"end":{"line":36,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
659¿VariableDeclarator¿¿v64¿¿¿¿¿VariableDeclarator
660¿CallExpression¿¿¿¿¿{"start":{"line":35,"column":6},"end":{"line":37,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿CallExpression
661¿MemberExpression¿¿¿¿¿{"start":{"line":35,"column":6},"end":{"line":35,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
662¿Identifier¿¿res¿¿¿{"start":{"line":35,"column":6},"end":{"line":35,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
663¿Identifier¿¿json¿¿¿{"start":{"line":35,"column":10},"end":{"line":35,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
664¿Identifier¿¿v63¿¿¿¿¿Identifier
665¿ExpressionStatement¿¿¿¿¿{"start":{"line":35,"column":6},"end":{"line":37,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿ExpressionStatement
666¿Identifier¿¿v64¿¿¿¿¿Identifier
667¿BlockStatement¿¿¿¿¿{"start":{"line":33,"column":11},"end":{"line":38,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿BlockStatement
668¿BlockStatement¿¿¿¿¿{"start":{"line":29,"column":52},"end":{"line":39,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿BlockStatement
669¿VariableDeclarator¿¿v66¿¿¿¿¿VariableDeclarator
670¿CallExpression¿¿¿¿¿{"start":{"line":29,"column":2},"end":{"line":39,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿CallExpression
671¿MemberExpression¿¿¿¿¿{"start":{"line":29,"column":2},"end":{"line":29,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
672¿Identifier¿¿app¿¿¿{"start":{"line":29,"column":2},"end":{"line":29,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
673¿Identifier¿¿post¿¿¿{"start":{"line":29,"column":6},"end":{"line":29,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
674¿Literal¿string¿¿'/api/reload'¿¿{"start":{"line":29,"column":11},"end":{"line":29,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Literal
675¿Identifier¿¿v65¿¿¿¿¿Identifier
676¿ExpressionStatement¿¿¿¿¿{"start":{"line":29,"column":2},"end":{"line":39,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿ExpressionStatement
677¿Identifier¿¿v66¿¿¿¿¿Identifier
678¿VariableDeclarator¿¿v76¿¿¿¿¿VariableDeclarator
679¿FunctionExpression¿¿anon¿¿¿{"start":{"line":46,"column":24},"end":{"line":62,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿FunctionExpression
680¿Identifier¿¿req¿¿¿{"start":{"line":46,"column":34},"end":{"line":46,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
681¿Identifier¿¿res¿¿¿{"start":{"line":46,"column":39},"end":{"line":46,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
682¿Identifier¿¿next¿¿¿{"start":{"line":46,"column":44},"end":{"line":46,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
683¿VariableDeclarator¿¿v67¿¿¿¿¿VariableDeclarator
684¿MemberExpression¿¿¿¿¿{"start":{"line":47,"column":16},"end":{"line":47,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
685¿Identifier¿¿req¿¿¿{"start":{"line":47,"column":16},"end":{"line":47,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
686¿Identifier¿¿body¿¿¿{"start":{"line":47,"column":20},"end":{"line":47,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
687¿VariableDeclarator¿¿event¿¿¿{"start":{"line":47,"column":8},"end":{"line":47,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿VariableDeclarator
688¿MemberExpression¿¿¿¿¿{"start":{"line":47,"column":16},"end":{"line":47,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
689¿Identifier¿¿v67¿¿¿¿¿Identifier
690¿Identifier¿¿event¿¿¿{"start":{"line":47,"column":25},"end":{"line":47,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
691¿VariableDeclarator¿¿v68¿¿¿¿¿VariableDeclarator
692¿MemberExpression¿¿¿¿¿{"start":{"line":48,"column":15},"end":{"line":48,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
693¿Identifier¿¿req¿¿¿{"start":{"line":48,"column":15},"end":{"line":48,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
694¿Identifier¿¿body¿¿¿{"start":{"line":48,"column":19},"end":{"line":48,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
695¿VariableDeclarator¿¿args¿¿¿{"start":{"line":48,"column":8},"end":{"line":48,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿VariableDeclarator
696¿MemberExpression¿¿¿¿¿{"start":{"line":48,"column":15},"end":{"line":48,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
697¿Identifier¿¿v68¿¿¿¿¿Identifier
698¿Identifier¿¿args¿¿¿{"start":{"line":48,"column":24},"end":{"line":48,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
699¿VariableDeclarator¿¿v69¿¿¿¿¿VariableDeclarator
700¿UnaryExpression¿!¿¿¿¿{"start":{"line":49,"column":8},"end":{"line":49,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿UnaryExpression
701¿Identifier¿¿event¿¿¿{"start":{"line":49,"column":9},"end":{"line":49,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
702¿IfStatement¿¿¿¿¿{"start":{"line":49,"column":4},"end":{"line":61,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿IfStatement
703¿Identifier¿¿v69¿¿¿¿¿Identifier
704¿VariableDeclarator¿¿v70¿¿¿¿¿VariableDeclarator
705¿CallExpression¿¿¿¿¿{"start":{"line":50,"column":6},"end":{"line":50,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿CallExpression
706¿Identifier¿¿next¿¿¿{"start":{"line":50,"column":6},"end":{"line":50,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
707¿Literal¿string¿¿'Miss parameter 'event'.'¿¿{"start":{"line":50,"column":11},"end":{"line":50,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Literal
708¿ExpressionStatement¿¿¿¿¿{"start":{"line":50,"column":6},"end":{"line":50,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿ExpressionStatement
709¿Identifier¿¿v70¿¿¿¿¿Identifier
710¿BlockStatement¿¿¿¿¿{"start":{"line":49,"column":16},"end":{"line":51,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿BlockStatement
711¿VariableDeclarator¿¿_args¿¿¿{"start":{"line":52,"column":10},"end":{"line":52,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿VariableDeclarator
712¿ArrayExpression¿¿¿¿¿{"start":{"line":52,"column":18},"end":{"line":52,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿ArrayExpression
713¿Identifier¿¿event¿¿¿{"start":{"line":52,"column":19},"end":{"line":52,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
714¿VariableDeclarator¿¿v71¿¿¿¿¿VariableDeclarator
715¿CallExpression¿¿¿¿¿{"start":{"line":53,"column":10},"end":{"line":53,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿CallExpression
716¿MemberExpression¿¿¿¿¿{"start":{"line":53,"column":10},"end":{"line":53,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
717¿Identifier¿¿Array¿¿¿{"start":{"line":53,"column":10},"end":{"line":53,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
718¿Identifier¿¿isArray¿¿¿{"start":{"line":53,"column":16},"end":{"line":53,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
719¿Identifier¿¿args¿¿¿{"start":{"line":53,"column":24},"end":{"line":53,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
720¿IfStatement¿¿¿¿¿{"start":{"line":53,"column":6},"end":{"line":55,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿IfStatement
721¿Identifier¿¿v71¿¿¿¿¿Identifier
722¿ExpressionStatement¿¿¿¿¿{"start":{"line":54,"column":8},"end":{"line":54,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿ExpressionStatement
723¿AssignmentExpression¿=¿¿¿¿{"start":{"line":54,"column":8},"end":{"line":54,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿AssignmentExpression
724¿Identifier¿¿_args¿¿¿{"start":{"line":54,"column":8},"end":{"line":54,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
725¿CallExpression¿¿¿¿¿{"start":{"line":54,"column":16},"end":{"line":54,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿CallExpression
726¿MemberExpression¿¿¿¿¿{"start":{"line":54,"column":16},"end":{"line":54,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
727¿Identifier¿¿_args¿¿¿{"start":{"line":54,"column":16},"end":{"line":54,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
728¿Identifier¿¿concat¿¿¿{"start":{"line":54,"column":22},"end":{"line":54,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
729¿Identifier¿¿args¿¿¿{"start":{"line":54,"column":29},"end":{"line":54,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
730¿BlockStatement¿¿¿¿¿{"start":{"line":53,"column":31},"end":{"line":55,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿BlockStatement
731¿VariableDeclarator¿¿v72¿¿¿¿¿VariableDeclarator
732¿MemberExpression¿¿¿¿¿{"start":{"line":56,"column":6},"end":{"line":56,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿MemberExpression
733¿Identifier¿¿worker¿¿¿{"start":{"line":56,"column":6},"end":{"line":56,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
734¿Identifier¿¿emit¿¿¿{"start":{"line":56,"column":13},"end":{"line":56,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿Identifier
735¿VariableDeclarator¿¿v73¿¿¿¿¿VariableDeclarator
736¿CallExpression¿¿¿¿¿{"start":{"line":56,"column":6},"end":{"line":56,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/797/src/index.js"}¿¿CallExpression
