Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
0¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":189,"column":1}}¿¿Program
81¿Identifier¿¿_parseArguments¿¿¿{"start":{"line":29,"column":18},"end":{"line":29,"column":33}}¿¿Identifier
82¿Identifier¿¿arguments¿¿¿{"start":{"line":29,"column":34},"end":{"line":29,"column":43}}¿¿Identifier
83¿ExpressionStatement¿¿¿¿¿{"start":{"line":31,"column":4},"end":{"line":31,"column":27}}¿¿ExpressionStatement
84¿AssignmentExpression¿=¿¿¿¿{"start":{"line":31,"column":4},"end":{"line":31,"column":27}}¿¿AssignmentExpression
85¿MemberExpression¿¿¿¿¿{"start":{"line":31,"column":4},"end":{"line":31,"column":20}}¿¿MemberExpression
86¿Identifier¿¿options¿¿¿{"start":{"line":31,"column":4},"end":{"line":31,"column":11}}¿¿Identifier
87¿Identifier¿¿reversed¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":20}}¿¿Identifier
88¿Literal¿boolean¿¿true¿¿{"start":{"line":31,"column":23},"end":{"line":31,"column":27}}¿¿Literal
89¿VariableDeclarator¿¿v11¿¿¿¿¿VariableDeclarator
90¿MemberExpression¿¿¿¿¿{"start":{"line":32,"column":4},"end":{"line":32,"column":17}}¿¿MemberExpression
91¿Identifier¿¿options¿¿¿{"start":{"line":32,"column":4},"end":{"line":32,"column":11}}¿¿Identifier
92¿Identifier¿¿tests¿¿¿{"start":{"line":32,"column":12},"end":{"line":32,"column":17}}¿¿Identifier
93¿VariableDeclarator¿¿v12¿¿¿¿¿VariableDeclarator
94¿MemberExpression¿¿¿¿¿{"start":{"line":32,"column":26},"end":{"line":32,"column":37}}¿¿MemberExpression
95¿Identifier¿¿merge¿¿¿{"start":{"line":32,"column":26},"end":{"line":32,"column":31}}¿¿Identifier
96¿Identifier¿¿tests¿¿¿{"start":{"line":32,"column":32},"end":{"line":32,"column":37}}¿¿Identifier
97¿VariableDeclarator¿¿v13¿¿¿¿¿VariableDeclarator
98¿MemberExpression¿¿¿¿¿{"start":{"line":32,"column":26},"end":{"line":32,"column":43}}¿¿MemberExpression
99¿Identifier¿¿v12¿¿¿¿¿Identifier
100¿Identifier¿¿white¿¿¿{"start":{"line":32,"column":38},"end":{"line":32,"column":43}}¿¿Identifier
101¿VariableDeclarator¿¿v14¿¿¿¿¿VariableDeclarator
102¿CallExpression¿¿¿¿¿{"start":{"line":32,"column":4},"end":{"line":32,"column":44}}¿¿CallExpression
103¿MemberExpression¿¿¿¿¿{"start":{"line":32,"column":4},"end":{"line":32,"column":25}}¿¿MemberExpression
104¿Identifier¿¿v11¿¿¿¿¿Identifier
105¿Identifier¿¿unshift¿¿¿{"start":{"line":32,"column":18},"end":{"line":32,"column":25}}¿¿Identifier
106¿Identifier¿¿v13¿¿¿¿¿Identifier
107¿ExpressionStatement¿¿¿¿¿{"start":{"line":32,"column":4},"end":{"line":32,"column":44}}¿¿ExpressionStatement
108¿Identifier¿¿v14¿¿¿¿¿Identifier
109¿VariableDeclarator¿¿v15¿¿¿¿¿VariableDeclarator
110¿CallExpression¿¿¿¿¿{"start":{"line":34,"column":11},"end":{"line":34,"column":28}}¿¿CallExpression
111¿Identifier¿¿_reducer¿¿¿{"start":{"line":34,"column":11},"end":{"line":34,"column":19}}¿¿Identifier
112¿Identifier¿¿options¿¿¿{"start":{"line":34,"column":20},"end":{"line":34,"column":27}}¿¿Identifier
113¿ReturnStatement¿¿¿¿¿{"start":{"line":34,"column":4},"end":{"line":34,"column":28}}¿¿ReturnStatement
114¿Identifier¿¿v15¿¿¿¿¿Identifier
115¿BlockStatement¿¿¿¿¿{"start":{"line":28,"column":36},"end":{"line":35,"column":1}}¿¿BlockStatement
116¿ExpressionStatement¿¿¿¿¿{"start":{"line":28,"column":0},"end":{"line":35,"column":1}}¿¿ExpressionStatement
117¿AssignmentExpression¿=¿¿¿¿{"start":{"line":28,"column":0},"end":{"line":35,"column":1}}¿¿AssignmentExpression
118¿MemberExpression¿¿¿¿¿{"start":{"line":28,"column":0},"end":{"line":28,"column":11}}¿¿MemberExpression
119¿Identifier¿¿merge¿¿¿{"start":{"line":28,"column":0},"end":{"line":28,"column":5}}¿¿Identifier
120¿Identifier¿¿white¿¿¿{"start":{"line":28,"column":6},"end":{"line":28,"column":11}}¿¿Identifier
121¿Identifier¿¿mergeWhite¿¿¿¿¿Identifier
122¿VariableDeclarator¿¿v20¿¿¿¿¿VariableDeclarator
123¿FunctionExpression¿¿anon¿¿¿{"start":{"line":38,"column":11},"end":{"line":42,"column":5}}¿¿FunctionExpression
124¿Identifier¿¿params¿¿¿{"start":{"line":38,"column":20},"end":{"line":38,"column":26}}¿¿Identifier
125¿VariableDeclarator¿¿v16¿¿¿¿¿VariableDeclarator
126¿MemberExpression¿¿¿¿¿{"start":{"line":39,"column":13},"end":{"line":39,"column":29}}¿¿MemberExpression
127¿Identifier¿¿params¿¿¿{"start":{"line":39,"column":13},"end":{"line":39,"column":19}}¿¿Identifier
128¿Identifier¿¿assigning¿¿¿{"start":{"line":39,"column":20},"end":{"line":39,"column":29}}¿¿Identifier
129¿IfStatement¿¿¿¿¿{"start":{"line":39,"column":8},"end":{"line":39,"column":43}}¿¿IfStatement
130¿Identifier¿¿v16¿¿¿¿¿Identifier
131¿ReturnStatement¿¿¿¿¿{"start":{"line":39,"column":32},"end":{"line":39,"column":43}}¿¿ReturnStatement
132¿Literal¿boolean¿¿true¿¿{"start":{"line":39,"column":39},"end":{"line":39,"column":43}}¿¿Literal
133¿BlockStatement¿¿¿¿¿¿¿BlockStatement
134¿VariableDeclarator¿¿v17¿¿¿¿¿VariableDeclarator
135¿MemberExpression¿¿¿¿¿{"start":{"line":41,"column":15},"end":{"line":41,"column":25}}¿¿MemberExpression
136¿Identifier¿¿params¿¿¿{"start":{"line":41,"column":15},"end":{"line":41,"column":21}}¿¿Identifier
137¿Identifier¿¿key¿¿¿{"start":{"line":41,"column":22},"end":{"line":41,"column":25}}¿¿Identifier
138¿VariableDeclarator¿¿v18¿¿¿¿¿VariableDeclarator
139¿MemberExpression¿¿¿¿¿{"start":{"line":41,"column":29},"end":{"line":41,"column":40}}¿¿MemberExpression
140¿Identifier¿¿params¿¿¿{"start":{"line":41,"column":29},"end":{"line":41,"column":35}}¿¿Identifier
141¿Identifier¿¿obj1¿¿¿{"start":{"line":41,"column":36},"end":{"line":41,"column":40}}¿¿Identifier
142¿VariableDeclarator¿¿v19¿¿¿¿¿VariableDeclarator
143¿BinaryExpression¿in¿¿¿¿{"start":{"line":41,"column":15},"end":{"line":41,"column":40}}¿¿BinaryExpression
144¿Identifier¿¿v17¿¿¿¿¿Identifier
145¿Identifier¿¿v18¿¿¿¿¿Identifier
146¿ReturnStatement¿¿¿¿¿{"start":{"line":41,"column":8},"end":{"line":41,"column":40}}¿¿ReturnStatement
147¿Identifier¿¿v19¿¿¿¿¿Identifier
148¿BlockStatement¿¿¿¿¿{"start":{"line":38,"column":28},"end":{"line":42,"column":5}}¿¿BlockStatement
149¿VariableDeclarator¿¿v25¿¿¿¿¿VariableDeclarator
150¿FunctionExpression¿¿anon¿¿¿{"start":{"line":43,"column":11},"end":{"line":47,"column":5}}¿¿FunctionExpression
151¿Identifier¿¿params¿¿¿{"start":{"line":43,"column":20},"end":{"line":43,"column":26}}¿¿Identifier
152¿VariableDeclarator¿¿v21¿¿¿¿¿VariableDeclarator
153¿MemberExpression¿¿¿¿¿{"start":{"line":44,"column":13},"end":{"line":44,"column":29}}¿¿MemberExpression
154¿Identifier¿¿params¿¿¿{"start":{"line":44,"column":13},"end":{"line":44,"column":19}}¿¿Identifier
155¿Identifier¿¿recursing¿¿¿{"start":{"line":44,"column":20},"end":{"line":44,"column":29}}¿¿Identifier
156¿IfStatement¿¿¿¿¿{"start":{"line":44,"column":8},"end":{"line":44,"column":43}}¿¿IfStatement
157¿Identifier¿¿v21¿¿¿¿¿Identifier
158¿ReturnStatement¿¿¿¿¿{"start":{"line":44,"column":32},"end":{"line":44,"column":43}}¿¿ReturnStatement
159¿Literal¿boolean¿¿true¿¿{"start":{"line":44,"column":39},"end":{"line":44,"column":43}}¿¿Literal
160¿BlockStatement¿¿¿¿¿¿¿BlockStatement
161¿VariableDeclarator¿¿v22¿¿¿¿¿VariableDeclarator
162¿MemberExpression¿¿¿¿¿{"start":{"line":46,"column":15},"end":{"line":46,"column":25}}¿¿MemberExpression
163¿Identifier¿¿params¿¿¿{"start":{"line":46,"column":15},"end":{"line":46,"column":21}}¿¿Identifier
164¿Identifier¿¿key¿¿¿{"start":{"line":46,"column":22},"end":{"line":46,"column":25}}¿¿Identifier
165¿VariableDeclarator¿¿v23¿¿¿¿¿VariableDeclarator
166¿MemberExpression¿¿¿¿¿{"start":{"line":46,"column":29},"end":{"line":46,"column":40}}¿¿MemberExpression
167¿Identifier¿¿params¿¿¿{"start":{"line":46,"column":29},"end":{"line":46,"column":35}}¿¿Identifier
168¿Identifier¿¿obj2¿¿¿{"start":{"line":46,"column":36},"end":{"line":46,"column":40}}¿¿Identifier
169¿VariableDeclarator¿¿v24¿¿¿¿¿VariableDeclarator
170¿BinaryExpression¿in¿¿¿¿{"start":{"line":46,"column":15},"end":{"line":46,"column":40}}¿¿BinaryExpression
171¿Identifier¿¿v22¿¿¿¿¿Identifier
172¿Identifier¿¿v23¿¿¿¿¿Identifier
173¿ReturnStatement¿¿¿¿¿{"start":{"line":46,"column":8},"end":{"line":46,"column":40}}¿¿ReturnStatement
174¿Identifier¿¿v24¿¿¿¿¿Identifier
175¿BlockStatement¿¿¿¿¿{"start":{"line":43,"column":28},"end":{"line":47,"column":5}}¿¿BlockStatement
176¿VariableDeclarator¿¿v31¿¿¿¿¿VariableDeclarator
177¿FunctionExpression¿¿anon¿¿¿{"start":{"line":48,"column":11},"end":{"line":52,"column":5}}¿¿FunctionExpression
178¿Identifier¿¿params¿¿¿{"start":{"line":48,"column":20},"end":{"line":48,"column":26}}¿¿Identifier
179¿VariableDeclarator¿¿v26¿¿¿¿¿VariableDeclarator
180¿MemberExpression¿¿¿¿¿{"start":{"line":49,"column":13},"end":{"line":49,"column":29}}¿¿MemberExpression
181¿Identifier¿¿params¿¿¿{"start":{"line":49,"column":13},"end":{"line":49,"column":19}}¿¿Identifier
182¿Identifier¿¿recursing¿¿¿{"start":{"line":49,"column":20},"end":{"line":49,"column":29}}¿¿Identifier
183¿IfStatement¿¿¿¿¿{"start":{"line":49,"column":8},"end":{"line":49,"column":43}}¿¿IfStatement
184¿Identifier¿¿v26¿¿¿¿¿Identifier
185¿ReturnStatement¿¿¿¿¿{"start":{"line":49,"column":32},"end":{"line":49,"column":43}}¿¿ReturnStatement
186¿Literal¿boolean¿¿true¿¿{"start":{"line":49,"column":39},"end":{"line":49,"column":43}}¿¿Literal
187¿BlockStatement¿¿¿¿¿¿¿BlockStatement
188¿VariableDeclarator¿¿v27¿¿¿¿¿VariableDeclarator
189¿MemberExpression¿¿¿¿¿{"start":{"line":51,"column":19},"end":{"line":51,"column":29}}¿¿MemberExpression
190¿Identifier¿¿params¿¿¿{"start":{"line":51,"column":19},"end":{"line":51,"column":25}}¿¿Identifier
191¿Identifier¿¿key¿¿¿{"start":{"line":51,"column":26},"end":{"line":51,"column":29}}¿¿Identifier
192¿VariableDeclarator¿¿v28¿¿¿¿¿VariableDeclarator
193¿MemberExpression¿¿¿¿¿{"start":{"line":51,"column":33},"end":{"line":51,"column":44}}¿¿MemberExpression
194¿Identifier¿¿params¿¿¿{"start":{"line":51,"column":33},"end":{"line":51,"column":39}}¿¿Identifier
195¿Identifier¿¿obj1¿¿¿{"start":{"line":51,"column":40},"end":{"line":51,"column":44}}¿¿Identifier
196¿VariableDeclarator¿¿v29¿¿¿¿¿VariableDeclarator
197¿BinaryExpression¿in¿¿¿¿{"start":{"line":51,"column":19},"end":{"line":51,"column":44}}¿¿BinaryExpression
198¿Identifier¿¿v27¿¿¿¿¿Identifier
199¿Identifier¿¿v28¿¿¿¿¿Identifier
200¿VariableDeclarator¿¿v30¿¿¿¿¿VariableDeclarator
201¿UnaryExpression¿!¿¿¿¿{"start":{"line":51,"column":15},"end":{"line":51,"column":46}}¿¿UnaryExpression
202¿Identifier¿¿v29¿¿¿¿¿Identifier
203¿ReturnStatement¿¿¿¿¿{"start":{"line":51,"column":8},"end":{"line":51,"column":46}}¿¿ReturnStatement
204¿Identifier¿¿v30¿¿¿¿¿Identifier
205¿BlockStatement¿¿¿¿¿{"start":{"line":48,"column":28},"end":{"line":52,"column":5}}¿¿BlockStatement
206¿VariableDeclarator¿¿v32¿¿¿¿¿VariableDeclarator
207¿ObjectExpression¿¿¿¿¿¿¿ObjectExpression
208¿ExpressionStatement¿¿¿¿¿{"start":{"line":37,"column":14},"end":{"line":53,"column":1}}¿¿ExpressionStatement
209¿AssignmentExpression¿=¿¿¿¿{"start":{"line":37,"column":14},"end":{"line":53,"column":1}}¿¿AssignmentExpression
210¿MemberExpression¿¿¿¿¿{"start":{"line":37,"column":14},"end":{"line":53,"column":1}}¿¿MemberExpression
211¿Identifier¿¿v32¿¿¿¿¿Identifier
212¿Identifier¿¿merge¿¿¿{"start":{"line":38,"column":4},"end":{"line":38,"column":9}}¿¿Identifier
213¿Identifier¿¿v20¿¿¿¿¿Identifier
214¿ExpressionStatement¿¿¿¿¿{"start":{"line":37,"column":14},"end":{"line":53,"column":1}}¿¿ExpressionStatement
215¿AssignmentExpression¿=¿¿¿¿{"start":{"line":37,"column":14},"end":{"line":53,"column":1}}¿¿AssignmentExpression
216¿MemberExpression¿¿¿¿¿{"start":{"line":37,"column":14},"end":{"line":53,"column":1}}¿¿MemberExpression
217¿Identifier¿¿v32¿¿¿¿¿Identifier
218¿Identifier¿¿white¿¿¿{"start":{"line":43,"column":4},"end":{"line":43,"column":9}}¿¿Identifier
219¿Identifier¿¿v25¿¿¿¿¿Identifier
220¿ExpressionStatement¿¿¿¿¿{"start":{"line":37,"column":14},"end":{"line":53,"column":1}}¿¿ExpressionStatement
221¿AssignmentExpression¿=¿¿¿¿{"start":{"line":37,"column":14},"end":{"line":53,"column":1}}¿¿AssignmentExpression
222¿MemberExpression¿¿¿¿¿{"start":{"line":37,"column":14},"end":{"line":53,"column":1}}¿¿MemberExpression
223¿Identifier¿¿v32¿¿¿¿¿Identifier
224¿Identifier¿¿black¿¿¿{"start":{"line":48,"column":4},"end":{"line":48,"column":9}}¿¿Identifier
225¿Identifier¿¿v31¿¿¿¿¿Identifier
226¿ExpressionStatement¿¿¿¿¿{"start":{"line":37,"column":0},"end":{"line":53,"column":1}}¿¿ExpressionStatement
227¿AssignmentExpression¿=¿¿¿¿{"start":{"line":37,"column":0},"end":{"line":53,"column":1}}¿¿AssignmentExpression
228¿MemberExpression¿¿¿¿¿{"start":{"line":37,"column":0},"end":{"line":37,"column":11}}¿¿MemberExpression
229¿Identifier¿¿merge¿¿¿{"start":{"line":37,"column":0},"end":{"line":37,"column":5}}¿¿Identifier
230¿Identifier¿¿tests¿¿¿{"start":{"line":37,"column":6},"end":{"line":37,"column":11}}¿¿Identifier
231¿Identifier¿¿v32¿¿¿¿¿Identifier
232¿ExpressionStatement¿¿¿¿¿{"start":{"line":55,"column":0},"end":{"line":55,"column":22}}¿¿ExpressionStatement
233¿AssignmentExpression¿=¿¿¿¿{"start":{"line":55,"column":0},"end":{"line":55,"column":22}}¿¿AssignmentExpression
234¿MemberExpression¿¿¿¿¿{"start":{"line":55,"column":0},"end":{"line":55,"column":14}}¿¿MemberExpression
235¿Identifier¿¿module¿¿¿{"start":{"line":55,"column":0},"end":{"line":55,"column":6}}¿¿Identifier
236¿Identifier¿¿exports¿¿¿{"start":{"line":55,"column":7},"end":{"line":55,"column":14}}¿¿Identifier
237¿Identifier¿¿merge¿¿¿{"start":{"line":55,"column":17},"end":{"line":55,"column":22}}¿¿Identifier
238¿VariableDeclarator¿¿_reducer¿¿¿¿¿VariableDeclarator
239¿FunctionExpression¿¿anon¿¿¿{"start":{"line":63,"column":0},"end":{"line":71,"column":1}}¿¿FunctionExpression
240¿Identifier¿¿options¿¿¿{"start":{"line":63,"column":18},"end":{"line":63,"column":25}}¿¿Identifier
241¿VariableDeclarator¿¿v33¿¿¿¿¿VariableDeclarator
242¿MemberExpression¿¿¿¿¿{"start":{"line":64,"column":17},"end":{"line":64,"column":32}}¿¿MemberExpression
243¿Identifier¿¿options¿¿¿{"start":{"line":64,"column":17},"end":{"line":64,"column":24}}¿¿Identifier
244¿Identifier¿¿objects¿¿¿{"start":{"line":64,"column":25},"end":{"line":64,"column":32}}¿¿Identifier
245¿VariableDeclarator¿¿target¿¿¿{"start":{"line":64,"column":8},"end":{"line":64,"column":35}}¿¿VariableDeclarator
246¿MemberExpression¿computed¿¿¿¿{"start":{"line":64,"column":17},"end":{"line":64,"column":35}}¿¿MemberExpression
247¿Identifier¿¿v33¿¿¿¿¿Identifier
248¿Literal¿number¿¿0¿¿{"start":{"line":64,"column":33},"end":{"line":64,"column":34}}¿¿Literal
249¿VariableDeclarator¿¿v34¿¿¿¿¿VariableDeclarator
250¿MemberExpression¿¿¿¿¿{"start":{"line":65,"column":17},"end":{"line":65,"column":32}}¿¿MemberExpression
251¿Identifier¿¿options¿¿¿{"start":{"line":65,"column":17},"end":{"line":65,"column":24}}¿¿Identifier
252¿Identifier¿¿objects¿¿¿{"start":{"line":65,"column":25},"end":{"line":65,"column":32}}¿¿Identifier
253¿VariableDeclarator¿¿len¿¿¿{"start":{"line":65,"column":8},"end":{"line":65,"column":39}}¿¿VariableDeclarator
254¿MemberExpression¿¿¿¿¿{"start":{"line":65,"column":17},"end":{"line":65,"column":39}}¿¿MemberExpression
255¿Identifier¿¿v34¿¿¿¿¿Identifier
256¿Identifier¿¿length¿¿¿{"start":{"line":65,"column":33},"end":{"line":65,"column":39}}¿¿Identifier
257¿VariableDeclarator¿¿i¿¿¿{"start":{"line":67,"column":14},"end":{"line":67,"column":19}}¿¿VariableDeclarator
258¿Literal¿number¿¿1¿¿{"start":{"line":67,"column":18},"end":{"line":67,"column":19}}¿¿Literal
259¿VariableDeclarator¿¿v35¿¿¿¿¿VariableDeclarator
260¿BinaryExpression¿<¿¿¿¿{"start":{"line":67,"column":21},"end":{"line":67,"column":28}}¿¿BinaryExpression
261¿Identifier¿¿i¿¿¿{"start":{"line":67,"column":21},"end":{"line":67,"column":22}}¿¿Identifier
262¿Identifier¿¿len¿¿¿{"start":{"line":67,"column":25},"end":{"line":67,"column":28}}¿¿Identifier
263¿WhileStatement¿¿¿¿¿{"start":{"line":67,"column":4},"end":{"line":68,"column":68}}¿¿WhileStatement
264¿Identifier¿¿v35¿¿¿¿¿Identifier
265¿VariableDeclarator¿¿v37¿¿¿¿¿VariableDeclarator
266¿MemberExpression¿¿¿¿¿{"start":{"line":68,"column":25},"end":{"line":68,"column":40}}¿¿MemberExpression
267¿Identifier¿¿options¿¿¿{"start":{"line":68,"column":25},"end":{"line":68,"column":32}}¿¿Identifier
268¿Identifier¿¿objects¿¿¿{"start":{"line":68,"column":33},"end":{"line":68,"column":40}}¿¿Identifier
269¿VariableDeclarator¿¿v38¿¿¿¿¿VariableDeclarator
