Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2826¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":386,"column":1},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Program
2903¿Identifier¿¿4918¿require¿¿¿{"start":{"line":31,"column":13},"end":{"line":31,"column":20},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2904¿Literal¿string¿4918¿¿'minimist'¿¿{"start":{"line":31,"column":21},"end":{"line":31,"column":31},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Literal
2905¿VariableDeclarator¿¿4918¿v311¿¿¿{"start":{"line":31,"column":33},"end":{"line":31,"column":45},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2906¿MemberExpression¿¿4918¿¿¿¿{"start":{"line":31,"column":33},"end":{"line":31,"column":45},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿MemberExpression
2907¿Identifier¿¿4918¿process¿¿¿{"start":{"line":31,"column":33},"end":{"line":31,"column":40},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2908¿Identifier¿¿4918¿argv¿¿¿{"start":{"line":31,"column":41},"end":{"line":31,"column":45},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2909¿VariableDeclarator¿¿4918¿v312¿¿¿{"start":{"line":31,"column":33},"end":{"line":31,"column":54},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2910¿CallExpression¿¿4918¿¿¿¿{"start":{"line":31,"column":33},"end":{"line":31,"column":54},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿CallExpression
2911¿MemberExpression¿¿4918¿¿¿¿{"start":{"line":31,"column":33},"end":{"line":31,"column":51},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿MemberExpression
2912¿Identifier¿¿4918¿v311¿¿¿¿¿Identifier
2913¿Identifier¿¿4918¿slice¿¿¿{"start":{"line":31,"column":46},"end":{"line":31,"column":51},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2914¿Literal¿number¿4918¿¿2¿¿{"start":{"line":31,"column":52},"end":{"line":31,"column":53},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Literal
2915¿VariableDeclarator¿¿4918¿argv¿¿¿{"start":{"line":31,"column":6},"end":{"line":31,"column":55},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2916¿CallExpression¿¿4918¿¿¿¿{"start":{"line":31,"column":13},"end":{"line":31,"column":55},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿CallExpression
2917¿Identifier¿¿4918¿v310¿¿¿¿¿Identifier
2918¿Identifier¿¿4918¿v312¿¿¿¿¿Identifier
2919¿VariableDeclarator¿¿4918¿v313¿¿¿{"start":{"line":34,"column":6},"end":{"line":34,"column":15},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2920¿MemberExpression¿¿4918¿¿¿¿{"start":{"line":34,"column":6},"end":{"line":34,"column":15},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿MemberExpression
2921¿Identifier¿¿4918¿argv¿¿¿{"start":{"line":34,"column":6},"end":{"line":34,"column":10},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2922¿Identifier¿¿4918¿help¿¿¿{"start":{"line":34,"column":11},"end":{"line":34,"column":15},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2923¿VariableDeclarator¿¿4918¿v314¿¿¿{"start":{"line":34,"column":19},"end":{"line":34,"column":25},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2924¿MemberExpression¿¿4918¿¿¿¿{"start":{"line":34,"column":19},"end":{"line":34,"column":25},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿MemberExpression
2925¿Identifier¿¿4918¿argv¿¿¿{"start":{"line":34,"column":19},"end":{"line":34,"column":23},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2926¿Identifier¿¿4918¿h¿¿¿{"start":{"line":34,"column":24},"end":{"line":34,"column":25},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2927¿VariableDeclarator¿¿4918¿v315¿¿¿{"start":{"line":34,"column":6},"end":{"line":34,"column":25},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2928¿LogicalExpression¿||¿4918¿¿¿¿{"start":{"line":34,"column":6},"end":{"line":34,"column":25},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿LogicalExpression
2929¿Identifier¿¿4918¿v313¿¿¿¿¿Identifier
2930¿Identifier¿¿4918¿v314¿¿¿¿¿Identifier
2931¿IfStatement¿¿4918¿¿¿¿{"start":{"line":34,"column":2},"end":{"line":41,"column":3},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿IfStatement
2932¿Identifier¿¿4918¿v315¿¿¿¿¿Identifier
2933¿VariableDeclarator¿¿4918¿v316¿¿¿{"start":{"line":36,"column":16},"end":{"line":36,"column":43},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2934¿MemberExpression¿¿4918¿¿¿¿{"start":{"line":36,"column":16},"end":{"line":36,"column":43},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿MemberExpression
2935¿Literal¿string¿4918¿¿'simple-npm-registry'¿¿{"start":{"line":36,"column":16},"end":{"line":36,"column":37},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Literal
2936¿Identifier¿¿4918¿green¿¿¿{"start":{"line":36,"column":38},"end":{"line":36,"column":43},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2937¿VariableDeclarator¿¿4918¿v317¿¿¿{"start":{"line":36,"column":4},"end":{"line":36,"column":44},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2938¿CallExpression¿¿4918¿¿¿¿{"start":{"line":36,"column":4},"end":{"line":36,"column":44},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿CallExpression
2939¿MemberExpression¿¿4918¿¿¿¿{"start":{"line":36,"column":4},"end":{"line":36,"column":15},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿MemberExpression
2940¿Identifier¿¿4918¿console¿¿¿{"start":{"line":36,"column":4},"end":{"line":36,"column":11},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2941¿Identifier¿¿4918¿log¿¿¿{"start":{"line":36,"column":12},"end":{"line":36,"column":15},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2942¿Identifier¿¿4918¿v316¿¿¿¿¿Identifier
2943¿ExpressionStatement¿¿4918¿¿¿¿{"start":{"line":36,"column":4},"end":{"line":36,"column":45},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿ExpressionStatement
2944¿Identifier¿¿4918¿v317¿¿¿¿¿Identifier
2945¿VariableDeclarator¿¿4918¿v318¿¿¿{"start":{"line":37,"column":16},"end":{"line":37,"column":44},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2946¿MemberExpression¿¿4918¿¿¿¿{"start":{"line":37,"column":16},"end":{"line":37,"column":44},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿MemberExpression
2947¿Literal¿string¿4918¿¿'    --port [PORT #]'¿¿{"start":{"line":37,"column":16},"end":{"line":37,"column":37},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Literal
2948¿Identifier¿¿4918¿yellow¿¿¿{"start":{"line":37,"column":38},"end":{"line":37,"column":44},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2949¿VariableDeclarator¿¿4918¿v319¿¿¿{"start":{"line":37,"column":4},"end":{"line":37,"column":95},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2950¿CallExpression¿¿4918¿¿¿¿{"start":{"line":37,"column":4},"end":{"line":37,"column":95},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿CallExpression
2951¿MemberExpression¿¿4918¿¿¿¿{"start":{"line":37,"column":4},"end":{"line":37,"column":15},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿MemberExpression
2952¿Identifier¿¿4918¿console¿¿¿{"start":{"line":37,"column":4},"end":{"line":37,"column":11},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2953¿Identifier¿¿4918¿log¿¿¿{"start":{"line":37,"column":12},"end":{"line":37,"column":15},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2954¿Identifier¿¿4918¿v318¿¿¿¿¿Identifier
2955¿Literal¿string¿4918¿¿'-- specify the port to listen on, default 3000'¿¿{"start":{"line":37,"column":46},"end":{"line":37,"column":94},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Literal
2956¿ExpressionStatement¿¿4918¿¿¿¿{"start":{"line":37,"column":4},"end":{"line":37,"column":96},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿ExpressionStatement
2957¿Identifier¿¿4918¿v319¿¿¿¿¿Identifier
2958¿VariableDeclarator¿¿4918¿v320¿¿¿{"start":{"line":38,"column":16},"end":{"line":38,"column":60},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2959¿MemberExpression¿¿4918¿¿¿¿{"start":{"line":38,"column":16},"end":{"line":38,"column":60},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿MemberExpression
2960¿Literal¿string¿4918¿¿'    --storage [directory for cache]'¿¿{"start":{"line":38,"column":16},"end":{"line":38,"column":53},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Literal
2961¿Identifier¿¿4918¿yellow¿¿¿{"start":{"line":38,"column":54},"end":{"line":38,"column":60},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2962¿VariableDeclarator¿¿4918¿v321¿¿¿{"start":{"line":38,"column":4},"end":{"line":38,"column":134},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2963¿CallExpression¿¿4918¿¿¿¿{"start":{"line":38,"column":4},"end":{"line":38,"column":134},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿CallExpression
2964¿MemberExpression¿¿4918¿¿¿¿{"start":{"line":38,"column":4},"end":{"line":38,"column":15},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿MemberExpression
2965¿Identifier¿¿4918¿console¿¿¿{"start":{"line":38,"column":4},"end":{"line":38,"column":11},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2966¿Identifier¿¿4918¿log¿¿¿{"start":{"line":38,"column":12},"end":{"line":38,"column":15},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2967¿Identifier¿¿4918¿v320¿¿¿¿¿Identifier
2968¿Literal¿string¿4918¿¿'-- specify the directory to store npm cache and published packages in'¿¿{"start":{"line":38,"column":62},"end":{"line":38,"column":133},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Literal
2969¿ExpressionStatement¿¿4918¿¿¿¿{"start":{"line":38,"column":4},"end":{"line":38,"column":135},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿ExpressionStatement
2970¿Identifier¿¿4918¿v321¿¿¿¿¿Identifier
2971¿VariableDeclarator¿¿4918¿v322¿¿¿{"start":{"line":40,"column":4},"end":{"line":40,"column":18},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿VariableDeclarator
2972¿CallExpression¿¿4918¿¿¿¿{"start":{"line":40,"column":4},"end":{"line":40,"column":18},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿CallExpression
2973¿MemberExpression¿¿4918¿¿¿¿{"start":{"line":40,"column":4},"end":{"line":40,"column":16},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿MemberExpression
2974¿Identifier¿¿4918¿process¿¿¿{"start":{"line":40,"column":4},"end":{"line":40,"column":11},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
2975¿Identifier¿¿4918¿exit¿¿¿{"start":{"line":40,"column":12},"end":{"line":40,"column":16},"fname":"/datasets/vulcan-dataset/CWE-22/452/src/index.js"}¿¿Identifier
