Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
45¿BlockStatement¿¿¿¿¿{"start":{"line":32,"column":36},"end":{"line":40,"column":3}}¿¿BlockStatement
46¿VariableDeclarator¿¿v5¿¿¿¿¿VariableDeclarator
47¿LogicalExpression¿||¿¿¿¿{"start":{"line":42,"column":2},"end":{"line":42,"column":18}}¿¿LogicalExpression
48¿Identifier¿¿map¿¿¿{"start":{"line":42,"column":2},"end":{"line":42,"column":5}}¿¿Identifier
49¿AssignmentExpression¿=¿¿¿¿{"start":{"line":42,"column":10},"end":{"line":42,"column":17}}¿¿AssignmentExpression
50¿Identifier¿¿map¿¿¿{"start":{"line":42,"column":10},"end":{"line":42,"column":13}}¿¿Identifier
51¿Identifier¿¿K¿¿¿{"start":{"line":42,"column":16},"end":{"line":42,"column":17}}¿¿Identifier
52¿ExpressionStatement¿¿¿¿¿{"start":{"line":42,"column":2},"end":{"line":42,"column":19}}¿¿ExpressionStatement
53¿Identifier¿¿v5¿¿¿¿¿Identifier
54¿VariableDeclarator¿¿parts¿¿¿{"start":{"line":44,"column":6},"end":{"line":46,"column":10}}¿¿VariableDeclarator
55¿VariableDeclarator¿¿v6¿¿¿¿¿VariableDeclarator
56¿UnaryExpression¿typeof¿¿¿¿{"start":{"line":44,"column":26},"end":{"line":44,"column":37}}¿¿UnaryExpression
57¿Identifier¿¿path¿¿¿{"start":{"line":44,"column":33},"end":{"line":44,"column":37}}¿¿Identifier
58¿VariableDeclarator¿¿v7¿¿¿¿¿VariableDeclarator
59¿BinaryExpression¿==¿¿¿¿{"start":{"line":44,"column":14},"end":{"line":44,"column":37}}¿¿BinaryExpression
60¿Literal¿string¿¿'string'¿¿{"start":{"line":44,"column":14},"end":{"line":44,"column":22}}¿¿Literal
61¿Identifier¿¿v6¿¿¿¿¿Identifier
62¿VariableDeclarator¿¿v8¿¿¿¿¿VariableDeclarator
63¿CallExpression¿¿¿¿¿{"start":{"line":45,"column":6},"end":{"line":45,"column":21}}¿¿CallExpression
64¿MemberExpression¿¿¿¿¿{"start":{"line":45,"column":6},"end":{"line":45,"column":16}}¿¿MemberExpression
65¿Identifier¿¿path¿¿¿{"start":{"line":45,"column":6},"end":{"line":45,"column":10}}¿¿Identifier
66¿Identifier¿¿split¿¿¿{"start":{"line":45,"column":11},"end":{"line":45,"column":16}}¿¿Identifier
67¿Literal¿string¿¿'.'¿¿{"start":{"line":45,"column":17},"end":{"line":45,"column":20}}¿¿Literal
68¿IfStatement¿¿¿¿¿{"start":{"line":44,"column":14},"end":{"line":46,"column":10}}¿¿IfStatement
69¿Identifier¿¿v7¿¿¿¿¿Identifier
70¿ExpressionStatement¿¿¿¿¿{"start":{"line":44,"column":14},"end":{"line":46,"column":10}}¿¿ExpressionStatement
71¿AssignmentExpression¿=¿¿¿¿{"start":{"line":44,"column":14},"end":{"line":46,"column":10}}¿¿AssignmentExpression
72¿Identifier¿¿parts¿¿¿{"start":{"line":44,"column":14},"end":{"line":46,"column":10}}¿¿Identifier
73¿Identifier¿¿v8¿¿¿¿¿Identifier
74¿BlockStatement¿¿¿¿¿¿¿BlockStatement
75¿ExpressionStatement¿¿¿¿¿{"start":{"line":44,"column":14},"end":{"line":46,"column":10}}¿¿ExpressionStatement
76¿AssignmentExpression¿=¿¿¿¿{"start":{"line":44,"column":14},"end":{"line":46,"column":10}}¿¿AssignmentExpression
77¿Identifier¿¿parts¿¿¿{"start":{"line":44,"column":14},"end":{"line":46,"column":10}}¿¿Identifier
78¿Identifier¿¿path¿¿¿{"start":{"line":46,"column":6},"end":{"line":46,"column":10}}¿¿Identifier
79¿BlockStatement¿¿¿¿¿¿¿BlockStatement
80¿VariableDeclarator¿¿v9¿¿¿¿¿VariableDeclarator
81¿CallExpression¿¿¿¿¿{"start":{"line":48,"column":7},"end":{"line":48,"column":27}}¿¿CallExpression
82¿MemberExpression¿¿¿¿¿{"start":{"line":48,"column":7},"end":{"line":48,"column":20}}¿¿MemberExpression
83¿Identifier¿¿Array¿¿¿{"start":{"line":48,"column":7},"end":{"line":48,"column":12}}¿¿Identifier
84¿Identifier¿¿isArray¿¿¿{"start":{"line":48,"column":13},"end":{"line":48,"column":20}}¿¿Identifier
85¿Identifier¿¿parts¿¿¿{"start":{"line":48,"column":21},"end":{"line":48,"column":26}}¿¿Identifier
86¿VariableDeclarator¿¿v10¿¿¿¿¿VariableDeclarator
87¿UnaryExpression¿!¿¿¿¿{"start":{"line":48,"column":6},"end":{"line":48,"column":27}}¿¿UnaryExpression
88¿Identifier¿¿v9¿¿¿¿¿Identifier
89¿IfStatement¿¿¿¿¿{"start":{"line":48,"column":2},"end":{"line":50,"column":3}}¿¿IfStatement
90¿Identifier¿¿v10¿¿¿¿¿Identifier
91¿VariableDeclarator¿¿v11¿¿¿¿¿VariableDeclarator
92¿NewExpression¿¿¿¿¿{"start":{"line":49,"column":10},"end":{"line":49,"column":73}}¿¿NewExpression
93¿Identifier¿¿TypeError¿¿¿{"start":{"line":49,"column":14},"end":{"line":49,"column":23}}¿¿Identifier
94¿Literal¿string¿¿'Invalid `path`. Must be either string or array'¿¿{"start":{"line":49,"column":24},"end":{"line":49,"column":72}}¿¿Literal
95¿ThrowStatement¿¿¿¿¿{"start":{"line":49,"column":4},"end":{"line":49,"column":74}}¿¿ThrowStatement
96¿Identifier¿¿v11¿¿¿¿¿Identifier
97¿BlockStatement¿¿¿¿¿{"start":{"line":48,"column":29},"end":{"line":50,"column":3}}¿¿BlockStatement
98¿VariableDeclarator¿¿obj¿¿¿{"start":{"line":52,"column":6},"end":{"line":52,"column":13}}¿¿VariableDeclarator
99¿Identifier¿¿o¿¿¿{"start":{"line":52,"column":12},"end":{"line":52,"column":13}}¿¿Identifier
100¿VariableDeclarator¿¿part¿¿¿{"start":{"line":53,"column":6},"end":{"line":53,"column":10}}¿¿VariableDeclarator
101¿VariableDeclarator¿¿i¿¿¿{"start":{"line":55,"column":11},"end":{"line":55,"column":16}}¿¿VariableDeclarator
102¿Literal¿number¿¿0¿¿{"start":{"line":55,"column":15},"end":{"line":55,"column":16}}¿¿Literal
103¿VariableDeclarator¿¿v12¿¿¿¿¿VariableDeclarator
104¿MemberExpression¿¿¿¿¿{"start":{"line":55,"column":22},"end":{"line":55,"column":34}}¿¿MemberExpression
105¿Identifier¿¿parts¿¿¿{"start":{"line":55,"column":22},"end":{"line":55,"column":27}}¿¿Identifier
106¿Identifier¿¿length¿¿¿{"start":{"line":55,"column":28},"end":{"line":55,"column":34}}¿¿Identifier
107¿VariableDeclarator¿¿v13¿¿¿¿¿VariableDeclarator
108¿BinaryExpression¿<¿¿¿¿{"start":{"line":55,"column":18},"end":{"line":55,"column":34}}¿¿BinaryExpression
109¿Identifier¿¿i¿¿¿{"start":{"line":55,"column":18},"end":{"line":55,"column":19}}¿¿Identifier
110¿Identifier¿¿v12¿¿¿¿¿Identifier
111¿WhileStatement¿¿¿¿¿{"start":{"line":55,"column":2},"end":{"line":79,"column":3}}¿¿WhileStatement
112¿Identifier¿¿v13¿¿¿¿¿Identifier
113¿ExpressionStatement¿¿¿¿¿{"start":{"line":56,"column":4},"end":{"line":56,"column":20}}¿¿ExpressionStatement
114¿AssignmentExpression¿=¿¿¿¿{"start":{"line":56,"column":4},"end":{"line":56,"column":19}}¿¿AssignmentExpression
115¿Identifier¿¿part¿¿¿{"start":{"line":56,"column":4},"end":{"line":56,"column":8}}¿¿Identifier
116¿MemberExpression¿computed¿¿¿¿{"start":{"line":56,"column":11},"end":{"line":56,"column":19}}¿¿MemberExpression
117¿Identifier¿¿parts¿¿¿{"start":{"line":56,"column":11},"end":{"line":56,"column":16}}¿¿Identifier
118¿Identifier¿¿i¿¿¿{"start":{"line":56,"column":17},"end":{"line":56,"column":18}}¿¿Identifier
119¿VariableDeclarator¿¿v15¿¿¿¿¿VariableDeclarator
120¿CallExpression¿¿¿¿¿{"start":{"line":58,"column":8},"end":{"line":58,"column":26}}¿¿CallExpression
121¿MemberExpression¿¿¿¿¿{"start":{"line":58,"column":8},"end":{"line":58,"column":21}}¿¿MemberExpression
122¿Identifier¿¿Array¿¿¿{"start":{"line":58,"column":8},"end":{"line":58,"column":13}}¿¿Identifier
123¿Identifier¿¿isArray¿¿¿{"start":{"line":58,"column":14},"end":{"line":58,"column":21}}¿¿Identifier
124¿Identifier¿¿obj¿¿¿{"start":{"line":58,"column":22},"end":{"line":58,"column":25}}¿¿Identifier
125¿VariableDeclarator¿¿v16¿¿¿¿¿VariableDeclarator
126¿CallExpression¿¿¿¿¿{"start":{"line":58,"column":31},"end":{"line":58,"column":49}}¿¿CallExpression
127¿MemberExpression¿¿¿¿¿{"start":{"line":58,"column":31},"end":{"line":58,"column":43}}¿¿MemberExpression
128¿Literal¿object¿¿/^\d+$/¿¿{"start":{"line":58,"column":31},"end":{"line":58,"column":38}}¿¿Literal
129¿Identifier¿¿test¿¿¿{"start":{"line":58,"column":39},"end":{"line":58,"column":43}}¿¿Identifier
130¿Identifier¿¿part¿¿¿{"start":{"line":58,"column":44},"end":{"line":58,"column":48}}¿¿Identifier
131¿VariableDeclarator¿¿v17¿¿¿¿¿VariableDeclarator
132¿UnaryExpression¿!¿¿¿¿{"start":{"line":58,"column":30},"end":{"line":58,"column":49}}¿¿UnaryExpression
133¿Identifier¿¿v16¿¿¿¿¿Identifier
134¿VariableDeclarator¿¿v18¿¿¿¿¿VariableDeclarator
135¿LogicalExpression¿&&¿¿¿¿{"start":{"line":58,"column":8},"end":{"line":58,"column":49}}¿¿LogicalExpression
136¿Identifier¿¿v15¿¿¿¿¿Identifier
137¿Identifier¿¿v17¿¿¿¿¿Identifier
138¿IfStatement¿¿¿¿¿{"start":{"line":58,"column":4},"end":{"line":67,"column":5}}¿¿IfStatement
139¿Identifier¿¿v18¿¿¿¿¿Identifier
140¿VariableDeclarator¿¿paths¿¿¿{"start":{"line":60,"column":10},"end":{"line":60,"column":32}}¿¿VariableDeclarator
141¿CallExpression¿¿¿¿¿{"start":{"line":60,"column":18},"end":{"line":60,"column":32}}¿¿CallExpression
142¿MemberExpression¿¿¿¿¿{"start":{"line":60,"column":18},"end":{"line":60,"column":29}}¿¿MemberExpression
143¿Identifier¿¿parts¿¿¿{"start":{"line":60,"column":18},"end":{"line":60,"column":23}}¿¿Identifier
144¿Identifier¿¿slice¿¿¿{"start":{"line":60,"column":24},"end":{"line":60,"column":29}}¿¿Identifier
145¿Identifier¿¿i¿¿¿{"start":{"line":60,"column":30},"end":{"line":60,"column":31}}¿¿Identifier
146¿VariableDeclarator¿¿v23¿¿¿¿¿VariableDeclarator
147¿FunctionExpression¿¿anon¿¿¿{"start":{"line":62,"column":21},"end":{"line":66,"column":7}}¿¿FunctionExpression
148¿Identifier¿¿item¿¿¿{"start":{"line":62,"column":31},"end":{"line":62,"column":35}}¿¿Identifier
149¿VariableDeclarator¿¿v19¿¿¿¿¿VariableDeclarator
150¿LogicalExpression¿||¿¿¿¿{"start":{"line":64,"column":37},"end":{"line":64,"column":54}}¿¿LogicalExpression
151¿Identifier¿¿special¿¿¿{"start":{"line":64,"column":37},"end":{"line":64,"column":44}}¿¿Identifier
152¿Identifier¿¿lookup¿¿¿{"start":{"line":64,"column":48},"end":{"line":64,"column":54}}¿¿Identifier
153¿VariableDeclarator¿¿v20¿¿¿¿¿VariableDeclarator
154¿CallExpression¿¿¿¿¿{"start":{"line":64,"column":12},"end":{"line":64,"column":60}}¿¿CallExpression
155¿MemberExpression¿¿¿¿¿{"start":{"line":64,"column":12},"end":{"line":64,"column":23}}¿¿MemberExpression
156¿Identifier¿¿exports¿¿¿{"start":{"line":64,"column":12},"end":{"line":64,"column":19}}¿¿Identifier
157¿Identifier¿¿get¿¿¿{"start":{"line":64,"column":20},"end":{"line":64,"column":23}}¿¿Identifier
158¿Identifier¿¿paths¿¿¿{"start":{"line":64,"column":24},"end":{"line":64,"column":29}}¿¿Identifier
159¿Identifier¿¿item¿¿¿{"start":{"line":64,"column":31},"end":{"line":64,"column":35}}¿¿Identifier
160¿Identifier¿¿v19¿¿¿¿¿Identifier
161¿Identifier¿¿map¿¿¿{"start":{"line":64,"column":56},"end":{"line":64,"column":59}}¿¿Identifier
162¿VariableDeclarator¿¿v21¿¿¿¿¿VariableDeclarator
163¿CallExpression¿¿¿¿¿{"start":{"line":65,"column":12},"end":{"line":65,"column":26}}¿¿CallExpression
164¿Identifier¿¿map¿¿¿{"start":{"line":65,"column":12},"end":{"line":65,"column":15}}¿¿Identifier
165¿Identifier¿¿undefined¿¿¿{"start":{"line":65,"column":16},"end":{"line":65,"column":25}}¿¿Identifier
166¿VariableDeclarator¿¿v22¿¿¿¿¿VariableDeclarator
167¿IfStatement¿¿¿¿¿{"start":{"line":63,"column":15},"end":{"line":65,"column":26}}¿¿IfStatement
168¿Identifier¿¿item¿¿¿{"start":{"line":63,"column":15},"end":{"line":63,"column":19}}¿¿Identifier
169¿ExpressionStatement¿¿¿¿¿{"start":{"line":63,"column":15},"end":{"line":65,"column":26}}¿¿ExpressionStatement
170¿AssignmentExpression¿=¿¿¿¿{"start":{"line":63,"column":15},"end":{"line":65,"column":26}}¿¿AssignmentExpression
171¿Identifier¿¿v22¿¿¿¿¿Identifier
172¿Identifier¿¿v20¿¿¿¿¿Identifier
173¿BlockStatement¿¿¿¿¿¿¿BlockStatement
174¿ExpressionStatement¿¿¿¿¿{"start":{"line":63,"column":15},"end":{"line":65,"column":26}}¿¿ExpressionStatement
175¿AssignmentExpression¿=¿¿¿¿{"start":{"line":63,"column":15},"end":{"line":65,"column":26}}¿¿AssignmentExpression
176¿Identifier¿¿v22¿¿¿¿¿Identifier
177¿Identifier¿¿v21¿¿¿¿¿Identifier
178¿BlockStatement¿¿¿¿¿¿¿BlockStatement
179¿ReturnStatement¿¿¿¿¿{"start":{"line":63,"column":8},"end":{"line":65,"column":27}}¿¿ReturnStatement
180¿Identifier¿¿v22¿¿¿¿¿Identifier
181¿BlockStatement¿¿¿¿¿{"start":{"line":62,"column":37},"end":{"line":66,"column":7}}¿¿BlockStatement
182¿VariableDeclarator¿¿v24¿¿¿¿¿VariableDeclarator
183¿CallExpression¿¿¿¿¿{"start":{"line":62,"column":13},"end":{"line":66,"column":8}}¿¿CallExpression
184¿MemberExpression¿¿¿¿¿{"start":{"line":62,"column":13},"end":{"line":62,"column":20}}¿¿MemberExpression
185¿Identifier¿¿obj¿¿¿{"start":{"line":62,"column":13},"end":{"line":62,"column":16}}¿¿Identifier
186¿Identifier¿¿map¿¿¿{"start":{"line":62,"column":17},"end":{"line":62,"column":20}}¿¿Identifier
187¿Identifier¿¿v23¿¿¿¿¿Identifier
188¿ReturnStatement¿¿¿¿¿{"start":{"line":62,"column":6},"end":{"line":66,"column":9}}¿¿ReturnStatement
189¿Identifier¿¿v24¿¿¿¿¿Identifier
190¿BlockStatement¿¿¿¿¿{"start":{"line":58,"column":51},"end":{"line":67,"column":5}}¿¿BlockStatement
191¿IfStatement¿¿¿¿¿{"start":{"line":69,"column":4},"end":{"line":76,"column":5}}¿¿IfStatement
192¿Identifier¿¿lookup¿¿¿{"start":{"line":69,"column":8},"end":{"line":69,"column":14}}¿¿Identifier
193¿ExpressionStatement¿¿¿¿¿{"start":{"line":70,"column":6},"end":{"line":70,"column":30}}¿¿ExpressionStatement
194¿AssignmentExpression¿=¿¿¿¿{"start":{"line":70,"column":6},"end":{"line":70,"column":29}}¿¿AssignmentExpression
195¿Identifier¿¿obj¿¿¿{"start":{"line":70,"column":6},"end":{"line":70,"column":9}}¿¿Identifier
196¿CallExpression¿¿¿¿¿{"start":{"line":70,"column":12},"end":{"line":70,"column":29}}¿¿CallExpression
197¿Identifier¿¿lookup¿¿¿{"start":{"line":70,"column":12},"end":{"line":70,"column":18}}¿¿Identifier
198¿Identifier¿¿obj¿¿¿{"start":{"line":70,"column":19},"end":{"line":70,"column":22}}¿¿Identifier
199¿Identifier¿¿part¿¿¿{"start":{"line":70,"column":24},"end":{"line":70,"column":28}}¿¿Identifier
200¿BlockStatement¿¿¿¿¿{"start":{"line":69,"column":16},"end":{"line":71,"column":5}}¿¿BlockStatement
201¿VariableDeclarator¿¿_from¿¿¿{"start":{"line":72,"column":10},"end":{"line":72,"column":62}}¿¿VariableDeclarator
202¿VariableDeclarator¿¿v25¿¿¿¿¿VariableDeclarator
203¿MemberExpression¿computed¿¿¿¿{"start":{"line":72,"column":29},"end":{"line":72,"column":41}}¿¿MemberExpression
204¿Identifier¿¿obj¿¿¿{"start":{"line":72,"column":29},"end":{"line":72,"column":32}}¿¿Identifier
205¿Identifier¿¿special¿¿¿{"start":{"line":72,"column":33},"end":{"line":72,"column":40}}¿¿Identifier
206¿VariableDeclarator¿¿v26¿¿¿¿¿VariableDeclarator
207¿LogicalExpression¿&&¿¿¿¿{"start":{"line":72,"column":18},"end":{"line":72,"column":41}}¿¿LogicalExpression
208¿Identifier¿¿special¿¿¿{"start":{"line":72,"column":18},"end":{"line":72,"column":25}}¿¿Identifier
209¿Identifier¿¿v25¿¿¿¿¿Identifier
210¿VariableDeclarator¿¿v27¿¿¿¿¿VariableDeclarator
211¿MemberExpression¿computed¿¿¿¿{"start":{"line":72,"column":44},"end":{"line":72,"column":56}}¿¿MemberExpression
212¿Identifier¿¿obj¿¿¿{"start":{"line":72,"column":44},"end":{"line":72,"column":47}}¿¿Identifier
213¿Identifier¿¿special¿¿¿{"start":{"line":72,"column":48},"end":{"line":72,"column":55}}¿¿Identifier
214¿IfStatement¿¿¿¿¿{"start":{"line":72,"column":18},"end":{"line":72,"column":62}}¿¿IfStatement
215¿Identifier¿¿v26¿¿¿¿¿Identifier
216¿ExpressionStatement¿¿¿¿¿{"start":{"line":72,"column":18},"end":{"line":72,"column":62}}¿¿ExpressionStatement
217¿AssignmentExpression¿=¿¿¿¿{"start":{"line":72,"column":18},"end":{"line":72,"column":62}}¿¿AssignmentExpression
218¿Identifier¿¿_from¿¿¿{"start":{"line":72,"column":18},"end":{"line":72,"column":62}}¿¿Identifier
219¿Identifier¿¿v27¿¿¿¿¿Identifier
220¿BlockStatement¿¿¿¿¿¿¿BlockStatement
221¿ExpressionStatement¿¿¿¿¿{"start":{"line":72,"column":18},"end":{"line":72,"column":62}}¿¿ExpressionStatement
222¿AssignmentExpression¿=¿¿¿¿{"start":{"line":72,"column":18},"end":{"line":72,"column":62}}¿¿AssignmentExpression
223¿Identifier¿¿_from¿¿¿{"start":{"line":72,"column":18},"end":{"line":72,"column":62}}¿¿Identifier
224¿Identifier¿¿obj¿¿¿{"start":{"line":72,"column":59},"end":{"line":72,"column":62}}¿¿Identifier
225¿BlockStatement¿¿¿¿¿¿¿BlockStatement
226¿VariableDeclarator¿¿v28¿¿¿¿¿VariableDeclarator
227¿BinaryExpression¿instanceof¿¿¿¿{"start":{"line":73,"column":12},"end":{"line":73,"column":32}}¿¿BinaryExpression
228¿Identifier¿¿_from¿¿¿{"start":{"line":73,"column":12},"end":{"line":73,"column":17}}¿¿Identifier
229¿Identifier¿¿Map¿¿¿{"start":{"line":73,"column":29},"end":{"line":73,"column":32}}¿¿Identifier
230¿VariableDeclarator¿¿v29¿¿¿¿¿VariableDeclarator
231¿CallExpression¿¿¿¿¿{"start":{"line":74,"column":8},"end":{"line":74,"column":23}}¿¿CallExpression
232¿MemberExpression¿¿¿¿¿{"start":{"line":74,"column":8},"end":{"line":74,"column":17}}¿¿MemberExpression
233¿Identifier¿¿_from¿¿¿{"start":{"line":74,"column":8},"end":{"line":74,"column":13}}¿¿Identifier
234¿Identifier¿¿get¿¿¿{"start":{"line":74,"column":14},"end":{"line":74,"column":17}}¿¿Identifier
235¿Identifier¿¿part¿¿¿{"start":{"line":74,"column":18},"end":{"line":74,"column":22}}¿¿Identifier
236¿VariableDeclarator¿¿v30¿¿¿¿¿VariableDeclarator
237¿MemberExpression¿computed¿¿¿¿{"start":{"line":75,"column":8},"end":{"line":75,"column":19}}¿¿MemberExpression
238¿Identifier¿¿_from¿¿¿{"start":{"line":75,"column":8},"end":{"line":75,"column":13}}¿¿Identifier
239¿Identifier¿¿part¿¿¿{"start":{"line":75,"column":14},"end":{"line":75,"column":18}}¿¿Identifier
240¿IfStatement¿¿¿¿¿{"start":{"line":73,"column":12},"end":{"line":75,"column":19}}¿¿IfStatement
241¿Identifier¿¿v28¿¿¿¿¿Identifier
242¿ExpressionStatement¿¿¿¿¿{"start":{"line":73,"column":12},"end":{"line":75,"column":19}}¿¿ExpressionStatement
243¿AssignmentExpression¿=¿¿¿¿{"start":{"line":73,"column":12},"end":{"line":75,"column":19}}¿¿AssignmentExpression
244¿Identifier¿¿obj¿¿¿{"start":{"line":73,"column":6},"end":{"line":73,"column":9}}¿¿Identifier
245¿Identifier¿¿v29¿¿¿¿¿Identifier
246¿BlockStatement¿¿¿¿¿¿¿BlockStatement
247¿ExpressionStatement¿¿¿¿¿{"start":{"line":73,"column":12},"end":{"line":75,"column":19}}¿¿ExpressionStatement
248¿AssignmentExpression¿=¿¿¿¿{"start":{"line":73,"column":12},"end":{"line":75,"column":19}}¿¿AssignmentExpression
249¿Identifier¿¿obj¿¿¿{"start":{"line":73,"column":6},"end":{"line":73,"column":9}}¿¿Identifier
250¿Identifier¿¿v30¿¿¿¿¿Identifier
251¿BlockStatement¿¿¿¿¿¿¿BlockStatement
252¿BlockStatement¿¿¿¿¿{"start":{"line":71,"column":11},"end":{"line":76,"column":5}}¿¿BlockStatement
253¿VariableDeclarator¿¿v31¿¿¿¿¿VariableDeclarator
254¿UnaryExpression¿!¿¿¿¿{"start":{"line":78,"column":8},"end":{"line":78,"column":12}}¿¿UnaryExpression
255¿Identifier¿¿obj¿¿¿{"start":{"line":78,"column":9},"end":{"line":78,"column":12}}¿¿Identifier
256¿IfStatement¿¿¿¿¿{"start":{"line":78,"column":4},"end":{"line":78,"column":30}}¿¿IfStatement
257¿Identifier¿¿v31¿¿¿¿¿Identifier
258¿VariableDeclarator¿¿v32¿¿¿¿¿VariableDeclarator
259¿CallExpression¿¿¿¿¿{"start":{"line":78,"column":21},"end":{"line":78,"column":29}}¿¿CallExpression
260¿Identifier¿¿map¿¿¿{"start":{"line":78,"column":21},"end":{"line":78,"column":24}}¿¿Identifier
261¿Identifier¿¿obj¿¿¿{"start":{"line":78,"column":25},"end":{"line":78,"column":28}}¿¿Identifier
262¿ReturnStatement¿¿¿¿¿{"start":{"line":78,"column":14},"end":{"line":78,"column":30}}¿¿ReturnStatement
263¿Identifier¿¿v32¿¿¿¿¿Identifier
264¿BlockStatement¿¿¿¿¿¿¿BlockStatement
265¿VariableDeclarator¿¿v14¿¿¿¿¿VariableDeclarator
