Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
68¿Literal¿string¿¿'<strong>文件不存在</strong>'¿¿{"start":{"line":16,"column":38},"end":{"line":16,"column":62}}¿¿Literal
69¿ExpressionStatement¿¿¿¿¿{"start":{"line":17,"column":12},"end":{"line":17,"column":15}}¿¿ExpressionStatement
70¿Identifier¿¿v7¿¿¿{"start":{"line":17,"column":12},"end":{"line":17,"column":14}}¿¿Identifier
71¿VariableDeclarator¿¿v8¿¿¿{"start":{"line":18,"column":18},"end":{"line":18,"column":37}}¿¿VariableDeclarator
72¿CallExpression¿¿¿¿¿{"start":{"line":18,"column":23},"end":{"line":18,"column":37}}¿¿CallExpression
73¿MemberExpression¿¿¿¿¿{"start":{"line":18,"column":23},"end":{"line":18,"column":35}}¿¿MemberExpression
74¿Identifier¿¿response¿¿¿{"start":{"line":18,"column":23},"end":{"line":18,"column":31}}¿¿Identifier
75¿Identifier¿¿end¿¿¿{"start":{"line":18,"column":32},"end":{"line":18,"column":35}}¿¿Identifier
76¿ExpressionStatement¿¿¿¿¿{"start":{"line":19,"column":12},"end":{"line":19,"column":15}}¿¿ExpressionStatement
77¿Identifier¿¿v8¿¿¿{"start":{"line":19,"column":12},"end":{"line":19,"column":14}}¿¿Identifier
78¿BlockStatement¿¿¿¿¿{"start":{"line":15,"column":19},"end":{"line":20,"column":9}}¿¿BlockStatement
79¿VariableDeclarator¿¿v9¿¿¿{"start":{"line":21,"column":18},"end":{"line":21,"column":43}}¿¿VariableDeclarator
80¿CallExpression¿¿¿¿¿{"start":{"line":21,"column":23},"end":{"line":21,"column":43}}¿¿CallExpression
81¿MemberExpression¿¿¿¿¿{"start":{"line":21,"column":23},"end":{"line":21,"column":37}}¿¿MemberExpression
82¿Identifier¿¿response¿¿¿{"start":{"line":21,"column":23},"end":{"line":21,"column":31}}¿¿Identifier
83¿Identifier¿¿write¿¿¿{"start":{"line":21,"column":32},"end":{"line":21,"column":37}}¿¿Identifier
84¿Identifier¿¿file¿¿¿{"start":{"line":21,"column":38},"end":{"line":21,"column":42}}¿¿Identifier
85¿ExpressionStatement¿¿¿¿¿{"start":{"line":22,"column":12},"end":{"line":22,"column":15}}¿¿ExpressionStatement
86¿Identifier¿¿v9¿¿¿{"start":{"line":22,"column":12},"end":{"line":22,"column":14}}¿¿Identifier
87¿VariableDeclarator¿¿v10¿¿¿{"start":{"line":23,"column":18},"end":{"line":23,"column":38}}¿¿VariableDeclarator
88¿CallExpression¿¿¿¿¿{"start":{"line":23,"column":24},"end":{"line":23,"column":38}}¿¿CallExpression
89¿MemberExpression¿¿¿¿¿{"start":{"line":23,"column":24},"end":{"line":23,"column":36}}¿¿MemberExpression
90¿Identifier¿¿response¿¿¿{"start":{"line":23,"column":24},"end":{"line":23,"column":32}}¿¿Identifier
91¿Identifier¿¿end¿¿¿{"start":{"line":23,"column":33},"end":{"line":23,"column":36}}¿¿Identifier
92¿ExpressionStatement¿¿¿¿¿{"start":{"line":24,"column":12},"end":{"line":24,"column":16}}¿¿ExpressionStatement
93¿Identifier¿¿v10¿¿¿{"start":{"line":24,"column":12},"end":{"line":24,"column":15}}¿¿Identifier
94¿BlockStatement¿¿¿¿¿{"start":{"line":20,"column":15},"end":{"line":25,"column":9}}¿¿BlockStatement
95¿BlockStatement¿¿¿¿¿{"start":{"line":14,"column":39},"end":{"line":26,"column":5}}¿¿BlockStatement
96¿VariableDeclarator¿¿v12¿¿¿{"start":{"line":27,"column":10},"end":{"line":27,"column":38}}¿¿VariableDeclarator
97¿CallExpression¿¿¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":38}}¿¿CallExpression
98¿MemberExpression¿¿¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":27}}¿¿MemberExpression
99¿Identifier¿¿fs¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":18}}¿¿Identifier
100¿Identifier¿¿readFile¿¿¿{"start":{"line":27,"column":19},"end":{"line":27,"column":27}}¿¿Identifier
101¿Identifier¿¿path¿¿¿{"start":{"line":27,"column":28},"end":{"line":27,"column":32}}¿¿Identifier
102¿Identifier¿¿v11¿¿¿{"start":{"line":27,"column":34},"end":{"line":27,"column":37}}¿¿Identifier
103¿ExpressionStatement¿¿¿¿¿{"start":{"line":28,"column":4},"end":{"line":28,"column":8}}¿¿ExpressionStatement
104¿Identifier¿¿v12¿¿¿{"start":{"line":28,"column":4},"end":{"line":28,"column":7}}¿¿Identifier
105¿BlockStatement¿¿¿¿¿{"start":{"line":4,"column":41},"end":{"line":29,"column":1}}¿¿BlockStatement
106¿VariableDeclarator¿¿v14¿¿¿{"start":{"line":30,"column":6},"end":{"line":30,"column":34}}¿¿VariableDeclarator
107¿CallExpression¿¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":34}}¿¿CallExpression
108¿MemberExpression¿¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":29}}¿¿MemberExpression
109¿Identifier¿¿http¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":16}}¿¿Identifier
110¿Identifier¿¿createServer¿¿¿{"start":{"line":30,"column":17},"end":{"line":30,"column":29}}¿¿Identifier
111¿Identifier¿¿v13¿¿¿{"start":{"line":30,"column":30},"end":{"line":30,"column":33}}¿¿Identifier
112¿VariableDeclarator¿¿v15¿¿¿{"start":{"line":31,"column":6},"end":{"line":31,"column":28}}¿¿VariableDeclarator
113¿CallExpression¿¿¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":28}}¿¿CallExpression
114¿MemberExpression¿¿¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":22}}¿¿MemberExpression
115¿Identifier¿¿v14¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":15}}¿¿Identifier
116¿Identifier¿¿listen¿¿¿{"start":{"line":31,"column":16},"end":{"line":31,"column":22}}¿¿Identifier
117¿Literal¿number¿¿8888¿¿{"start":{"line":31,"column":23},"end":{"line":31,"column":27}}¿¿Literal
118¿ExpressionStatement¿¿¿¿¿{"start":{"line":32,"column":0},"end":{"line":32,"column":4}}¿¿ExpressionStatement
119¿Identifier¿¿v15¿¿¿{"start":{"line":32,"column":0},"end":{"line":32,"column":3}}¿¿Identifier
120¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
121¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
122¿CFG_F_START¿¿14_anon¿¿¿¿¿CFG_F_START
123¿CFG_F_END¿¿14_anon¿¿¿¿¿CFG_F_END
124¿CFG_F_START¿¿58_anon¿¿¿¿¿CFG_F_START
125¿CFG_F_END¿¿58_anon¿¿¿¿¿CFG_F_END
126¿CFG_IF_END¿¿61¿¿¿¿¿CFG_IF_END
127¿TAINT_SOURCE¿¿¿¿¿¿¿TAINT_SOURCE
128¿PDG_OBJECT¿¿120.http-o1¿¿¿¿¿PDG_OBJECT
129¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
130¿PDG_OBJECT¿¿120.url-o2¿¿¿¿¿PDG_OBJECT
131¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
132¿PDG_OBJECT¿¿120.fs-o3¿¿¿¿¿PDG_OBJECT
133¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
134¿PDG_OBJECT¿¿122.this-o4¿¿¿¿¿PDG_OBJECT
135¿PDG_OBJECT¿¿122.request-o5¿¿¿¿¿PDG_OBJECT
136¿PDG_OBJECT¿¿122.response-o6¿¿¿¿¿PDG_OBJECT
137¿PDG_OBJECT¿¿120.v13-o7¿¿¿¿¿PDG_OBJECT
138¿PDG_OBJECT¿¿120.v14-o8¿¿¿¿¿PDG_OBJECT
139¿PDG_OBJECT¿¿120.v15-o9¿¿¿¿¿PDG_OBJECT
140¿PDG_OBJECT¿¿122.request.url-o10¿¿¿¿¿PDG_OBJECT
141¿PDG_OBJECT¿¿122.v2-o11¿¿¿¿¿PDG_OBJECT
142¿PDG_OBJECT¿¿122.v2.pathname-o12¿¿¿¿¿PDG_OBJECT
143¿PDG_OBJECT¿¿122.path-o13¿¿¿¿¿PDG_OBJECT
144¿PDG_OBJECT¿¿122.v4-o14¿¿¿¿¿PDG_OBJECT
145¿PDG_OBJECT¿¿122.v5-o15¿¿¿¿¿PDG_OBJECT
146¿PDG_OBJECT¿¿122.v6-o16¿¿¿¿¿PDG_OBJECT
147¿TAINT_SINK¿¿write¿¿¿¿¿TAINT_SINK
148¿PDG_OBJECT¿¿124.this-o17¿¿¿¿¿PDG_OBJECT
149¿PDG_OBJECT¿¿124.error-o18¿¿¿¿¿PDG_OBJECT
150¿PDG_OBJECT¿¿124.file-o19¿¿¿¿¿PDG_OBJECT
151¿PDG_OBJECT¿¿122.v11-o20¿¿¿¿¿PDG_OBJECT
152¿PDG_OBJECT¿¿122.v12-o21¿¿¿¿¿PDG_OBJECT
153¿TAINT_SINK¿¿readFile¿¿¿¿¿TAINT_SINK
154¿PDG_OBJECT¿¿124.v7-o22¿¿¿¿¿PDG_OBJECT
155¿TAINT_SINK¿¿write¿¿¿¿¿TAINT_SINK
156¿PDG_OBJECT¿¿124.v8-o23¿¿¿¿¿PDG_OBJECT
157¿PDG_OBJECT¿¿124.v9-o24¿¿¿¿¿PDG_OBJECT
158¿TAINT_SINK¿¿write¿¿¿¿¿TAINT_SINK
159¿PDG_OBJECT¿¿124.v10-o25¿¿¿¿¿PDG_OBJECT
