Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1104¿Program¿¿-1¿¿¿¿{"start":{"line":3,"column":0},"end":{"line":158,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Program
1121¿VariableDeclarator¿¿1882¿util¿¿¿{"start":{"line":7,"column":4},"end":{"line":7,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1122¿CallExpression¿¿1882¿¿¿¿{"start":{"line":7,"column":11},"end":{"line":7,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿CallExpression
1123¿Identifier¿¿1882¿require¿¿¿{"start":{"line":7,"column":11},"end":{"line":7,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1124¿Literal¿string¿1882¿¿'util'¿¿{"start":{"line":7,"column":19},"end":{"line":7,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Literal
1125¿VariableDeclarator¿¿1882¿v98¿¿¿{"start":{"line":8,"column":11},"end":{"line":8,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1126¿CallExpression¿¿1882¿¿¿¿{"start":{"line":8,"column":11},"end":{"line":8,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿CallExpression
1127¿Identifier¿¿1882¿require¿¿¿{"start":{"line":8,"column":11},"end":{"line":8,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1128¿Literal¿string¿1882¿¿'child_process'¿¿{"start":{"line":8,"column":19},"end":{"line":8,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Literal
1129¿VariableDeclarator¿¿1882¿exec¿¿¿{"start":{"line":8,"column":4},"end":{"line":8,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1130¿MemberExpression¿¿1882¿¿¿¿{"start":{"line":8,"column":11},"end":{"line":8,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1131¿Identifier¿¿1882¿v98¿¿¿¿¿Identifier
1132¿Identifier¿¿1882¿exec¿¿¿{"start":{"line":8,"column":36},"end":{"line":8,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1133¿VariableDeclarator¿exported¿1882¿PDFImage¿¿¿{"start":{"line":10,"column":0},"end":{"line":21,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1134¿FunctionExpression¿¿1882¿anon¿¿¿{"start":{"line":10,"column":0},"end":{"line":21,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿FunctionExpression
1135¿Identifier¿¿0¿pdfFilePath¿¿¿{"start":{"line":10,"column":18},"end":{"line":10,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1136¿Identifier¿¿0¿options¿¿¿{"start":{"line":10,"column":31},"end":{"line":10,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1137¿VariableDeclarator¿¿1884¿v99¿¿¿{"start":{"line":11,"column":6},"end":{"line":11,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1138¿UnaryExpression¿!¿1884¿¿¿¿{"start":{"line":11,"column":6},"end":{"line":11,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿UnaryExpression
1139¿Identifier¿¿1884¿options¿¿¿{"start":{"line":11,"column":7},"end":{"line":11,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1140¿IfStatement¿¿1884¿¿¿¿{"start":{"line":11,"column":2},"end":{"line":11,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿IfStatement
1141¿Identifier¿¿1884¿v99¿¿¿¿¿Identifier
1142¿ExpressionStatement¿¿1884¿¿¿¿{"start":{"line":11,"column":16},"end":{"line":11,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ExpressionStatement
1143¿AssignmentExpression¿=¿1884¿¿¿¿{"start":{"line":11,"column":16},"end":{"line":11,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿AssignmentExpression
1144¿Identifier¿¿1884¿options¿¿¿{"start":{"line":11,"column":16},"end":{"line":11,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1145¿ObjectExpression¿¿1884¿¿¿¿¿¿ObjectExpression
1146¿BlockStatement¿¿1884¿¿¿¿¿¿BlockStatement
1147¿ExpressionStatement¿¿1884¿¿¿¿{"start":{"line":13,"column":2},"end":{"line":13,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ExpressionStatement
1148¿AssignmentExpression¿=¿1884¿¿¿¿{"start":{"line":13,"column":2},"end":{"line":13,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿AssignmentExpression
1149¿MemberExpression¿¿1884¿¿¿¿{"start":{"line":13,"column":2},"end":{"line":13,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1150¿ThisExpression¿¿1884¿¿¿¿{"start":{"line":13,"column":2},"end":{"line":13,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ThisExpression
1151¿Identifier¿¿1884¿pdfFilePath¿¿¿{"start":{"line":13,"column":7},"end":{"line":13,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1152¿Identifier¿¿1884¿pdfFilePath¿¿¿{"start":{"line":13,"column":21},"end":{"line":13,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1153¿VariableDeclarator¿¿1884¿v100¿¿¿{"start":{"line":15,"column":26},"end":{"line":15,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1154¿MemberExpression¿¿1884¿¿¿¿{"start":{"line":15,"column":26},"end":{"line":15,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1155¿Identifier¿¿1884¿options¿¿¿{"start":{"line":15,"column":26},"end":{"line":15,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1156¿Identifier¿¿1884¿pdfFileBaseName¿¿¿{"start":{"line":15,"column":34},"end":{"line":15,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1157¿VariableDeclarator¿¿1884¿v101¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1158¿CallExpression¿¿1884¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿CallExpression
1159¿MemberExpression¿¿1884¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1160¿ThisExpression¿¿1884¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ThisExpression
1161¿Identifier¿¿1884¿setPdfFileBaseName¿¿¿{"start":{"line":15,"column":7},"end":{"line":15,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1162¿Identifier¿¿1884¿v100¿¿¿¿¿Identifier
1163¿ExpressionStatement¿¿1884¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ExpressionStatement
1164¿Identifier¿¿1884¿v101¿¿¿¿¿Identifier
1165¿VariableDeclarator¿¿1884¿v102¿¿¿{"start":{"line":16,"column":25},"end":{"line":16,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1166¿MemberExpression¿¿1884¿¿¿¿{"start":{"line":16,"column":25},"end":{"line":16,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1167¿Identifier¿¿1884¿options¿¿¿{"start":{"line":16,"column":25},"end":{"line":16,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1168¿Identifier¿¿1884¿convertOptions¿¿¿{"start":{"line":16,"column":33},"end":{"line":16,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1169¿VariableDeclarator¿¿1884¿v103¿¿¿{"start":{"line":16,"column":2},"end":{"line":16,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1170¿CallExpression¿¿1884¿¿¿¿{"start":{"line":16,"column":2},"end":{"line":16,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿CallExpression
1171¿MemberExpression¿¿1884¿¿¿¿{"start":{"line":16,"column":2},"end":{"line":16,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1172¿ThisExpression¿¿1884¿¿¿¿{"start":{"line":16,"column":2},"end":{"line":16,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ThisExpression
1173¿Identifier¿¿1884¿setConvertOptions¿¿¿{"start":{"line":16,"column":7},"end":{"line":16,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1174¿Identifier¿¿1884¿v102¿¿¿¿¿Identifier
1175¿ExpressionStatement¿¿1884¿¿¿¿{"start":{"line":16,"column":2},"end":{"line":16,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ExpressionStatement
1176¿Identifier¿¿1884¿v103¿¿¿¿¿Identifier
1177¿VariableDeclarator¿¿1884¿v104¿¿¿{"start":{"line":17,"column":27},"end":{"line":17,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1178¿MemberExpression¿¿1884¿¿¿¿{"start":{"line":17,"column":27},"end":{"line":17,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1179¿Identifier¿¿1884¿options¿¿¿{"start":{"line":17,"column":27},"end":{"line":17,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1180¿Identifier¿¿1884¿convertExtension¿¿¿{"start":{"line":17,"column":35},"end":{"line":17,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1181¿VariableDeclarator¿¿1884¿v105¿¿¿{"start":{"line":17,"column":2},"end":{"line":17,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1182¿CallExpression¿¿1884¿¿¿¿{"start":{"line":17,"column":2},"end":{"line":17,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿CallExpression
1183¿MemberExpression¿¿1884¿¿¿¿{"start":{"line":17,"column":2},"end":{"line":17,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1184¿ThisExpression¿¿1884¿¿¿¿{"start":{"line":17,"column":2},"end":{"line":17,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ThisExpression
1185¿Identifier¿¿1884¿setConvertExtension¿¿¿{"start":{"line":17,"column":7},"end":{"line":17,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1186¿Identifier¿¿1884¿v104¿¿¿¿¿Identifier
1187¿ExpressionStatement¿¿1884¿¿¿¿{"start":{"line":17,"column":2},"end":{"line":17,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ExpressionStatement
1188¿Identifier¿¿1884¿v105¿¿¿¿¿Identifier
1189¿VariableDeclarator¿¿1884¿v106¿¿¿{"start":{"line":18,"column":15},"end":{"line":18,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1190¿MemberExpression¿¿1884¿¿¿¿{"start":{"line":18,"column":15},"end":{"line":18,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1191¿Identifier¿¿1884¿options¿¿¿{"start":{"line":18,"column":15},"end":{"line":18,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1192¿Identifier¿¿1884¿graphicsMagick¿¿¿{"start":{"line":18,"column":23},"end":{"line":18,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1193¿ExpressionStatement¿¿1884¿¿¿¿{"start":{"line":18,"column":2},"end":{"line":18,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ExpressionStatement
1194¿AssignmentExpression¿=¿1884¿¿¿¿{"start":{"line":18,"column":2},"end":{"line":18,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿AssignmentExpression
1195¿MemberExpression¿¿1884¿¿¿¿{"start":{"line":18,"column":2},"end":{"line":18,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1196¿ThisExpression¿¿1884¿¿¿¿{"start":{"line":18,"column":2},"end":{"line":18,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ThisExpression
1197¿Identifier¿¿1884¿useGM¿¿¿{"start":{"line":18,"column":7},"end":{"line":18,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1198¿LogicalExpression¿||¿1884¿¿¿¿{"start":{"line":18,"column":15},"end":{"line":18,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿LogicalExpression
1199¿Identifier¿¿1884¿v106¿¿¿¿¿Identifier
1200¿Literal¿boolean¿1884¿¿false¿¿{"start":{"line":18,"column":41},"end":{"line":18,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Literal
1201¿VariableDeclarator¿¿1884¿v107¿¿¿{"start":{"line":20,"column":25},"end":{"line":20,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1202¿MemberExpression¿¿1884¿¿¿¿{"start":{"line":20,"column":25},"end":{"line":20,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1203¿Identifier¿¿1884¿options¿¿¿{"start":{"line":20,"column":25},"end":{"line":20,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1204¿Identifier¿¿1884¿outputDirectory¿¿¿{"start":{"line":20,"column":33},"end":{"line":20,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1205¿VariableDeclarator¿¿1884¿v108¿¿¿{"start":{"line":20,"column":52},"end":{"line":20,"column":77},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1206¿CallExpression¿¿1884¿¿¿¿{"start":{"line":20,"column":52},"end":{"line":20,"column":77},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿CallExpression
1207¿MemberExpression¿¿1884¿¿¿¿{"start":{"line":20,"column":52},"end":{"line":20,"column":64},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1208¿Identifier¿¿1884¿path¿¿¿{"start":{"line":20,"column":52},"end":{"line":20,"column":56},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1209¿Identifier¿¿1884¿dirname¿¿¿{"start":{"line":20,"column":57},"end":{"line":20,"column":64},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1210¿Identifier¿¿1884¿pdfFilePath¿¿¿{"start":{"line":20,"column":65},"end":{"line":20,"column":76},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1211¿ExpressionStatement¿¿1884¿¿¿¿{"start":{"line":20,"column":2},"end":{"line":20,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ExpressionStatement
1212¿AssignmentExpression¿=¿1884¿¿¿¿{"start":{"line":20,"column":2},"end":{"line":20,"column":77},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿AssignmentExpression
1213¿MemberExpression¿¿1884¿¿¿¿{"start":{"line":20,"column":2},"end":{"line":20,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1214¿ThisExpression¿¿1884¿¿¿¿{"start":{"line":20,"column":2},"end":{"line":20,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ThisExpression
1215¿Identifier¿¿1884¿outputDirectory¿¿¿{"start":{"line":20,"column":7},"end":{"line":20,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1216¿LogicalExpression¿||¿1884¿¿¿¿{"start":{"line":20,"column":25},"end":{"line":20,"column":77},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿LogicalExpression
1217¿Identifier¿¿1884¿v107¿¿¿¿¿Identifier
1218¿Identifier¿¿1884¿v108¿¿¿¿¿Identifier
1219¿BlockStatement¿¿1884¿¿¿¿{"start":{"line":10,"column":40},"end":{"line":21,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿BlockStatement
1220¿VariableDeclarator¿¿1882¿v111¿¿¿{"start":{"line":24,"column":27},"end":{"line":29,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1221¿FunctionExpression¿¿1882¿anon¿¿¿{"start":{"line":24,"column":27},"end":{"line":29,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿FunctionExpression
1222¿VariableDeclarator¿¿1887¿v109¿¿¿{"start":{"line":27,"column":6},"end":{"line":27,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1223¿MemberExpression¿¿1887¿¿¿¿{"start":{"line":27,"column":6},"end":{"line":27,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1224¿ThisExpression¿¿1887¿¿¿¿{"start":{"line":27,"column":6},"end":{"line":27,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ThisExpression
1225¿Identifier¿¿1887¿pdfFilePath¿¿¿{"start":{"line":27,"column":11},"end":{"line":27,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1226¿VariableDeclarator¿¿1887¿v110¿¿¿{"start":{"line":25,"column":11},"end":{"line":28,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1227¿CallExpression¿¿1887¿¿¿¿{"start":{"line":25,"column":11},"end":{"line":28,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿CallExpression
1228¿MemberExpression¿¿1887¿¿¿¿{"start":{"line":25,"column":11},"end":{"line":25,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1229¿Identifier¿¿1887¿util¿¿¿{"start":{"line":25,"column":11},"end":{"line":25,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1230¿Identifier¿¿1887¿format¿¿¿{"start":{"line":25,"column":16},"end":{"line":25,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1231¿Literal¿string¿1887¿¿'pdfinfo \'%s\''¿¿{"start":{"line":26,"column":6},"end":{"line":26,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Literal
1232¿Identifier¿¿1887¿v109¿¿¿¿¿Identifier
1233¿ReturnStatement¿¿1887¿¿¿¿{"start":{"line":25,"column":4},"end":{"line":28,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿ReturnStatement
1234¿Identifier¿¿1887¿v110¿¿¿¿¿Identifier
1235¿BlockStatement¿¿1887¿¿¿¿{"start":{"line":24,"column":39},"end":{"line":29,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿BlockStatement
1236¿VariableDeclarator¿¿1882¿v118¿¿¿{"start":{"line":30,"column":29},"end":{"line":38,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1237¿FunctionExpression¿¿1882¿anon¿¿¿{"start":{"line":30,"column":29},"end":{"line":38,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿FunctionExpression
1238¿Identifier¿¿0¿output¿¿¿{"start":{"line":30,"column":39},"end":{"line":30,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1239¿VariableDeclarator¿¿1889¿info¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1240¿ObjectExpression¿¿1889¿¿¿¿¿¿ObjectExpression
1241¿VariableDeclarator¿¿1889¿v112¿¿¿{"start":{"line":32,"column":4},"end":{"line":32,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1242¿CallExpression¿¿1889¿¿¿¿{"start":{"line":32,"column":4},"end":{"line":32,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿CallExpression
1243¿MemberExpression¿¿1889¿¿¿¿{"start":{"line":32,"column":4},"end":{"line":32,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1244¿Identifier¿¿1889¿output¿¿¿{"start":{"line":32,"column":4},"end":{"line":32,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1245¿Identifier¿¿1889¿split¿¿¿{"start":{"line":32,"column":11},"end":{"line":32,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1246¿Literal¿string¿1889¿¿'\n'¿¿{"start":{"line":32,"column":17},"end":{"line":32,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Literal
1247¿VariableDeclarator¿¿1889¿v116¿¿¿{"start":{"line":32,"column":31},"end":{"line":36,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1248¿FunctionExpression¿¿1889¿anon¿¿¿{"start":{"line":32,"column":31},"end":{"line":36,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿FunctionExpression
1249¿Identifier¿¿0¿line¿¿¿{"start":{"line":32,"column":41},"end":{"line":32,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
1250¿VariableDeclarator¿¿1891¿v113¿¿¿{"start":{"line":33,"column":10},"end":{"line":33,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿VariableDeclarator
1251¿CallExpression¿¿1891¿¿¿¿{"start":{"line":33,"column":10},"end":{"line":33,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿CallExpression
1252¿MemberExpression¿¿1891¿¿¿¿{"start":{"line":33,"column":10},"end":{"line":33,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿MemberExpression
1253¿Identifier¿¿1891¿line¿¿¿{"start":{"line":33,"column":10},"end":{"line":33,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/670/src/index.js"}¿¿Identifier
