Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
31¿Identifier¿¿error¿¿¿{"start":{"line":8,"column":29},"end":{"line":8,"column":34}}¿¿Identifier
32¿Identifier¿¿data¿¿¿{"start":{"line":8,"column":36},"end":{"line":8,"column":40}}¿¿Identifier
33¿VariableDeclarator¿¿v3¿¿¿{"start":{"line":9,"column":18},"end":{"line":9,"column":29}}¿¿VariableDeclarator
34¿UnaryExpression¿!¿¿¿¿{"start":{"line":9,"column":23},"end":{"line":9,"column":29}}¿¿UnaryExpression
35¿Identifier¿¿error¿¿¿{"start":{"line":9,"column":24},"end":{"line":9,"column":29}}¿¿Identifier
36¿IfStatement¿¿¿¿¿{"start":{"line":10,"column":12},"end":{"line":15,"column":13}}¿¿IfStatement
37¿Identifier¿¿v3¿¿¿{"start":{"line":10,"column":16},"end":{"line":10,"column":18}}¿¿Identifier
38¿VariableDeclarator¿¿v4¿¿¿{"start":{"line":11,"column":22},"end":{"line":11,"column":46}}¿¿VariableDeclarator
39¿CallExpression¿¿¿¿¿{"start":{"line":11,"column":27},"end":{"line":11,"column":46}}¿¿CallExpression
40¿MemberExpression¿¿¿¿¿{"start":{"line":11,"column":27},"end":{"line":11,"column":38}}¿¿MemberExpression
41¿Identifier¿¿console¿¿¿{"start":{"line":11,"column":27},"end":{"line":11,"column":34}}¿¿Identifier
42¿Identifier¿¿log¿¿¿{"start":{"line":11,"column":35},"end":{"line":11,"column":38}}¿¿Identifier
43¿Literal¿string¿¿'sent'¿¿{"start":{"line":11,"column":39},"end":{"line":11,"column":45}}¿¿Literal
44¿ExpressionStatement¿¿¿¿¿{"start":{"line":12,"column":16},"end":{"line":12,"column":19}}¿¿ExpressionStatement
45¿Identifier¿¿v4¿¿¿{"start":{"line":12,"column":16},"end":{"line":12,"column":18}}¿¿Identifier
46¿VariableDeclarator¿¿v5¿¿¿{"start":{"line":13,"column":22},"end":{"line":13,"column":40}}¿¿VariableDeclarator
47¿CallExpression¿¿¿¿¿{"start":{"line":13,"column":27},"end":{"line":13,"column":40}}¿¿CallExpression
48¿MemberExpression¿¿¿¿¿{"start":{"line":13,"column":27},"end":{"line":13,"column":34}}¿¿MemberExpression
49¿Identifier¿¿res¿¿¿{"start":{"line":13,"column":27},"end":{"line":13,"column":30}}¿¿Identifier
50¿Identifier¿¿end¿¿¿{"start":{"line":13,"column":31},"end":{"line":13,"column":34}}¿¿Identifier
51¿Identifier¿¿data¿¿¿{"start":{"line":13,"column":35},"end":{"line":13,"column":39}}¿¿Identifier
52¿ExpressionStatement¿¿¿¿¿{"start":{"line":14,"column":16},"end":{"line":14,"column":19}}¿¿ExpressionStatement
53¿Identifier¿¿v5¿¿¿{"start":{"line":14,"column":16},"end":{"line":14,"column":18}}¿¿Identifier
54¿BlockStatement¿¿¿¿¿{"start":{"line":10,"column":20},"end":{"line":15,"column":13}}¿¿BlockStatement
55¿VariableDeclarator¿¿v6¿¿¿{"start":{"line":16,"column":18},"end":{"line":16,"column":29}}¿¿VariableDeclarator
56¿CallExpression¿¿¿¿¿{"start":{"line":16,"column":23},"end":{"line":16,"column":29}}¿¿CallExpression
57¿Identifier¿¿next¿¿¿{"start":{"line":16,"column":23},"end":{"line":16,"column":27}}¿¿Identifier
58¿ExpressionStatement¿¿¿¿¿{"start":{"line":17,"column":12},"end":{"line":17,"column":15}}¿¿ExpressionStatement
59¿Identifier¿¿v6¿¿¿{"start":{"line":17,"column":12},"end":{"line":17,"column":14}}¿¿Identifier
60¿BlockStatement¿¿¿¿¿{"start":{"line":8,"column":42},"end":{"line":18,"column":9}}¿¿BlockStatement
61¿VariableDeclarator¿¿v8¿¿¿{"start":{"line":19,"column":14},"end":{"line":19,"column":44}}¿¿VariableDeclarator
62¿CallExpression¿¿¿¿¿{"start":{"line":19,"column":19},"end":{"line":19,"column":44}}¿¿CallExpression
63¿MemberExpression¿¿¿¿¿{"start":{"line":19,"column":19},"end":{"line":19,"column":30}}¿¿MemberExpression
64¿Identifier¿¿fs¿¿¿{"start":{"line":19,"column":19},"end":{"line":19,"column":21}}¿¿Identifier
65¿Identifier¿¿readFile¿¿¿{"start":{"line":19,"column":22},"end":{"line":19,"column":30}}¿¿Identifier
66¿Identifier¿¿filePath¿¿¿{"start":{"line":19,"column":31},"end":{"line":19,"column":39}}¿¿Identifier
67¿Identifier¿¿v7¿¿¿{"start":{"line":19,"column":41},"end":{"line":19,"column":43}}¿¿Identifier
68¿ExpressionStatement¿¿¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":11}}¿¿ExpressionStatement
69¿Identifier¿¿v8¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":10}}¿¿Identifier
70¿BlockStatement¿¿¿¿¿{"start":{"line":3,"column":41},"end":{"line":21,"column":5}}¿¿BlockStatement
71¿ReturnStatement¿¿¿¿¿{"start":{"line":22,"column":4},"end":{"line":22,"column":14}}¿¿ReturnStatement
72¿Identifier¿¿v9¿¿¿{"start":{"line":22,"column":11},"end":{"line":22,"column":13}}¿¿Identifier
73¿BlockStatement¿¿¿¿¿{"start":{"line":2,"column":28},"end":{"line":23,"column":1}}¿¿BlockStatement
74¿ExpressionStatement¿¿¿¿¿{"start":{"line":24,"column":0},"end":{"line":24,"column":21}}¿¿ExpressionStatement
75¿AssignmentExpression¿=¿¿¿¿{"start":{"line":24,"column":0},"end":{"line":24,"column":20}}¿¿AssignmentExpression
76¿MemberExpression¿¿¿¿¿{"start":{"line":24,"column":0},"end":{"line":24,"column":14}}¿¿MemberExpression
77¿Identifier¿¿module¿¿¿{"start":{"line":24,"column":0},"end":{"line":24,"column":6}}¿¿Identifier
78¿Identifier¿¿exports¿¿¿{"start":{"line":24,"column":7},"end":{"line":24,"column":14}}¿¿Identifier
79¿Identifier¿¿v10¿¿¿{"start":{"line":24,"column":17},"end":{"line":24,"column":20}}¿¿Identifier
80¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
81¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
82¿CFG_F_START¿¿6_anon¿¿¿¿¿CFG_F_START
83¿CFG_F_END¿¿6_anon¿¿¿¿¿CFG_F_END
84¿CFG_F_START¿¿9_anon¿¿¿¿¿CFG_F_START
85¿CFG_F_END¿¿9_anon¿¿¿¿¿CFG_F_END
86¿CFG_F_START¿¿30_anon¿¿¿¿¿CFG_F_START
87¿CFG_F_END¿¿30_anon¿¿¿¿¿CFG_F_END
88¿CFG_IF_END¿¿36¿¿¿¿¿CFG_IF_END
89¿TAINT_SOURCE¿¿¿¿¿¿¿TAINT_SOURCE
90¿PDG_OBJECT¿¿80.fs-o1¿¿¿¿¿PDG_OBJECT
91¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
92¿PDG_OBJECT¿¿82.this-o2¿¿¿¿¿PDG_OBJECT
93¿PDG_OBJECT¿¿82.path-o3¿¿¿¿¿PDG_OBJECT
94¿PDG_OBJECT¿¿80.v10-o4¿¿¿¿¿PDG_OBJECT
95¿PDG_OBJECT¿¿80.module-o5¿¿¿¿¿PDG_OBJECT
96¿PDG_OBJECT¿¿80.module.exports-o6¿¿¿¿¿PDG_OBJECT
97¿PDG_OBJECT¿¿84.this-o7¿¿¿¿¿PDG_OBJECT
98¿PDG_OBJECT¿¿84.req-o8¿¿¿¿¿PDG_OBJECT
99¿PDG_OBJECT¿¿84.res-o9¿¿¿¿¿PDG_OBJECT
100¿PDG_OBJECT¿¿84.next-o10¿¿¿¿¿PDG_OBJECT
101¿PDG_OBJECT¿¿82.v9-o11¿¿¿¿¿PDG_OBJECT
102¿PDG_OBJECT¿¿84.req.url-o12¿¿¿¿¿PDG_OBJECT
103¿PDG_OBJECT¿¿84.filePath-o13¿¿¿¿¿PDG_OBJECT
104¿PDG_OBJECT¿¿84.v2-o14¿¿¿¿¿PDG_OBJECT
105¿PDG_OBJECT¿¿86.this-o15¿¿¿¿¿PDG_OBJECT
106¿PDG_OBJECT¿¿86.error-o16¿¿¿¿¿PDG_OBJECT
107¿PDG_OBJECT¿¿86.data-o17¿¿¿¿¿PDG_OBJECT
108¿PDG_OBJECT¿¿84.v7-o18¿¿¿¿¿PDG_OBJECT
109¿PDG_OBJECT¿¿84.v8-o19¿¿¿¿¿PDG_OBJECT
110¿TAINT_SINK¿¿readFile¿¿¿¿¿TAINT_SINK
111¿PDG_OBJECT¿¿86.v4-o20¿¿¿¿¿PDG_OBJECT
112¿PDG_OBJECT¿¿86.v5-o21¿¿¿¿¿PDG_OBJECT
113¿PDG_OBJECT¿¿86.v6-o22¿¿¿¿¿PDG_OBJECT
