Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1167¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":101,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Program
1262¿Identifier¿¿2057¿opts¿¿¿{"start":{"line":10,"column":5},"end":{"line":10,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Identifier
1263¿Identifier¿¿2057¿global¿¿¿{"start":{"line":10,"column":10},"end":{"line":10,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Identifier
1264¿VariableDeclarator¿¿2057¿v142¿¿¿{"start":{"line":10,"column":5},"end":{"line":10,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿VariableDeclarator
1265¿IfStatement¿¿2057¿¿¿¿{"start":{"line":10,"column":5},"end":{"line":10,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿IfStatement
1266¿Identifier¿¿2057¿v141¿¿¿¿¿Identifier
1267¿ExpressionStatement¿¿2057¿¿¿¿{"start":{"line":10,"column":5},"end":{"line":10,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿ExpressionStatement
1268¿AssignmentExpression¿=¿2057¿¿¿¿{"start":{"line":10,"column":5},"end":{"line":10,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿AssignmentExpression
1269¿Identifier¿¿2057¿v142¿¿¿¿¿Identifier
1270¿Literal¿string¿2057¿¿' -g'¿¿{"start":{"line":10,"column":19},"end":{"line":10,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Literal
1271¿BlockStatement¿¿2057¿¿¿¿¿¿BlockStatement
1272¿ExpressionStatement¿¿2057¿¿¿¿{"start":{"line":10,"column":5},"end":{"line":10,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿ExpressionStatement
1273¿AssignmentExpression¿=¿2057¿¿¿¿{"start":{"line":10,"column":5},"end":{"line":10,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿AssignmentExpression
1274¿Identifier¿¿2057¿v142¿¿¿¿¿Identifier
1275¿Literal¿string¿2057¿¿''¿¿{"start":{"line":10,"column":25},"end":{"line":10,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Literal
1276¿BlockStatement¿¿2057¿¿¿¿¿¿BlockStatement
1277¿VariableDeclarator¿¿2057¿v143¿¿¿{"start":{"line":9,"column":18},"end":{"line":10,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿VariableDeclarator
1278¿BinaryExpression¿+¿2057¿¿¿¿{"start":{"line":9,"column":18},"end":{"line":10,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿BinaryExpression
1279¿Identifier¿¿2057¿v140¿¿¿¿¿Identifier
1280¿Identifier¿¿2057¿v142¿¿¿¿¿Identifier
1281¿VariableDeclarator¿¿2057¿v144¿¿¿{"start":{"line":11,"column":5},"end":{"line":11,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿VariableDeclarator
1282¿MemberExpression¿¿2057¿¿¿¿{"start":{"line":11,"column":5},"end":{"line":11,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿MemberExpression
1283¿Identifier¿¿2057¿opts¿¿¿{"start":{"line":11,"column":5},"end":{"line":11,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Identifier
1284¿Identifier¿¿2057¿save¿¿¿{"start":{"line":11,"column":10},"end":{"line":11,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Identifier
1285¿VariableDeclarator¿¿2057¿v145¿¿¿{"start":{"line":11,"column":5},"end":{"line":11,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿VariableDeclarator
1286¿IfStatement¿¿2057¿¿¿¿{"start":{"line":11,"column":5},"end":{"line":11,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿IfStatement
1287¿Identifier¿¿2057¿v144¿¿¿¿¿Identifier
1288¿ExpressionStatement¿¿2057¿¿¿¿{"start":{"line":11,"column":5},"end":{"line":11,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿ExpressionStatement
1289¿AssignmentExpression¿=¿2057¿¿¿¿{"start":{"line":11,"column":5},"end":{"line":11,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿AssignmentExpression
1290¿Identifier¿¿2057¿v145¿¿¿¿¿Identifier
1291¿Literal¿string¿2057¿¿' --save'¿¿{"start":{"line":11,"column":19},"end":{"line":11,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Literal
1292¿BlockStatement¿¿2057¿¿¿¿¿¿BlockStatement
1293¿ExpressionStatement¿¿2057¿¿¿¿{"start":{"line":11,"column":5},"end":{"line":11,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿ExpressionStatement
1294¿AssignmentExpression¿=¿2057¿¿¿¿{"start":{"line":11,"column":5},"end":{"line":11,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿AssignmentExpression
1295¿Identifier¿¿2057¿v145¿¿¿¿¿Identifier
1296¿Literal¿string¿2057¿¿' --no-save'¿¿{"start":{"line":11,"column":29},"end":{"line":11,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Literal
1297¿BlockStatement¿¿2057¿¿¿¿¿¿BlockStatement
1298¿VariableDeclarator¿¿2057¿v146¿¿¿{"start":{"line":9,"column":18},"end":{"line":11,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿VariableDeclarator
1299¿BinaryExpression¿+¿2057¿¿¿¿{"start":{"line":9,"column":18},"end":{"line":11,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿BinaryExpression
1300¿Identifier¿¿2057¿v143¿¿¿¿¿Identifier
1301¿Identifier¿¿2057¿v145¿¿¿¿¿Identifier
1302¿VariableDeclarator¿¿2057¿v147¿¿¿{"start":{"line":12,"column":5},"end":{"line":12,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿VariableDeclarator
1303¿MemberExpression¿¿2057¿¿¿¿{"start":{"line":12,"column":5},"end":{"line":12,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿MemberExpression
1304¿Identifier¿¿2057¿opts¿¿¿{"start":{"line":12,"column":5},"end":{"line":12,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Identifier
1305¿Identifier¿¿2057¿saveDev¿¿¿{"start":{"line":12,"column":10},"end":{"line":12,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Identifier
1306¿VariableDeclarator¿¿2057¿v148¿¿¿{"start":{"line":12,"column":5},"end":{"line":12,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿VariableDeclarator
1307¿IfStatement¿¿2057¿¿¿¿{"start":{"line":12,"column":5},"end":{"line":12,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿IfStatement
1308¿Identifier¿¿2057¿v147¿¿¿¿¿Identifier
1309¿ExpressionStatement¿¿2057¿¿¿¿{"start":{"line":12,"column":5},"end":{"line":12,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿ExpressionStatement
1310¿AssignmentExpression¿=¿2057¿¿¿¿{"start":{"line":12,"column":5},"end":{"line":12,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿AssignmentExpression
1311¿Identifier¿¿2057¿v148¿¿¿¿¿Identifier
1312¿Literal¿string¿2057¿¿' --save-dev'¿¿{"start":{"line":12,"column":19},"end":{"line":12,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Literal
1313¿BlockStatement¿¿2057¿¿¿¿¿¿BlockStatement
1314¿ExpressionStatement¿¿2057¿¿¿¿{"start":{"line":12,"column":5},"end":{"line":12,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿ExpressionStatement
1315¿AssignmentExpression¿=¿2057¿¿¿¿{"start":{"line":12,"column":5},"end":{"line":12,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿AssignmentExpression
1316¿Identifier¿¿2057¿v148¿¿¿¿¿Identifier
1317¿Literal¿string¿2057¿¿''¿¿{"start":{"line":12,"column":33},"end":{"line":12,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Literal
1318¿BlockStatement¿¿2057¿¿¿¿¿¿BlockStatement
1319¿VariableDeclarator¿¿2057¿v149¿¿¿{"start":{"line":9,"column":18},"end":{"line":12,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿VariableDeclarator
1320¿BinaryExpression¿+¿2057¿¿¿¿{"start":{"line":9,"column":18},"end":{"line":12,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿BinaryExpression
1321¿Identifier¿¿2057¿v146¿¿¿¿¿Identifier
1322¿Identifier¿¿2057¿v148¿¿¿¿¿Identifier
1323¿VariableDeclarator¿¿2057¿v150¿¿¿{"start":{"line":13,"column":5},"end":{"line":13,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿VariableDeclarator
1324¿MemberExpression¿¿2057¿¿¿¿{"start":{"line":13,"column":5},"end":{"line":13,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿MemberExpression
1325¿Identifier¿¿2057¿opts¿¿¿{"start":{"line":13,"column":5},"end":{"line":13,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Identifier
1326¿Identifier¿¿2057¿legacyBundling¿¿¿{"start":{"line":13,"column":10},"end":{"line":13,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿Identifier
1327¿VariableDeclarator¿¿2057¿v151¿¿¿{"start":{"line":13,"column":5},"end":{"line":13,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿VariableDeclarator
1328¿IfStatement¿¿2057¿¿¿¿{"start":{"line":13,"column":5},"end":{"line":13,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/1507/src/index.js"}¿¿IfStatement
1329¿Identifier¿¿2057¿v150¿¿¿¿¿Identifier
