Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
36¿VariableDeclarator¿¿v3¿¿¿{"start":{"line":11,"column":14},"end":{"line":11,"column":37}}¿¿VariableDeclarator
37¿CallExpression¿¿¿¿¿{"start":{"line":11,"column":19},"end":{"line":11,"column":37}}¿¿CallExpression
38¿MemberExpression¿¿¿¿¿{"start":{"line":11,"column":19},"end":{"line":11,"column":31}}¿¿MemberExpression
39¿Identifier¿¿response¿¿¿{"start":{"line":11,"column":19},"end":{"line":11,"column":27}}¿¿Identifier
40¿Identifier¿¿end¿¿¿{"start":{"line":11,"column":28},"end":{"line":11,"column":31}}¿¿Identifier
41¿Identifier¿¿data¿¿¿{"start":{"line":11,"column":32},"end":{"line":11,"column":36}}¿¿Identifier
42¿ExpressionStatement¿¿¿¿¿{"start":{"line":12,"column":8},"end":{"line":12,"column":11}}¿¿ExpressionStatement
43¿Identifier¿¿v3¿¿¿{"start":{"line":12,"column":8},"end":{"line":12,"column":10}}¿¿Identifier
44¿BlockStatement¿¿¿¿¿{"start":{"line":6,"column":38},"end":{"line":13,"column":5}}¿¿BlockStatement
45¿VariableDeclarator¿¿v5¿¿¿{"start":{"line":14,"column":10},"end":{"line":14,"column":36}}¿¿VariableDeclarator
46¿CallExpression¿¿¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":36}}¿¿CallExpression
47¿MemberExpression¿¿¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":26}}¿¿MemberExpression
48¿Identifier¿¿fs¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":17}}¿¿Identifier
49¿Identifier¿¿readFile¿¿¿{"start":{"line":14,"column":18},"end":{"line":14,"column":26}}¿¿Identifier
50¿Identifier¿¿path¿¿¿{"start":{"line":14,"column":27},"end":{"line":14,"column":31}}¿¿Identifier
51¿Identifier¿¿v4¿¿¿{"start":{"line":14,"column":33},"end":{"line":14,"column":35}}¿¿Identifier
52¿ExpressionStatement¿¿¿¿¿{"start":{"line":15,"column":4},"end":{"line":15,"column":7}}¿¿ExpressionStatement
53¿Identifier¿¿v5¿¿¿{"start":{"line":15,"column":4},"end":{"line":15,"column":6}}¿¿Identifier
54¿BlockStatement¿¿¿¿¿{"start":{"line":3,"column":40},"end":{"line":16,"column":1}}¿¿BlockStatement
55¿VariableDeclarator¿¿v7¿¿¿{"start":{"line":17,"column":6},"end":{"line":17,"column":32}}¿¿VariableDeclarator
56¿CallExpression¿¿¿¿¿{"start":{"line":17,"column":11},"end":{"line":17,"column":32}}¿¿CallExpression
57¿MemberExpression¿¿¿¿¿{"start":{"line":17,"column":11},"end":{"line":17,"column":28}}¿¿MemberExpression
58¿Identifier¿¿http¿¿¿{"start":{"line":17,"column":11},"end":{"line":17,"column":15}}¿¿Identifier
59¿Identifier¿¿createServer¿¿¿{"start":{"line":17,"column":16},"end":{"line":17,"column":28}}¿¿Identifier
60¿Identifier¿¿v6¿¿¿{"start":{"line":17,"column":29},"end":{"line":17,"column":31}}¿¿Identifier
61¿VariableDeclarator¿¿v8¿¿¿{"start":{"line":18,"column":6},"end":{"line":18,"column":28}}¿¿VariableDeclarator
62¿CallExpression¿¿¿¿¿{"start":{"line":18,"column":11},"end":{"line":18,"column":28}}¿¿CallExpression
63¿MemberExpression¿¿¿¿¿{"start":{"line":18,"column":11},"end":{"line":18,"column":20}}¿¿MemberExpression
64¿Identifier¿¿v7¿¿¿{"start":{"line":18,"column":11},"end":{"line":18,"column":13}}¿¿Identifier
65¿Identifier¿¿listen¿¿¿{"start":{"line":18,"column":14},"end":{"line":18,"column":20}}¿¿Identifier
66¿Literal¿string¿¿'8888'¿¿{"start":{"line":18,"column":21},"end":{"line":18,"column":27}}¿¿Literal
67¿ExpressionStatement¿¿¿¿¿{"start":{"line":19,"column":0},"end":{"line":19,"column":3}}¿¿ExpressionStatement
68¿Identifier¿¿v8¿¿¿{"start":{"line":19,"column":0},"end":{"line":19,"column":2}}¿¿Identifier
69¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
70¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
71¿CFG_F_START¿¿10_anon¿¿¿¿¿CFG_F_START
72¿CFG_F_END¿¿10_anon¿¿¿¿¿CFG_F_END
73¿CFG_F_START¿¿22_anon¿¿¿¿¿CFG_F_START
74¿CFG_F_END¿¿22_anon¿¿¿¿¿CFG_F_END
75¿CFG_IF_END¿¿25¿¿¿¿¿CFG_IF_END
76¿TAINT_SOURCE¿¿¿¿¿¿¿TAINT_SOURCE
77¿PDG_OBJECT¿¿69.http-o1¿¿¿¿¿PDG_OBJECT
78¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
79¿PDG_OBJECT¿¿69.fs-o2¿¿¿¿¿PDG_OBJECT
80¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
81¿PDG_OBJECT¿¿71.this-o3¿¿¿¿¿PDG_OBJECT
82¿PDG_OBJECT¿¿71.request-o4¿¿¿¿¿PDG_OBJECT
83¿PDG_OBJECT¿¿71.response-o5¿¿¿¿¿PDG_OBJECT
84¿PDG_OBJECT¿¿69.v6-o6¿¿¿¿¿PDG_OBJECT
85¿PDG_OBJECT¿¿69.v7-o7¿¿¿¿¿PDG_OBJECT
86¿PDG_OBJECT¿¿69.v8-o8¿¿¿¿¿PDG_OBJECT
87¿PDG_OBJECT¿¿71.request.url-o9¿¿¿¿¿PDG_OBJECT
88¿PDG_OBJECT¿¿71.path-o10¿¿¿¿¿PDG_OBJECT
89¿PDG_OBJECT¿¿73.this-o11¿¿¿¿¿PDG_OBJECT
90¿PDG_OBJECT¿¿73.error-o12¿¿¿¿¿PDG_OBJECT
91¿PDG_OBJECT¿¿73.data-o13¿¿¿¿¿PDG_OBJECT
92¿PDG_OBJECT¿¿71.v4-o14¿¿¿¿¿PDG_OBJECT
93¿PDG_OBJECT¿¿71.v5-o15¿¿¿¿¿PDG_OBJECT
94¿TAINT_SINK¿¿readFile¿¿¿¿¿TAINT_SINK
95¿PDG_OBJECT¿¿73.v2-o16¿¿¿¿¿PDG_OBJECT
96¿PDG_OBJECT¿¿73.v3-o17¿¿¿¿¿PDG_OBJECT
