Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
696¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":87,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Program
714¿CallExpression¿¿1194¿¿¿¿{"start":{"line":6,"column":14},"end":{"line":6,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿CallExpression
715¿Identifier¿¿1194¿require¿¿¿{"start":{"line":6,"column":14},"end":{"line":6,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
716¿Literal¿string¿1194¿¿'parse-github-repo-url'¿¿{"start":{"line":6,"column":22},"end":{"line":6,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Literal
717¿VariableDeclarator¿exported¿1194¿Pullit¿¿¿{"start":{"line":8,"column":0},"end":{"line":85,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
718¿FunctionExpression¿¿1194¿Pullit¿¿¿{"start":{"line":9,"column":13},"end":{"line":12,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿FunctionExpression
719¿VariableDeclarator¿¿1196¿v70¿¿¿{"start":{"line":10,"column":4},"end":{"line":10,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
720¿CallExpression¿¿1196¿¿¿¿{"start":{"line":10,"column":4},"end":{"line":10,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿CallExpression
721¿MemberExpression¿¿1196¿¿¿¿{"start":{"line":10,"column":4},"end":{"line":10,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
722¿ThisExpression¿¿1196¿¿¿¿{"start":{"line":10,"column":4},"end":{"line":10,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ThisExpression
723¿Identifier¿¿1196¿init¿¿¿{"start":{"line":10,"column":9},"end":{"line":10,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
724¿ExpressionStatement¿¿1196¿¿¿¿{"start":{"line":10,"column":4},"end":{"line":10,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ExpressionStatement
725¿Identifier¿¿1196¿v70¿¿¿¿¿Identifier
726¿VariableDeclarator¿¿1196¿v71¿¿¿{"start":{"line":11,"column":32},"end":{"line":11,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
727¿ObjectExpression¿¿1196¿¿¿¿{"start":{"line":11,"column":32},"end":{"line":11,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ObjectExpression
728¿ExpressionStatement¿¿1196¿¿¿¿{"start":{"line":11,"column":4},"end":{"line":11,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ExpressionStatement
729¿AssignmentExpression¿=¿1196¿¿¿¿{"start":{"line":11,"column":4},"end":{"line":11,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿AssignmentExpression
730¿MemberExpression¿¿1196¿¿¿¿{"start":{"line":11,"column":4},"end":{"line":11,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
731¿ThisExpression¿¿1196¿¿¿¿{"start":{"line":11,"column":4},"end":{"line":11,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ThisExpression
732¿Identifier¿¿1196¿github¿¿¿{"start":{"line":11,"column":9},"end":{"line":11,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
733¿NewExpression¿¿1196¿¿¿¿{"start":{"line":11,"column":18},"end":{"line":11,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿NewExpression
734¿Identifier¿¿1196¿GitHubApi¿¿¿{"start":{"line":11,"column":22},"end":{"line":11,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
735¿Identifier¿¿1196¿v71¿¿¿¿¿Identifier
736¿BlockStatement¿¿1196¿¿¿¿{"start":{"line":9,"column":16},"end":{"line":12,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿BlockStatement
737¿VariableDeclarator¿¿1194¿init¿¿¿{"start":{"line":8,"column":0},"end":{"line":85,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
738¿FunctionExpression¿¿1194¿init¿¿¿{"start":{"line":14,"column":6},"end":{"line":20,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿FunctionExpression
739¿VariableDeclarator¿¿1198¿v72¿¿¿{"start":{"line":15,"column":25},"end":{"line":15,"column":61},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
740¿TemplateLiteral¿¿1198¿¿¿¿{"start":{"line":15,"column":25},"end":{"line":15,"column":61},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿TemplateLiteral
741¿VariableDeclarator¿¿1198¿v73¿¿¿{"start":{"line":15,"column":63},"end":{"line":17,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
742¿ObjectExpression¿¿1198¿¿¿¿{"start":{"line":15,"column":63},"end":{"line":17,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ObjectExpression
743¿Property¿¿1198¿¿¿¿{"start":{"line":16,"column":6},"end":{"line":16,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Property
744¿Identifier¿¿1198¿encoding¿¿¿{"start":{"line":16,"column":6},"end":{"line":16,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
745¿Literal¿string¿1198¿¿'utf8'¿¿{"start":{"line":16,"column":16},"end":{"line":16,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Literal
746¿VariableDeclarator¿¿1198¿v74¿¿¿{"start":{"line":15,"column":16},"end":{"line":17,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
747¿CallExpression¿¿1198¿¿¿¿{"start":{"line":15,"column":16},"end":{"line":17,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿CallExpression
748¿Identifier¿¿1198¿execSync¿¿¿{"start":{"line":15,"column":16},"end":{"line":15,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
749¿Identifier¿¿1198¿v72¿¿¿¿¿Identifier
750¿Identifier¿¿1198¿v73¿¿¿¿¿Identifier
751¿VariableDeclarator¿¿1198¿url¿¿¿{"start":{"line":15,"column":10},"end":{"line":17,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
752¿CallExpression¿¿1198¿¿¿¿{"start":{"line":15,"column":16},"end":{"line":17,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿CallExpression
753¿MemberExpression¿¿1198¿¿¿¿{"start":{"line":15,"column":16},"end":{"line":17,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
754¿Identifier¿¿1198¿v74¿¿¿¿¿Identifier
755¿Identifier¿¿1198¿trim¿¿¿{"start":{"line":17,"column":7},"end":{"line":17,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
756¿VariableDeclarator¿¿1198¿v75¿¿¿{"start":{"line":19,"column":11},"end":{"line":19,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
757¿CallExpression¿¿1198¿¿¿¿{"start":{"line":19,"column":11},"end":{"line":19,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿CallExpression
758¿MemberExpression¿¿1198¿¿¿¿{"start":{"line":19,"column":11},"end":{"line":19,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
759¿ThisExpression¿¿1198¿¿¿¿{"start":{"line":19,"column":11},"end":{"line":19,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ThisExpression
760¿Identifier¿¿1198¿parsedGithubUrl¿¿¿{"start":{"line":19,"column":16},"end":{"line":19,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
761¿Identifier¿¿1198¿url¿¿¿{"start":{"line":19,"column":32},"end":{"line":19,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
762¿ReturnStatement¿¿1198¿¿¿¿{"start":{"line":19,"column":4},"end":{"line":19,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ReturnStatement
763¿Identifier¿¿1198¿v75¿¿¿¿¿Identifier
764¿BlockStatement¿¿1198¿¿¿¿{"start":{"line":14,"column":9},"end":{"line":20,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿BlockStatement
765¿ExpressionStatement¿¿1194¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":85,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ExpressionStatement
766¿AssignmentExpression¿=¿1194¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":85,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿AssignmentExpression
767¿MemberExpression¿¿1194¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":85,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
768¿Identifier¿¿1194¿Pullit¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
769¿Identifier¿¿1194¿init¿¿¿{"start":{"line":14,"column":2},"end":{"line":14,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
770¿Identifier¿¿1194¿init¿¿¿{"start":{"line":14,"column":2},"end":{"line":14,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
771¿VariableDeclarator¿¿1194¿parsedGithubUrl¿¿¿{"start":{"line":8,"column":0},"end":{"line":85,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
772¿FunctionExpression¿¿1194¿parsedGithubUrl¿¿¿{"start":{"line":22,"column":17},"end":{"line":26,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿FunctionExpression
773¿Identifier¿¿0¿url¿¿¿{"start":{"line":22,"column":18},"end":{"line":22,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
774¿VariableDeclarator¿¿1200¿parsedUrl¿¿¿{"start":{"line":23,"column":10},"end":{"line":23,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
775¿CallExpression¿¿1200¿¿¿¿{"start":{"line":23,"column":22},"end":{"line":23,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿CallExpression
776¿Identifier¿¿1200¿parse¿¿¿{"start":{"line":23,"column":22},"end":{"line":23,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
777¿Identifier¿¿1200¿url¿¿¿{"start":{"line":23,"column":28},"end":{"line":23,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
778¿VariableDeclarator¿¿1200¿v76¿¿¿{"start":{"line":25,"column":5},"end":{"line":25,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
779¿MemberExpression¿computed¿1200¿¿¿¿{"start":{"line":25,"column":18},"end":{"line":25,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
780¿Identifier¿¿1200¿parsedUrl¿¿¿{"start":{"line":25,"column":18},"end":{"line":25,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
781¿Literal¿number¿1200¿¿0¿¿{"start":{"line":25,"column":28},"end":{"line":25,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Literal
782¿VariableDeclarator¿¿1200¿v77¿¿¿{"start":{"line":25,"column":34},"end":{"line":25,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
783¿MemberExpression¿computed¿1200¿¿¿¿{"start":{"line":25,"column":46},"end":{"line":25,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
784¿Identifier¿¿1200¿parsedUrl¿¿¿{"start":{"line":25,"column":46},"end":{"line":25,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
785¿Literal¿number¿1200¿¿1¿¿{"start":{"line":25,"column":56},"end":{"line":25,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Literal
786¿ExpressionStatement¿¿1200¿¿¿¿{"start":{"line":25,"column":4},"end":{"line":25,"column":60},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ExpressionStatement
787¿SequenceExpression¿¿1200¿¿¿¿{"start":{"line":25,"column":4},"end":{"line":25,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿SequenceExpression
788¿AssignmentExpression¿=¿1200¿¿¿¿{"start":{"line":25,"column":5},"end":{"line":25,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿AssignmentExpression
789¿MemberExpression¿¿1200¿¿¿¿{"start":{"line":25,"column":5},"end":{"line":25,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
790¿ThisExpression¿¿1200¿¿¿¿{"start":{"line":25,"column":5},"end":{"line":25,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ThisExpression
791¿Identifier¿¿1200¿owner¿¿¿{"start":{"line":25,"column":10},"end":{"line":25,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
792¿Identifier¿¿1200¿v76¿¿¿¿¿Identifier
793¿AssignmentExpression¿=¿1200¿¿¿¿{"start":{"line":25,"column":34},"end":{"line":25,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿AssignmentExpression
794¿MemberExpression¿¿1200¿¿¿¿{"start":{"line":25,"column":34},"end":{"line":25,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
795¿ThisExpression¿¿1200¿¿¿¿{"start":{"line":25,"column":34},"end":{"line":25,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ThisExpression
796¿Identifier¿¿1200¿repo¿¿¿{"start":{"line":25,"column":39},"end":{"line":25,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
797¿Identifier¿¿1200¿v77¿¿¿¿¿Identifier
798¿BlockStatement¿¿1200¿¿¿¿{"start":{"line":22,"column":23},"end":{"line":26,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿BlockStatement
799¿ExpressionStatement¿¿1194¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":85,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ExpressionStatement
800¿AssignmentExpression¿=¿1194¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":85,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿AssignmentExpression
801¿MemberExpression¿¿1194¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":85,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
802¿Identifier¿¿1194¿Pullit¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
803¿Identifier¿¿1194¿parsedGithubUrl¿¿¿{"start":{"line":22,"column":2},"end":{"line":22,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
804¿Identifier¿¿1194¿parsedGithubUrl¿¿¿{"start":{"line":22,"column":2},"end":{"line":22,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
805¿VariableDeclarator¿¿1194¿fetch¿¿¿{"start":{"line":8,"column":0},"end":{"line":85,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
806¿FunctionExpression¿¿1194¿fetch¿¿¿{"start":{"line":28,"column":7},"end":{"line":44,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿FunctionExpression
807¿Identifier¿¿0¿id¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
808¿VariableDeclarator¿¿1202¿v78¿¿¿{"start":{"line":29,"column":11},"end":{"line":29,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
809¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":29,"column":11},"end":{"line":29,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
810¿ThisExpression¿¿1202¿¿¿¿{"start":{"line":29,"column":11},"end":{"line":29,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ThisExpression
811¿Identifier¿¿1202¿github¿¿¿{"start":{"line":29,"column":16},"end":{"line":29,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
812¿VariableDeclarator¿¿1202¿v79¿¿¿{"start":{"line":29,"column":11},"end":{"line":29,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
813¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":29,"column":11},"end":{"line":29,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
814¿Identifier¿¿1202¿v78¿¿¿¿¿Identifier
815¿Identifier¿¿1202¿pullRequests¿¿¿{"start":{"line":29,"column":23},"end":{"line":29,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
816¿VariableDeclarator¿¿1202¿v80¿¿¿{"start":{"line":31,"column":15},"end":{"line":31,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
817¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":31,"column":15},"end":{"line":31,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
818¿ThisExpression¿¿1202¿¿¿¿{"start":{"line":31,"column":15},"end":{"line":31,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ThisExpression
819¿Identifier¿¿1202¿owner¿¿¿{"start":{"line":31,"column":20},"end":{"line":31,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
820¿VariableDeclarator¿¿1202¿v81¿¿¿{"start":{"line":32,"column":14},"end":{"line":32,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
821¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":32,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
822¿ThisExpression¿¿1202¿¿¿¿{"start":{"line":32,"column":14},"end":{"line":32,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ThisExpression
823¿Identifier¿¿1202¿repo¿¿¿{"start":{"line":32,"column":19},"end":{"line":32,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
824¿VariableDeclarator¿¿1202¿v82¿¿¿{"start":{"line":30,"column":11},"end":{"line":34,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
825¿ObjectExpression¿¿1202¿¿¿¿{"start":{"line":30,"column":11},"end":{"line":34,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ObjectExpression
826¿Property¿¿1202¿¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Property
827¿Identifier¿¿1202¿owner¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
828¿Identifier¿¿1202¿v80¿¿¿¿¿Identifier
829¿Property¿¿1202¿¿¿¿{"start":{"line":32,"column":8},"end":{"line":32,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Property
830¿Identifier¿¿1202¿repo¿¿¿{"start":{"line":32,"column":8},"end":{"line":32,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
831¿Identifier¿¿1202¿v81¿¿¿¿¿Identifier
832¿Property¿¿1202¿¿¿¿{"start":{"line":33,"column":8},"end":{"line":33,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Property
833¿Identifier¿¿1202¿number¿¿¿{"start":{"line":33,"column":8},"end":{"line":33,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
834¿Identifier¿¿1202¿id¿¿¿{"start":{"line":33,"column":16},"end":{"line":33,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
835¿VariableDeclarator¿¿1202¿v83¿¿¿{"start":{"line":29,"column":11},"end":{"line":34,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
836¿CallExpression¿¿1202¿¿¿¿{"start":{"line":29,"column":11},"end":{"line":34,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿CallExpression
837¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":29,"column":11},"end":{"line":30,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿MemberExpression
838¿Identifier¿¿1202¿v79¿¿¿¿¿Identifier
839¿Identifier¿¿1202¿get¿¿¿{"start":{"line":30,"column":7},"end":{"line":30,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
840¿Identifier¿¿1202¿v82¿¿¿¿¿Identifier
841¿VariableDeclarator¿¿1202¿v88¿¿¿{"start":{"line":35,"column":12},"end":{"line":40,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿VariableDeclarator
842¿ArrowFunctionExpression¿¿1202¿¿¿¿{"start":{"line":35,"column":12},"end":{"line":40,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿ArrowFunctionExpression
843¿Identifier¿¿0¿res¿¿¿{"start":{"line":35,"column":12},"end":{"line":35,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/1004/src/index.js"}¿¿Identifier
