Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
8758¿Program¿¿-1¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":1059,"column":14},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Program
8777¿VariableDeclarator¿¿15170¿FuncProto¿¿¿{"start":{"line":24,"column":65},"end":{"line":24,"column":95},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8778¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":24,"column":77},"end":{"line":24,"column":95},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8779¿Identifier¿¿15170¿Function¿¿¿{"start":{"line":24,"column":77},"end":{"line":24,"column":85},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8780¿Identifier¿¿15170¿prototype¿¿¿{"start":{"line":24,"column":86},"end":{"line":24,"column":95},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8781¿VariableDeclarator¿¿15170¿slice¿¿¿{"start":{"line":27,"column":6},"end":{"line":27,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8782¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":27,"column":25},"end":{"line":27,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8783¿Identifier¿¿15170¿ArrayProto¿¿¿{"start":{"line":27,"column":25},"end":{"line":27,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8784¿Identifier¿¿15170¿slice¿¿¿{"start":{"line":27,"column":36},"end":{"line":27,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8785¿VariableDeclarator¿¿15170¿unshift¿¿¿{"start":{"line":28,"column":6},"end":{"line":28,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8786¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":28,"column":25},"end":{"line":28,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8787¿Identifier¿¿15170¿ArrayProto¿¿¿{"start":{"line":28,"column":25},"end":{"line":28,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8788¿Identifier¿¿15170¿unshift¿¿¿{"start":{"line":28,"column":36},"end":{"line":28,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8789¿VariableDeclarator¿¿15170¿toString¿¿¿{"start":{"line":29,"column":6},"end":{"line":29,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8790¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":29,"column":25},"end":{"line":29,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8791¿Identifier¿¿15170¿ObjProto¿¿¿{"start":{"line":29,"column":25},"end":{"line":29,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8792¿Identifier¿¿15170¿toString¿¿¿{"start":{"line":29,"column":34},"end":{"line":29,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8793¿VariableDeclarator¿¿15170¿hasOwnProperty¿¿¿{"start":{"line":30,"column":6},"end":{"line":30,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8794¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":30,"column":25},"end":{"line":30,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8795¿Identifier¿¿15170¿ObjProto¿¿¿{"start":{"line":30,"column":25},"end":{"line":30,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8796¿Identifier¿¿15170¿hasOwnProperty¿¿¿{"start":{"line":30,"column":34},"end":{"line":30,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8797¿VariableDeclarator¿¿15170¿nativeForEach¿¿¿{"start":{"line":35,"column":4},"end":{"line":35,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8798¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":35,"column":25},"end":{"line":35,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8799¿Identifier¿¿15170¿ArrayProto¿¿¿{"start":{"line":35,"column":25},"end":{"line":35,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8800¿Identifier¿¿15170¿forEach¿¿¿{"start":{"line":35,"column":36},"end":{"line":35,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8801¿VariableDeclarator¿¿15170¿nativeMap¿¿¿{"start":{"line":36,"column":4},"end":{"line":36,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8802¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":36,"column":25},"end":{"line":36,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8803¿Identifier¿¿15170¿ArrayProto¿¿¿{"start":{"line":36,"column":25},"end":{"line":36,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8804¿Identifier¿¿15170¿map¿¿¿{"start":{"line":36,"column":36},"end":{"line":36,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8805¿VariableDeclarator¿¿15170¿nativeReduce¿¿¿{"start":{"line":37,"column":4},"end":{"line":37,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8806¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":37,"column":25},"end":{"line":37,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8807¿Identifier¿¿15170¿ArrayProto¿¿¿{"start":{"line":37,"column":25},"end":{"line":37,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8808¿Identifier¿¿15170¿reduce¿¿¿{"start":{"line":37,"column":36},"end":{"line":37,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8809¿VariableDeclarator¿¿15170¿nativeReduceRight¿¿¿{"start":{"line":38,"column":4},"end":{"line":38,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8810¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":38,"column":25},"end":{"line":38,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8811¿Identifier¿¿15170¿ArrayProto¿¿¿{"start":{"line":38,"column":25},"end":{"line":38,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8812¿Identifier¿¿15170¿reduceRight¿¿¿{"start":{"line":38,"column":36},"end":{"line":38,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8813¿VariableDeclarator¿¿15170¿nativeFilter¿¿¿{"start":{"line":39,"column":4},"end":{"line":39,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8814¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":39,"column":25},"end":{"line":39,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8815¿Identifier¿¿15170¿ArrayProto¿¿¿{"start":{"line":39,"column":25},"end":{"line":39,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8816¿Identifier¿¿15170¿filter¿¿¿{"start":{"line":39,"column":36},"end":{"line":39,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8817¿VariableDeclarator¿¿15170¿nativeEvery¿¿¿{"start":{"line":40,"column":4},"end":{"line":40,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8818¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":40,"column":25},"end":{"line":40,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8819¿Identifier¿¿15170¿ArrayProto¿¿¿{"start":{"line":40,"column":25},"end":{"line":40,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8820¿Identifier¿¿15170¿every¿¿¿{"start":{"line":40,"column":36},"end":{"line":40,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8821¿VariableDeclarator¿¿15170¿nativeSome¿¿¿{"start":{"line":41,"column":4},"end":{"line":41,"column":40},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8822¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":41,"column":25},"end":{"line":41,"column":40},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8823¿Identifier¿¿15170¿ArrayProto¿¿¿{"start":{"line":41,"column":25},"end":{"line":41,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8824¿Identifier¿¿15170¿some¿¿¿{"start":{"line":41,"column":36},"end":{"line":41,"column":40},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8825¿VariableDeclarator¿¿15170¿nativeIndexOf¿¿¿{"start":{"line":42,"column":4},"end":{"line":42,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8826¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":42,"column":25},"end":{"line":42,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8827¿Identifier¿¿15170¿ArrayProto¿¿¿{"start":{"line":42,"column":25},"end":{"line":42,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8828¿Identifier¿¿15170¿indexOf¿¿¿{"start":{"line":42,"column":36},"end":{"line":42,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8829¿VariableDeclarator¿¿15170¿nativeLastIndexOf¿¿¿{"start":{"line":43,"column":4},"end":{"line":43,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8830¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":43,"column":25},"end":{"line":43,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8831¿Identifier¿¿15170¿ArrayProto¿¿¿{"start":{"line":43,"column":25},"end":{"line":43,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8832¿Identifier¿¿15170¿lastIndexOf¿¿¿{"start":{"line":43,"column":36},"end":{"line":43,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8833¿VariableDeclarator¿¿15170¿nativeIsArray¿¿¿{"start":{"line":44,"column":4},"end":{"line":44,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8834¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":44,"column":25},"end":{"line":44,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8835¿Identifier¿¿15170¿Array¿¿¿{"start":{"line":44,"column":25},"end":{"line":44,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8836¿Identifier¿¿15170¿isArray¿¿¿{"start":{"line":44,"column":31},"end":{"line":44,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8837¿VariableDeclarator¿¿15170¿nativeKeys¿¿¿{"start":{"line":45,"column":4},"end":{"line":45,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8838¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":45,"column":25},"end":{"line":45,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8839¿Identifier¿¿15170¿Object¿¿¿{"start":{"line":45,"column":25},"end":{"line":45,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8840¿Identifier¿¿15170¿keys¿¿¿{"start":{"line":45,"column":32},"end":{"line":45,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8841¿VariableDeclarator¿¿15170¿nativeBind¿¿¿{"start":{"line":46,"column":4},"end":{"line":46,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8842¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":46,"column":25},"end":{"line":46,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8843¿Identifier¿¿15170¿FuncProto¿¿¿{"start":{"line":46,"column":25},"end":{"line":46,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8844¿Identifier¿¿15170¿bind¿¿¿{"start":{"line":46,"column":35},"end":{"line":46,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8845¿VariableDeclarator¿exported¿15170¿_¿¿¿{"start":{"line":49,"column":6},"end":{"line":49,"column":52},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8846¿FunctionExpression¿¿15170¿anon¿¿¿{"start":{"line":49,"column":10},"end":{"line":49,"column":52},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿FunctionExpression
8847¿Identifier¿¿0¿obj¿¿¿{"start":{"line":49,"column":19},"end":{"line":49,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8848¿VariableDeclarator¿¿15172¿v785¿¿¿{"start":{"line":49,"column":33},"end":{"line":49,"column":49},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8849¿NewExpression¿¿15172¿¿¿¿{"start":{"line":49,"column":33},"end":{"line":49,"column":49},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿NewExpression
8850¿Identifier¿¿15172¿wrapper¿¿¿{"start":{"line":49,"column":37},"end":{"line":49,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8851¿Identifier¿¿15172¿obj¿¿¿{"start":{"line":49,"column":45},"end":{"line":49,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8852¿ReturnStatement¿¿15172¿¿¿¿{"start":{"line":49,"column":26},"end":{"line":49,"column":50},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿ReturnStatement
8853¿Identifier¿¿15172¿v785¿¿¿¿¿Identifier
8854¿BlockStatement¿¿15172¿¿¿¿{"start":{"line":49,"column":24},"end":{"line":49,"column":52},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿BlockStatement
8855¿VariableDeclarator¿¿15170¿v786¿¿¿{"start":{"line":55,"column":6},"end":{"line":55,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8856¿UnaryExpression¿typeof¿15170¿¿¿¿{"start":{"line":55,"column":6},"end":{"line":55,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿UnaryExpression
8857¿Identifier¿¿15170¿exports¿¿¿{"start":{"line":55,"column":13},"end":{"line":55,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8858¿VariableDeclarator¿¿15170¿v787¿¿¿{"start":{"line":55,"column":6},"end":{"line":55,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8859¿BinaryExpression¿!==¿15170¿¿¿¿{"start":{"line":55,"column":6},"end":{"line":55,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿BinaryExpression
8860¿Identifier¿¿15170¿v786¿¿¿¿¿Identifier
8861¿Literal¿string¿15170¿¿'undefined'¿¿{"start":{"line":55,"column":25},"end":{"line":55,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Literal
8862¿IfStatement¿¿15170¿¿¿¿{"start":{"line":55,"column":2},"end":{"line":62,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿IfStatement
8863¿Identifier¿¿15170¿v787¿¿¿¿¿Identifier
8864¿VariableDeclarator¿¿15170¿v788¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8865¿UnaryExpression¿typeof¿15170¿¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿UnaryExpression
8866¿Identifier¿¿15170¿module¿¿¿{"start":{"line":56,"column":15},"end":{"line":56,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8867¿VariableDeclarator¿¿15170¿v789¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8868¿BinaryExpression¿!==¿15170¿¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿BinaryExpression
8869¿Identifier¿¿15170¿v788¿¿¿¿¿Identifier
8870¿Literal¿string¿15170¿¿'undefined'¿¿{"start":{"line":56,"column":26},"end":{"line":56,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Literal
8871¿VariableDeclarator¿¿15170¿v790¿¿¿{"start":{"line":56,"column":41},"end":{"line":56,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
8872¿MemberExpression¿¿15170¿¿¿¿{"start":{"line":56,"column":41},"end":{"line":56,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿MemberExpression
8873¿Identifier¿¿15170¿module¿¿¿{"start":{"line":56,"column":41},"end":{"line":56,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8874¿Identifier¿¿15170¿exports¿¿¿{"start":{"line":56,"column":48},"end":{"line":56,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿Identifier
8875¿VariableDeclarator¿¿15170¿v791¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js"}¿¿VariableDeclarator
