Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
36¿VariableDeclarator¿¿v3¿¿¿{"start":{"line":10,"column":18},"end":{"line":10,"column":60}}¿¿VariableDeclarator
37¿CallExpression¿¿¿¿¿{"start":{"line":10,"column":23},"end":{"line":10,"column":60}}¿¿CallExpression
38¿MemberExpression¿¿¿¿¿{"start":{"line":10,"column":23},"end":{"line":10,"column":35}}¿¿MemberExpression
39¿Identifier¿¿response¿¿¿{"start":{"line":10,"column":23},"end":{"line":10,"column":31}}¿¿Identifier
40¿Identifier¿¿end¿¿¿{"start":{"line":10,"column":32},"end":{"line":10,"column":35}}¿¿Identifier
41¿Literal¿string¿¿'this file is not find'¿¿{"start":{"line":10,"column":36},"end":{"line":10,"column":59}}¿¿Literal
42¿ExpressionStatement¿¿¿¿¿{"start":{"line":11,"column":12},"end":{"line":11,"column":15}}¿¿ExpressionStatement
43¿Identifier¿¿v3¿¿¿{"start":{"line":11,"column":12},"end":{"line":11,"column":14}}¿¿Identifier
44¿BlockStatement¿¿¿¿¿{"start":{"line":9,"column":16},"end":{"line":12,"column":9}}¿¿BlockStatement
45¿VariableDeclarator¿¿v6¿¿¿{"start":{"line":13,"column":18},"end":{"line":18,"column":13}}¿¿VariableDeclarator
46¿FunctionExpression¿¿anon¿¿¿{"start":{"line":13,"column":23},"end":{"line":18,"column":13}}¿¿FunctionExpression
47¿Identifier¿¿err¿¿¿{"start":{"line":13,"column":33},"end":{"line":13,"column":36}}¿¿Identifier
48¿Identifier¿¿file¿¿¿{"start":{"line":13,"column":38},"end":{"line":13,"column":42}}¿¿Identifier
49¿VariableDeclarator¿¿v4¿¿¿{"start":{"line":14,"column":22},"end":{"line":14,"column":47}}¿¿VariableDeclarator
50¿CallExpression¿¿¿¿¿{"start":{"line":14,"column":27},"end":{"line":14,"column":47}}¿¿CallExpression
51¿MemberExpression¿¿¿¿¿{"start":{"line":14,"column":27},"end":{"line":14,"column":41}}¿¿MemberExpression
52¿Identifier¿¿response¿¿¿{"start":{"line":14,"column":27},"end":{"line":14,"column":35}}¿¿Identifier
53¿Identifier¿¿write¿¿¿{"start":{"line":14,"column":36},"end":{"line":14,"column":41}}¿¿Identifier
54¿Identifier¿¿file¿¿¿{"start":{"line":14,"column":42},"end":{"line":14,"column":46}}¿¿Identifier
55¿ExpressionStatement¿¿¿¿¿{"start":{"line":15,"column":16},"end":{"line":15,"column":19}}¿¿ExpressionStatement
56¿Identifier¿¿v4¿¿¿{"start":{"line":15,"column":16},"end":{"line":15,"column":18}}¿¿Identifier
57¿VariableDeclarator¿¿v5¿¿¿{"start":{"line":16,"column":22},"end":{"line":16,"column":41}}¿¿VariableDeclarator
58¿CallExpression¿¿¿¿¿{"start":{"line":16,"column":27},"end":{"line":16,"column":41}}¿¿CallExpression
59¿MemberExpression¿¿¿¿¿{"start":{"line":16,"column":27},"end":{"line":16,"column":39}}¿¿MemberExpression
60¿Identifier¿¿response¿¿¿{"start":{"line":16,"column":27},"end":{"line":16,"column":35}}¿¿Identifier
61¿Identifier¿¿end¿¿¿{"start":{"line":16,"column":36},"end":{"line":16,"column":39}}¿¿Identifier
62¿ExpressionStatement¿¿¿¿¿{"start":{"line":17,"column":16},"end":{"line":17,"column":19}}¿¿ExpressionStatement
63¿Identifier¿¿v5¿¿¿{"start":{"line":17,"column":16},"end":{"line":17,"column":18}}¿¿Identifier
64¿BlockStatement¿¿¿¿¿{"start":{"line":13,"column":44},"end":{"line":18,"column":13}}¿¿BlockStatement
65¿VariableDeclarator¿¿v7¿¿¿{"start":{"line":19,"column":18},"end":{"line":19,"column":47}}¿¿VariableDeclarator
66¿CallExpression¿¿¿¿¿{"start":{"line":19,"column":23},"end":{"line":19,"column":47}}¿¿CallExpression
67¿MemberExpression¿¿¿¿¿{"start":{"line":19,"column":23},"end":{"line":19,"column":34}}¿¿MemberExpression
68¿Identifier¿¿fs¿¿¿{"start":{"line":19,"column":23},"end":{"line":19,"column":25}}¿¿Identifier
69¿Identifier¿¿readFile¿¿¿{"start":{"line":19,"column":26},"end":{"line":19,"column":34}}¿¿Identifier
70¿Identifier¿¿relpath¿¿¿{"start":{"line":19,"column":35},"end":{"line":19,"column":42}}¿¿Identifier
71¿Identifier¿¿v6¿¿¿{"start":{"line":19,"column":44},"end":{"line":19,"column":46}}¿¿Identifier
72¿ExpressionStatement¿¿¿¿¿{"start":{"line":20,"column":12},"end":{"line":20,"column":15}}¿¿ExpressionStatement
73¿Identifier¿¿v7¿¿¿{"start":{"line":20,"column":12},"end":{"line":20,"column":14}}¿¿Identifier
74¿BlockStatement¿¿¿¿¿{"start":{"line":12,"column":15},"end":{"line":21,"column":9}}¿¿BlockStatement
75¿BlockStatement¿¿¿¿¿{"start":{"line":7,"column":32},"end":{"line":22,"column":5}}¿¿BlockStatement
76¿VariableDeclarator¿¿v9¿¿¿{"start":{"line":23,"column":10},"end":{"line":23,"column":37}}¿¿VariableDeclarator
77¿CallExpression¿¿¿¿¿{"start":{"line":23,"column":15},"end":{"line":23,"column":37}}¿¿CallExpression
78¿MemberExpression¿¿¿¿¿{"start":{"line":23,"column":15},"end":{"line":23,"column":24}}¿¿MemberExpression
79¿Identifier¿¿fs¿¿¿{"start":{"line":23,"column":15},"end":{"line":23,"column":17}}¿¿Identifier
80¿Identifier¿¿exists¿¿¿{"start":{"line":23,"column":18},"end":{"line":23,"column":24}}¿¿Identifier
81¿Identifier¿¿relpath¿¿¿{"start":{"line":23,"column":25},"end":{"line":23,"column":32}}¿¿Identifier
82¿Identifier¿¿v8¿¿¿{"start":{"line":23,"column":34},"end":{"line":23,"column":36}}¿¿Identifier
83¿ExpressionStatement¿¿¿¿¿{"start":{"line":24,"column":4},"end":{"line":24,"column":7}}¿¿ExpressionStatement
84¿Identifier¿¿v9¿¿¿{"start":{"line":24,"column":4},"end":{"line":24,"column":6}}¿¿Identifier
85¿BlockStatement¿¿¿¿¿{"start":{"line":4,"column":41},"end":{"line":25,"column":1}}¿¿BlockStatement
86¿VariableDeclarator¿¿v11¿¿¿{"start":{"line":26,"column":6},"end":{"line":26,"column":34}}¿¿VariableDeclarator
87¿CallExpression¿¿¿¿¿{"start":{"line":26,"column":12},"end":{"line":26,"column":34}}¿¿CallExpression
88¿MemberExpression¿¿¿¿¿{"start":{"line":26,"column":12},"end":{"line":26,"column":29}}¿¿MemberExpression
89¿Identifier¿¿http¿¿¿{"start":{"line":26,"column":12},"end":{"line":26,"column":16}}¿¿Identifier
90¿Identifier¿¿createServer¿¿¿{"start":{"line":26,"column":17},"end":{"line":26,"column":29}}¿¿Identifier
91¿Identifier¿¿v10¿¿¿{"start":{"line":26,"column":30},"end":{"line":26,"column":33}}¿¿Identifier
92¿VariableDeclarator¿¿v12¿¿¿{"start":{"line":27,"column":6},"end":{"line":27,"column":30}}¿¿VariableDeclarator
93¿CallExpression¿¿¿¿¿{"start":{"line":27,"column":12},"end":{"line":27,"column":30}}¿¿CallExpression
94¿MemberExpression¿¿¿¿¿{"start":{"line":27,"column":12},"end":{"line":27,"column":22}}¿¿MemberExpression
95¿Identifier¿¿v11¿¿¿{"start":{"line":27,"column":12},"end":{"line":27,"column":15}}¿¿Identifier
96¿Identifier¿¿listen¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":22}}¿¿Identifier
97¿Literal¿string¿¿'8888'¿¿{"start":{"line":27,"column":23},"end":{"line":27,"column":29}}¿¿Literal
98¿ExpressionStatement¿¿¿¿¿{"start":{"line":28,"column":0},"end":{"line":28,"column":4}}¿¿ExpressionStatement
99¿Identifier¿¿v12¿¿¿{"start":{"line":28,"column":0},"end":{"line":28,"column":3}}¿¿Identifier
100¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
101¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
102¿CFG_F_START¿¿14_anon¿¿¿¿¿CFG_F_START
103¿CFG_F_END¿¿14_anon¿¿¿¿¿CFG_F_END
104¿CFG_F_START¿¿29_anon¿¿¿¿¿CFG_F_START
105¿CFG_F_END¿¿29_anon¿¿¿¿¿CFG_F_END
106¿CFG_F_START¿¿46_anon¿¿¿¿¿CFG_F_START
107¿CFG_F_END¿¿46_anon¿¿¿¿¿CFG_F_END
108¿CFG_IF_END¿¿34¿¿¿¿¿CFG_IF_END
109¿TAINT_SOURCE¿¿¿¿¿¿¿TAINT_SOURCE
110¿PDG_OBJECT¿¿100.http-o1¿¿¿¿¿PDG_OBJECT
111¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
112¿PDG_OBJECT¿¿100.path-o2¿¿¿¿¿PDG_OBJECT
113¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
114¿PDG_OBJECT¿¿100.fs-o3¿¿¿¿¿PDG_OBJECT
115¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
116¿PDG_OBJECT¿¿102.this-o4¿¿¿¿¿PDG_OBJECT
117¿PDG_OBJECT¿¿102.request-o5¿¿¿¿¿PDG_OBJECT
118¿PDG_OBJECT¿¿102.response-o6¿¿¿¿¿PDG_OBJECT
119¿PDG_OBJECT¿¿100.v10-o7¿¿¿¿¿PDG_OBJECT
120¿PDG_OBJECT¿¿100.v11-o8¿¿¿¿¿PDG_OBJECT
121¿PDG_OBJECT¿¿100.v12-o9¿¿¿¿¿PDG_OBJECT
122¿PDG_OBJECT¿¿102.request.url-o10¿¿¿¿¿PDG_OBJECT
123¿PDG_OBJECT¿¿102.relpath-o11¿¿¿¿¿PDG_OBJECT
124¿PDG_OBJECT¿¿104.this-o12¿¿¿¿¿PDG_OBJECT
125¿PDG_OBJECT¿¿104.error-o13¿¿¿¿¿PDG_OBJECT
126¿PDG_OBJECT¿¿102.v8-o14¿¿¿¿¿PDG_OBJECT
127¿PDG_OBJECT¿¿102.v9-o15¿¿¿¿¿PDG_OBJECT
128¿PDG_OBJECT¿¿104.v3-o16¿¿¿¿¿PDG_OBJECT
129¿PDG_OBJECT¿¿106.this-o17¿¿¿¿¿PDG_OBJECT
130¿PDG_OBJECT¿¿106.err-o18¿¿¿¿¿PDG_OBJECT
131¿PDG_OBJECT¿¿106.file-o19¿¿¿¿¿PDG_OBJECT
132¿PDG_OBJECT¿¿104.v6-o20¿¿¿¿¿PDG_OBJECT
133¿PDG_OBJECT¿¿104.v7-o21¿¿¿¿¿PDG_OBJECT
134¿TAINT_SINK¿¿readFile¿¿¿¿¿TAINT_SINK
135¿PDG_OBJECT¿¿106.v4-o22¿¿¿¿¿PDG_OBJECT
136¿TAINT_SINK¿¿write¿¿¿¿¿TAINT_SINK
137¿PDG_OBJECT¿¿106.v5-o23¿¿¿¿¿PDG_OBJECT
