Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
82¿PDG_OBJECT¿¿67.v9-o5¿¿¿¿¿PDG_OBJECT
83¿PDG_OBJECT¿¿67.module-o6¿¿¿¿¿PDG_OBJECT
84¿PDG_OBJECT¿¿67.module.exports-o7¿¿¿¿¿PDG_OBJECT
85¿PDG_OBJECT¿¿71.this-o8¿¿¿¿¿PDG_OBJECT
86¿PDG_OBJECT¿¿71.resolve-o9¿¿¿¿¿PDG_OBJECT
87¿PDG_OBJECT¿¿71.reject-o10¿¿¿¿¿PDG_OBJECT
88¿PDG_OBJECT¿¿69.v7-o11¿¿¿¿¿PDG_OBJECT
89¿PDG_OBJECT¿¿69.v8-o12¿¿¿¿¿PDG_OBJECT
90¿PDG_OBJECT¿¿73.this-o13¿¿¿¿¿PDG_OBJECT
91¿PDG_OBJECT¿¿73.err-o14¿¿¿¿¿PDG_OBJECT
92¿PDG_OBJECT¿¿73.stdout-o15¿¿¿¿¿PDG_OBJECT
93¿PDG_OBJECT¿¿73.stderr-o16¿¿¿¿¿PDG_OBJECT
94¿PDG_OBJECT¿¿71.v5-o17¿¿¿¿¿PDG_OBJECT
95¿PDG_OBJECT¿¿71.v6-o18¿¿¿¿¿PDG_OBJECT
96¿TAINT_SINK¿¿exec¿¿¿¿¿TAINT_SINK
97¿PDG_OBJECT¿¿73.v2-o19¿¿¿¿¿PDG_OBJECT
98¿PDG_OBJECT¿¿73.v3-o20¿¿¿¿¿PDG_OBJECT
99¿PDG_OBJECT¿¿73.v4-o21¿¿¿¿¿PDG_OBJECT
