Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1040¿Program¿¿-1¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":178,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Program
1105¿BinaryExpression¿+¿1789¿¿¿¿{"start":{"line":16,"column":36},"end":{"line":16,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿BinaryExpression
1106¿Identifier¿¿1789¿v104¿¿¿¿¿Identifier
1107¿Literal¿string¿1789¿¿']'¿¿{"start":{"line":16,"column":56},"end":{"line":16,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Literal
1108¿VariableDeclarator¿¿1789¿v106¿¿¿{"start":{"line":16,"column":11},"end":{"line":16,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿VariableDeclarator
1109¿BinaryExpression¿===¿1789¿¿¿¿{"start":{"line":16,"column":11},"end":{"line":16,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿BinaryExpression
1110¿Identifier¿¿1789¿v103¿¿¿¿¿Identifier
1111¿Identifier¿¿1789¿v105¿¿¿¿¿Identifier
1112¿ReturnStatement¿¿1789¿¿¿¿{"start":{"line":16,"column":4},"end":{"line":16,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿ReturnStatement
1113¿Identifier¿¿1789¿v106¿¿¿¿¿Identifier
1114¿BlockStatement¿¿1789¿¿¿¿{"start":{"line":15,"column":42},"end":{"line":17,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿BlockStatement
1115¿ExpressionStatement¿¿1787¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":17,"column":4},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿ExpressionStatement
1116¿AssignmentExpression¿=¿1787¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":17,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿AssignmentExpression
1117¿MemberExpression¿computed¿1787¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿MemberExpression
1118¿Identifier¿¿1787¿exports¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1119¿Identifier¿¿1787¿v102¿¿¿¿¿Identifier
1120¿Identifier¿¿1787¿v107¿¿¿¿¿Identifier
1121¿BlockStatement¿¿1787¿¿¿¿{"start":{"line":14,"column":74},"end":{"line":18,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿BlockStatement
1122¿VariableDeclarator¿¿1783¿v109¿¿¿{"start":{"line":14,"column":0},"end":{"line":18,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿VariableDeclarator
1123¿CallExpression¿¿1783¿¿¿¿{"start":{"line":14,"column":0},"end":{"line":18,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿CallExpression
1124¿MemberExpression¿¿1783¿¿¿¿{"start":{"line":14,"column":0},"end":{"line":14,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿MemberExpression
1125¿Identifier¿¿1783¿v101¿¿¿¿¿Identifier
1126¿Identifier¿¿1783¿forEach¿¿¿{"start":{"line":14,"column":51},"end":{"line":14,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1127¿Identifier¿¿1783¿v108¿¿¿¿¿Identifier
1128¿ExpressionStatement¿¿1783¿¿¿¿{"start":{"line":14,"column":0},"end":{"line":18,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿ExpressionStatement
1129¿Identifier¿¿1783¿v109¿¿¿¿¿Identifier
1130¿VariableDeclarator¿¿1783¿extend¿¿¿{"start":{"line":27,"column":0},"end":{"line":51,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿VariableDeclarator
1131¿FunctionExpression¿¿1783¿anon¿¿¿{"start":{"line":27,"column":0},"end":{"line":51,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿FunctionExpression
1132¿Identifier¿¿0¿target¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1133¿Identifier¿¿0¿source¿¿¿{"start":{"line":27,"column":24},"end":{"line":27,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1134¿VariableDeclarator¿¿1791¿value¿¿¿{"start":{"line":28,"column":6},"end":{"line":28,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿VariableDeclarator
1135¿VariableDeclarator¿¿1791¿key¿¿¿{"start":{"line":30,"column":11},"end":{"line":30,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿VariableDeclarator
1136¿ForInStatement¿¿1791¿¿¿¿{"start":{"line":30,"column":2},"end":{"line":48,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿ForInStatement
1137¿Identifier¿¿1791¿key¿¿¿{"start":{"line":30,"column":11},"end":{"line":30,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1138¿Identifier¿¿1791¿source¿¿¿{"start":{"line":30,"column":18},"end":{"line":30,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1139¿ExpressionStatement¿¿1791¿¿¿¿{"start":{"line":31,"column":4},"end":{"line":31,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿ExpressionStatement
1140¿AssignmentExpression¿=¿1791¿¿¿¿{"start":{"line":31,"column":4},"end":{"line":31,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿AssignmentExpression
1141¿Identifier¿¿1791¿value¿¿¿{"start":{"line":31,"column":4},"end":{"line":31,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1142¿MemberExpression¿computed¿1791¿¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿MemberExpression
1143¿Identifier¿¿1791¿source¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1144¿Identifier¿¿1791¿key¿¿¿{"start":{"line":31,"column":19},"end":{"line":31,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1145¿VariableDeclarator¿¿1791¿v110¿¿¿{"start":{"line":33,"column":8},"end":{"line":33,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿VariableDeclarator
1146¿CallExpression¿¿1791¿¿¿¿{"start":{"line":33,"column":8},"end":{"line":33,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿CallExpression
1147¿MemberExpression¿¿1791¿¿¿¿{"start":{"line":33,"column":8},"end":{"line":33,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿MemberExpression
1148¿Identifier¿¿1791¿Array¿¿¿{"start":{"line":33,"column":8},"end":{"line":33,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1149¿Identifier¿¿1791¿isArray¿¿¿{"start":{"line":33,"column":14},"end":{"line":33,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1150¿Identifier¿¿1791¿value¿¿¿{"start":{"line":33,"column":22},"end":{"line":33,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1151¿IfStatement¿¿1791¿¿¿¿{"start":{"line":33,"column":4},"end":{"line":47,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿IfStatement
1152¿Identifier¿¿1791¿v110¿¿¿¿¿Identifier
1153¿VariableDeclarator¿¿1791¿v111¿¿¿{"start":{"line":34,"column":25},"end":{"line":34,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿VariableDeclarator
1154¿MemberExpression¿computed¿1791¿¿¿¿{"start":{"line":34,"column":25},"end":{"line":34,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿MemberExpression
1155¿Identifier¿¿1791¿target¿¿¿{"start":{"line":34,"column":25},"end":{"line":34,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1156¿Identifier¿¿1791¿key¿¿¿{"start":{"line":34,"column":32},"end":{"line":34,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1157¿VariableDeclarator¿¿1791¿v112¿¿¿{"start":{"line":34,"column":11},"end":{"line":34,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿VariableDeclarator
1158¿CallExpression¿¿1791¿¿¿¿{"start":{"line":34,"column":11},"end":{"line":34,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿CallExpression
1159¿MemberExpression¿¿1791¿¿¿¿{"start":{"line":34,"column":11},"end":{"line":34,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿MemberExpression
1160¿Identifier¿¿1791¿Array¿¿¿{"start":{"line":34,"column":11},"end":{"line":34,"column":16},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1161¿Identifier¿¿1791¿isArray¿¿¿{"start":{"line":34,"column":17},"end":{"line":34,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1162¿Identifier¿¿1791¿v111¿¿¿¿¿Identifier
1163¿VariableDeclarator¿¿1791¿v113¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿VariableDeclarator
1164¿UnaryExpression¿!¿1791¿¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿UnaryExpression
1165¿Identifier¿¿1791¿v112¿¿¿¿¿Identifier
1166¿IfStatement¿¿1791¿¿¿¿{"start":{"line":34,"column":6},"end":{"line":36,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿IfStatement
1167¿Identifier¿¿1791¿v113¿¿¿¿¿Identifier
1168¿ExpressionStatement¿¿1791¿¿¿¿{"start":{"line":35,"column":8},"end":{"line":35,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿ExpressionStatement
1169¿AssignmentExpression¿=¿1791¿¿¿¿{"start":{"line":35,"column":8},"end":{"line":35,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿AssignmentExpression
1170¿MemberExpression¿computed¿1791¿¿¿¿{"start":{"line":35,"column":8},"end":{"line":35,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿MemberExpression
1171¿Identifier¿¿1791¿target¿¿¿{"start":{"line":35,"column":8},"end":{"line":35,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1172¿Identifier¿¿1791¿key¿¿¿{"start":{"line":35,"column":15},"end":{"line":35,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1173¿ArrayExpression¿¿1791¿¿¿¿{"start":{"line":35,"column":22},"end":{"line":35,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿ArrayExpression
1174¿BlockStatement¿¿1791¿¿¿¿{"start":{"line":34,"column":39},"end":{"line":36,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿BlockStatement
1175¿VariableDeclarator¿¿1791¿v114¿¿¿{"start":{"line":38,"column":13},"end":{"line":38,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿VariableDeclarator
1176¿MemberExpression¿computed¿1791¿¿¿¿{"start":{"line":38,"column":13},"end":{"line":38,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿MemberExpression
1177¿Identifier¿¿1791¿target¿¿¿{"start":{"line":38,"column":13},"end":{"line":38,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1178¿Identifier¿¿1791¿key¿¿¿{"start":{"line":38,"column":20},"end":{"line":38,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1179¿VariableDeclarator¿¿1791¿v115¿¿¿{"start":{"line":38,"column":6},"end":{"line":38,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿VariableDeclarator
1180¿CallExpression¿¿1791¿¿¿¿{"start":{"line":38,"column":6},"end":{"line":38,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿CallExpression
1181¿Identifier¿¿1791¿extend¿¿¿{"start":{"line":38,"column":6},"end":{"line":38,"column":12},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1182¿Identifier¿¿1791¿v114¿¿¿¿¿Identifier
1183¿Identifier¿¿1791¿value¿¿¿{"start":{"line":38,"column":26},"end":{"line":38,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
1184¿ExpressionStatement¿¿1791¿¿¿¿{"start":{"line":38,"column":6},"end":{"line":38,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿ExpressionStatement
1185¿Identifier¿¿1791¿v115¿¿¿¿¿Identifier
1186¿BlockStatement¿¿1791¿¿¿¿{"start":{"line":33,"column":30},"end":{"line":39,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿BlockStatement
1187¿VariableDeclarator¿¿1791¿v116¿¿¿{"start":{"line":39,"column":15},"end":{"line":39,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿VariableDeclarator
1188¿CallExpression¿¿1791¿¿¿¿{"start":{"line":39,"column":15},"end":{"line":39,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿CallExpression
1189¿Identifier¿¿1791¿isObject¿¿¿{"start":{"line":39,"column":15},"end":{"line":39,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/1502/src/index.js"}¿¿Identifier
