Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
68¿PDG_OBJECT¿¿54.v4-o6¿¿¿¿¿PDG_OBJECT
69¿PDG_OBJECT¿¿54.v5-o7¿¿¿¿¿PDG_OBJECT
70¿PDG_OBJECT¿¿54.v6-o8¿¿¿¿¿PDG_OBJECT
71¿PDG_OBJECT¿¿56.request.url-o9¿¿¿¿¿PDG_OBJECT
72¿PDG_OBJECT¿¿58.this-o10¿¿¿¿¿PDG_OBJECT
73¿PDG_OBJECT¿¿58.error-o11¿¿¿¿¿PDG_OBJECT
74¿PDG_OBJECT¿¿58.data-o12¿¿¿¿¿PDG_OBJECT
75¿PDG_OBJECT¿¿56.v2-o13¿¿¿¿¿PDG_OBJECT
76¿PDG_OBJECT¿¿56.v3-o14¿¿¿¿¿PDG_OBJECT
77¿TAINT_SINK¿¿readFile¿¿¿¿¿TAINT_SINK
78¿PDG_OBJECT¿¿58.v1-o15¿¿¿¿¿PDG_OBJECT
