Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
13208¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":1431,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Program
13258¿AssignmentExpression¿=¿23216¿¿¿¿{"start":{"line":4,"column":45},"end":{"line":4,"column":138},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿AssignmentExpression
13259¿Identifier¿¿23216¿v1159¿¿¿{"start":{"line":4,"column":45},"end":{"line":4,"column":138},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13260¿BinaryExpression¿<¿23216¿¿¿¿{"start":{"line":4,"column":78},"end":{"line":4,"column":83},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BinaryExpression
13261¿Identifier¿¿23216¿i¿¿¿{"start":{"line":4,"column":78},"end":{"line":4,"column":79},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13262¿Identifier¿¿23216¿l¿¿¿{"start":{"line":4,"column":82},"end":{"line":4,"column":83},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13263¿BlockStatement¿¿23216¿¿¿¿¿¿BlockStatement
13264¿VariableDeclarator¿¿23216¿v1165¿¿¿{"start":{"line":4,"column":146},"end":{"line":4,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13265¿UnaryExpression¿-¿23216¿¿¿¿{"start":{"line":4,"column":146},"end":{"line":4,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿UnaryExpression
13266¿Literal¿number¿23216¿¿1¿¿{"start":{"line":4,"column":147},"end":{"line":4,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
13267¿ReturnStatement¿¿23216¿¿¿¿{"start":{"line":4,"column":139},"end":{"line":4,"column":149},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ReturnStatement
13268¿Identifier¿¿23216¿v1165¿¿¿¿¿Identifier
13269¿BlockStatement¿¿23216¿¿¿¿{"start":{"line":4,"column":43},"end":{"line":4,"column":151},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BlockStatement
13270¿VariableDeclarator¿¿23214¿indexOf¿¿¿{"start":{"line":4,"column":4},"end":{"line":4,"column":151},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13271¿LogicalExpression¿||¿23214¿¿¿¿{"start":{"line":4,"column":14},"end":{"line":4,"column":151},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿LogicalExpression
13272¿Identifier¿¿23214¿v1158¿¿¿¿¿Identifier
13273¿Identifier¿¿23214¿v1166¿¿¿¿¿Identifier
13274¿VariableDeclarator¿¿23214¿v2310¿¿¿{"start":{"line":6,"column":2},"end":{"line":1427,"column":3},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13275¿FunctionExpression¿¿23214¿anon¿¿¿{"start":{"line":6,"column":11},"end":{"line":1427,"column":3},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿FunctionExpression
13276¿Identifier¿¿0¿options¿¿¿{"start":{"line":6,"column":20},"end":{"line":6,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13277¿VariableDeclarator¿¿23220¿_bodyparser¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13278¿VariableDeclarator¿¿23220¿_extend¿¿¿{"start":{"line":7,"column":21},"end":{"line":7,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13279¿VariableDeclarator¿¿23220¿_getSessionHandler¿¿¿{"start":{"line":7,"column":30},"end":{"line":7,"column":48},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13280¿VariableDeclarator¿¿23220¿_isEmpty¿¿¿{"start":{"line":7,"column":50},"end":{"line":7,"column":58},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13281¿VariableDeclarator¿¿23220¿_make_request_wrapper¿¿¿{"start":{"line":7,"column":60},"end":{"line":7,"column":81},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13282¿VariableDeclarator¿¿23220¿_multipartparser¿¿¿{"start":{"line":7,"column":83},"end":{"line":7,"column":99},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13283¿VariableDeclarator¿¿23220¿_parsePattern¿¿¿{"start":{"line":7,"column":101},"end":{"line":7,"column":114},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13284¿VariableDeclarator¿¿23220¿_pushRoute¿¿¿{"start":{"line":7,"column":116},"end":{"line":7,"column":126},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13285¿VariableDeclarator¿¿23220¿default_options¿¿¿{"start":{"line":7,"column":128},"end":{"line":7,"column":143},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13286¿VariableDeclarator¿¿23220¿dispatch¿¿¿{"start":{"line":7,"column":145},"end":{"line":7,"column":153},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13287¿VariableDeclarator¿¿23220¿domain¿¿¿{"start":{"line":7,"column":155},"end":{"line":7,"column":161},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13288¿VariableDeclarator¿¿23220¿escaped_favicon¿¿¿{"start":{"line":7,"column":163},"end":{"line":7,"column":178},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13289¿VariableDeclarator¿¿23220¿escaped_icons_png¿¿¿{"start":{"line":7,"column":180},"end":{"line":7,"column":197},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13290¿VariableDeclarator¿¿23220¿escaped_pixel_gif¿¿¿{"start":{"line":7,"column":199},"end":{"line":7,"column":216},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13291¿VariableDeclarator¿¿23220¿fs¿¿¿{"start":{"line":7,"column":218},"end":{"line":7,"column":220},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13292¿VariableDeclarator¿¿23220¿http¿¿¿{"start":{"line":7,"column":222},"end":{"line":7,"column":226},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13293¿VariableDeclarator¿¿23220¿mime_types¿¿¿{"start":{"line":7,"column":228},"end":{"line":7,"column":238},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13294¿VariableDeclarator¿¿23220¿net¿¿¿{"start":{"line":7,"column":240},"end":{"line":7,"column":243},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13295¿VariableDeclarator¿¿23220¿nsr_sessions¿¿¿{"start":{"line":7,"column":245},"end":{"line":7,"column":257},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13296¿VariableDeclarator¿¿23220¿padString¿¿¿{"start":{"line":7,"column":259},"end":{"line":7,"column":268},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13297¿VariableDeclarator¿¿23220¿path_tools¿¿¿{"start":{"line":7,"column":270},"end":{"line":7,"column":280},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13298¿VariableDeclarator¿¿23220¿querystring¿¿¿{"start":{"line":7,"column":282},"end":{"line":7,"column":293},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13299¿VariableDeclarator¿¿23220¿spawn¿¿¿{"start":{"line":7,"column":295},"end":{"line":7,"column":300},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13300¿VariableDeclarator¿¿23220¿thousandSep¿¿¿{"start":{"line":7,"column":302},"end":{"line":7,"column":313},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13301¿VariableDeclarator¿¿23220¿urlparse¿¿¿{"start":{"line":7,"column":315},"end":{"line":7,"column":323},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13302¿VariableDeclarator¿¿23220¿uuid¿¿¿{"start":{"line":7,"column":325},"end":{"line":7,"column":329},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13303¿VariableDeclarator¿¿23220¿v1167¿¿¿{"start":{"line":8,"column":8},"end":{"line":8,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13304¿BinaryExpression¿==¿23220¿¿¿¿{"start":{"line":8,"column":8},"end":{"line":8,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BinaryExpression
13305¿Identifier¿¿23220¿options¿¿¿{"start":{"line":8,"column":8},"end":{"line":8,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13306¿Literal¿object¿23220¿¿null¿¿{"start":{"line":8,"column":19},"end":{"line":8,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
13307¿IfStatement¿¿23220¿¿¿¿{"start":{"line":8,"column":4},"end":{"line":10,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿IfStatement
13308¿Identifier¿¿23220¿v1167¿¿¿¿¿Identifier
13309¿ExpressionStatement¿¿23220¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ExpressionStatement
13310¿AssignmentExpression¿=¿23220¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿AssignmentExpression
13311¿Identifier¿¿23220¿options¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13312¿ObjectExpression¿¿23220¿¿¿¿¿¿ObjectExpression
13313¿BlockStatement¿¿23220¿¿¿¿{"start":{"line":8,"column":25},"end":{"line":10,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿BlockStatement
13314¿VariableDeclarator¿¿23220¿v1168¿¿¿{"start":{"line":11,"column":15},"end":{"line":11,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿VariableDeclarator
13315¿CallExpression¿¿23220¿¿¿¿{"start":{"line":11,"column":15},"end":{"line":11,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
13316¿Identifier¿¿23220¿require¿¿¿{"start":{"line":11,"column":15},"end":{"line":11,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13317¿Literal¿string¿23220¿¿'url'¿¿{"start":{"line":11,"column":23},"end":{"line":11,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
13318¿ExpressionStatement¿¿23220¿¿¿¿{"start":{"line":11,"column":4},"end":{"line":11,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ExpressionStatement
13319¿AssignmentExpression¿=¿23220¿¿¿¿{"start":{"line":11,"column":4},"end":{"line":11,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿AssignmentExpression
13320¿Identifier¿¿23220¿urlparse¿¿¿{"start":{"line":11,"column":4},"end":{"line":11,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13321¿MemberExpression¿¿23220¿¿¿¿{"start":{"line":11,"column":15},"end":{"line":11,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿MemberExpression
13322¿Identifier¿¿23220¿v1168¿¿¿¿¿Identifier
13323¿Identifier¿¿23220¿parse¿¿¿{"start":{"line":11,"column":30},"end":{"line":11,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13324¿ExpressionStatement¿¿23220¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ExpressionStatement
13325¿AssignmentExpression¿=¿23220¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿AssignmentExpression
13326¿Identifier¿¿23220¿querystring¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13327¿CallExpression¿¿23220¿¿¿¿{"start":{"line":12,"column":18},"end":{"line":12,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
13328¿Identifier¿¿23220¿require¿¿¿{"start":{"line":12,"column":18},"end":{"line":12,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13329¿Literal¿string¿23220¿¿'querystring'¿¿{"start":{"line":12,"column":26},"end":{"line":12,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
13330¿ExpressionStatement¿¿23220¿¿¿¿{"start":{"line":13,"column":4},"end":{"line":13,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ExpressionStatement
13331¿AssignmentExpression¿=¿23220¿¿¿¿{"start":{"line":13,"column":4},"end":{"line":13,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿AssignmentExpression
13332¿Identifier¿¿23220¿fs¿¿¿{"start":{"line":13,"column":4},"end":{"line":13,"column":6},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13333¿CallExpression¿¿23220¿¿¿¿{"start":{"line":13,"column":9},"end":{"line":13,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
13334¿Identifier¿¿23220¿require¿¿¿{"start":{"line":13,"column":9},"end":{"line":13,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13335¿Literal¿string¿23220¿¿'fs'¿¿{"start":{"line":13,"column":17},"end":{"line":13,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Literal
13336¿ExpressionStatement¿¿23220¿¿¿¿{"start":{"line":14,"column":4},"end":{"line":14,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿ExpressionStatement
13337¿AssignmentExpression¿=¿23220¿¿¿¿{"start":{"line":14,"column":4},"end":{"line":14,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿AssignmentExpression
13338¿Identifier¿¿23220¿path_tools¿¿¿{"start":{"line":14,"column":4},"end":{"line":14,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
13339¿CallExpression¿¿23220¿¿¿¿{"start":{"line":14,"column":17},"end":{"line":14,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿CallExpression
13340¿Identifier¿¿23220¿require¿¿¿{"start":{"line":14,"column":17},"end":{"line":14,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/node-simple-router_0.10.0/src/router.js"}¿¿Identifier
