Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
53¿VariableDeclarator¿¿v6¿¿¿{"start":{"line":17,"column":10},"end":{"line":17,"column":18}}¿¿VariableDeclarator
54¿UnaryExpression¿!¿¿¿¿{"start":{"line":17,"column":15},"end":{"line":17,"column":18}}¿¿UnaryExpression
55¿Identifier¿¿v5¿¿¿{"start":{"line":17,"column":16},"end":{"line":17,"column":18}}¿¿Identifier
56¿IfStatement¿¿¿¿¿{"start":{"line":18,"column":4},"end":{"line":21,"column":5}}¿¿IfStatement
57¿Identifier¿¿v6¿¿¿{"start":{"line":18,"column":8},"end":{"line":18,"column":10}}¿¿Identifier
58¿VariableDeclarator¿¿v7¿¿¿{"start":{"line":19,"column":14},"end":{"line":19,"column":21}}¿¿VariableDeclarator
59¿ObjectExpression¿¿¿¿¿{"start":{"line":19,"column":19},"end":{"line":19,"column":21}}¿¿ObjectExpression
60¿ExpressionStatement¿¿¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":25}}¿¿ExpressionStatement
61¿AssignmentExpression¿=¿¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":24}}¿¿AssignmentExpression
62¿MemberExpression¿computed¿¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":19}}¿¿MemberExpression
63¿Identifier¿¿object¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":14}}¿¿Identifier
64¿Identifier¿¿key¿¿¿{"start":{"line":20,"column":15},"end":{"line":20,"column":18}}¿¿Identifier
65¿Identifier¿¿v7¿¿¿{"start":{"line":20,"column":22},"end":{"line":20,"column":24}}¿¿Identifier
66¿BlockStatement¿¿¿¿¿{"start":{"line":18,"column":12},"end":{"line":21,"column":5}}¿¿BlockStatement
67¿VariableDeclarator¿¿v8¿¿¿{"start":{"line":22,"column":10},"end":{"line":22,"column":26}}¿¿VariableDeclarator
68¿MemberExpression¿computed¿¿¿¿{"start":{"line":22,"column":15},"end":{"line":22,"column":26}}¿¿MemberExpression
69¿Identifier¿¿object¿¿¿{"start":{"line":22,"column":15},"end":{"line":22,"column":21}}¿¿Identifier
70¿Identifier¿¿key¿¿¿{"start":{"line":22,"column":22},"end":{"line":22,"column":25}}¿¿Identifier
71¿VariableDeclarator¿¿v9¿¿¿{"start":{"line":23,"column":10},"end":{"line":23,"column":35}}¿¿VariableDeclarator
72¿CallExpression¿¿¿¿¿{"start":{"line":23,"column":15},"end":{"line":23,"column":35}}¿¿CallExpression
73¿Identifier¿¿dig¿¿¿{"start":{"line":23,"column":15},"end":{"line":23,"column":18}}¿¿Identifier
74¿Identifier¿¿v8¿¿¿{"start":{"line":23,"column":19},"end":{"line":23,"column":21}}¿¿Identifier
75¿Identifier¿¿keys¿¿¿{"start":{"line":23,"column":23},"end":{"line":23,"column":27}}¿¿Identifier
76¿Identifier¿¿value¿¿¿{"start":{"line":23,"column":29},"end":{"line":23,"column":34}}¿¿Identifier
77¿ReturnStatement¿¿¿¿¿{"start":{"line":24,"column":4},"end":{"line":24,"column":14}}¿¿ReturnStatement
78¿Identifier¿¿v9¿¿¿{"start":{"line":24,"column":11},"end":{"line":24,"column":13}}¿¿Identifier
79¿BlockStatement¿¿¿¿¿{"start":{"line":1,"column":43},"end":{"line":25,"column":1}}¿¿BlockStatement
80¿ExpressionStatement¿¿¿¿¿{"start":{"line":26,"column":0},"end":{"line":26,"column":21}}¿¿ExpressionStatement
81¿AssignmentExpression¿=¿¿¿¿{"start":{"line":26,"column":0},"end":{"line":26,"column":20}}¿¿AssignmentExpression
82¿MemberExpression¿¿¿¿¿{"start":{"line":26,"column":0},"end":{"line":26,"column":14}}¿¿MemberExpression
83¿Identifier¿¿module¿¿¿{"start":{"line":26,"column":0},"end":{"line":26,"column":6}}¿¿Identifier
84¿Identifier¿¿exports¿¿¿{"start":{"line":26,"column":7},"end":{"line":26,"column":14}}¿¿Identifier
85¿Identifier¿¿dig¿¿¿{"start":{"line":26,"column":17},"end":{"line":26,"column":20}}¿¿Identifier
86¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
87¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
88¿CFG_F_START¿¿2_anon¿¿¿¿¿CFG_F_START
89¿CFG_F_END¿¿2_anon¿¿¿¿¿CFG_F_END
90¿CFG_IF_END¿¿26¿¿¿¿¿CFG_IF_END
91¿CFG_IF_END¿¿19¿¿¿¿¿CFG_IF_END
92¿CFG_IF_END¿¿56¿¿¿¿¿CFG_IF_END
93¿TAINT_SOURCE¿¿¿¿¿¿¿TAINT_SOURCE
94¿PDG_OBJECT¿¿88.this-o1¿¿¿¿¿PDG_OBJECT
95¿PDG_OBJECT¿¿88.object-o2¿¿¿¿¿PDG_OBJECT
96¿PDG_OBJECT¿¿88.keys-o3¿¿¿¿¿PDG_OBJECT
97¿PDG_OBJECT¿¿88.value-o4¿¿¿¿¿PDG_OBJECT
98¿PDG_OBJECT¿¿86.dig-o5¿¿¿¿¿PDG_OBJECT
99¿PDG_OBJECT¿¿86.module-o6¿¿¿¿¿PDG_OBJECT
100¿PDG_OBJECT¿¿86.module.exports-o7¿¿¿¿¿PDG_OBJECT
101¿PDG_OBJECT¿¿88.key-o8¿¿¿¿¿PDG_OBJECT
102¿PDG_OBJECT¿¿88.keys.length-o9¿¿¿¿¿PDG_OBJECT
103¿PDG_OBJECT¿¿88.v2-o10¿¿¿¿¿PDG_OBJECT
104¿PDG_OBJECT¿¿88.object.*-o11¿¿¿¿¿PDG_OBJECT
105¿PDG_OBJECT¿¿88.v4-o12¿¿¿¿¿PDG_OBJECT
106¿PDG_OBJECT¿¿88.object-o13¿¿¿¿¿PDG_OBJECT
107¿PDG_OBJECT¿¿88.object.*-o14¿¿¿¿¿PDG_OBJECT
108¿PDG_OBJECT¿¿88.v5-o15¿¿¿¿¿PDG_OBJECT
109¿PDG_OBJECT¿¿88.v7-o16¿¿¿¿¿PDG_OBJECT
110¿PDG_OBJECT¿¿88.object-o17¿¿¿¿¿PDG_OBJECT
111¿PDG_OBJECT¿¿88.object.*-o18¿¿¿¿¿PDG_OBJECT
112¿PDG_OBJECT¿¿88.v9-o19¿¿¿¿¿PDG_OBJECT
