Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
6906¿Program¿¿-1¿¿¿¿{"start":{"line":11,"column":0},"end":{"line":1963,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Program
6940¿Literal¿string¿12102¿¿'[object Object]'¿¿{"start":{"line":35,"column":16},"end":{"line":35,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6941¿VariableDeclarator¿¿12102¿proxyTag¿¿¿{"start":{"line":36,"column":4},"end":{"line":36,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6942¿Literal¿string¿12102¿¿'[object Proxy]'¿¿{"start":{"line":36,"column":15},"end":{"line":36,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6943¿VariableDeclarator¿¿12102¿regexpTag¿¿¿{"start":{"line":37,"column":4},"end":{"line":37,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6944¿Literal¿string¿12102¿¿'[object RegExp]'¿¿{"start":{"line":37,"column":16},"end":{"line":37,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6945¿VariableDeclarator¿¿12102¿setTag¿¿¿{"start":{"line":38,"column":4},"end":{"line":38,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6946¿Literal¿string¿12102¿¿'[object Set]'¿¿{"start":{"line":38,"column":13},"end":{"line":38,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6947¿VariableDeclarator¿¿12102¿stringTag¿¿¿{"start":{"line":39,"column":4},"end":{"line":39,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6948¿Literal¿string¿12102¿¿'[object String]'¿¿{"start":{"line":39,"column":16},"end":{"line":39,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6949¿VariableDeclarator¿¿12102¿undefinedTag¿¿¿{"start":{"line":40,"column":4},"end":{"line":40,"column":39},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6950¿Literal¿string¿12102¿¿'[object Undefined]'¿¿{"start":{"line":40,"column":19},"end":{"line":40,"column":39},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6951¿VariableDeclarator¿¿12102¿weakMapTag¿¿¿{"start":{"line":41,"column":4},"end":{"line":41,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6952¿Literal¿string¿12102¿¿'[object WeakMap]'¿¿{"start":{"line":41,"column":17},"end":{"line":41,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6953¿VariableDeclarator¿¿12102¿arrayBufferTag¿¿¿{"start":{"line":43,"column":4},"end":{"line":43,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6954¿Literal¿string¿12102¿¿'[object ArrayBuffer]'¿¿{"start":{"line":43,"column":21},"end":{"line":43,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6955¿VariableDeclarator¿¿12102¿dataViewTag¿¿¿{"start":{"line":44,"column":4},"end":{"line":44,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6956¿Literal¿string¿12102¿¿'[object DataView]'¿¿{"start":{"line":44,"column":18},"end":{"line":44,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6957¿VariableDeclarator¿¿12102¿float32Tag¿¿¿{"start":{"line":45,"column":4},"end":{"line":45,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6958¿Literal¿string¿12102¿¿'[object Float32Array]'¿¿{"start":{"line":45,"column":17},"end":{"line":45,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6959¿VariableDeclarator¿¿12102¿float64Tag¿¿¿{"start":{"line":46,"column":4},"end":{"line":46,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6960¿Literal¿string¿12102¿¿'[object Float64Array]'¿¿{"start":{"line":46,"column":17},"end":{"line":46,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6961¿VariableDeclarator¿¿12102¿int8Tag¿¿¿{"start":{"line":47,"column":4},"end":{"line":47,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6962¿Literal¿string¿12102¿¿'[object Int8Array]'¿¿{"start":{"line":47,"column":14},"end":{"line":47,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6963¿VariableDeclarator¿¿12102¿int16Tag¿¿¿{"start":{"line":48,"column":4},"end":{"line":48,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6964¿Literal¿string¿12102¿¿'[object Int16Array]'¿¿{"start":{"line":48,"column":15},"end":{"line":48,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6965¿VariableDeclarator¿¿12102¿int32Tag¿¿¿{"start":{"line":49,"column":4},"end":{"line":49,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6966¿Literal¿string¿12102¿¿'[object Int32Array]'¿¿{"start":{"line":49,"column":15},"end":{"line":49,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6967¿VariableDeclarator¿¿12102¿uint8Tag¿¿¿{"start":{"line":50,"column":4},"end":{"line":50,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6968¿Literal¿string¿12102¿¿'[object Uint8Array]'¿¿{"start":{"line":50,"column":15},"end":{"line":50,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6969¿VariableDeclarator¿¿12102¿uint8ClampedTag¿¿¿{"start":{"line":51,"column":4},"end":{"line":51,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6970¿Literal¿string¿12102¿¿'[object Uint8ClampedArray]'¿¿{"start":{"line":51,"column":22},"end":{"line":51,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6971¿VariableDeclarator¿¿12102¿uint16Tag¿¿¿{"start":{"line":52,"column":4},"end":{"line":52,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6972¿Literal¿string¿12102¿¿'[object Uint16Array]'¿¿{"start":{"line":52,"column":16},"end":{"line":52,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6973¿VariableDeclarator¿¿12102¿uint32Tag¿¿¿{"start":{"line":53,"column":4},"end":{"line":53,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6974¿Literal¿string¿12102¿¿'[object Uint32Array]'¿¿{"start":{"line":53,"column":16},"end":{"line":53,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6975¿VariableDeclarator¿¿12102¿reRegExpChar¿¿¿{"start":{"line":59,"column":4},"end":{"line":59,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6976¿Literal¿object¿12102¿¿/[\\^$.*+?()[\]{}|]/g¿¿{"start":{"line":59,"column":19},"end":{"line":59,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6977¿VariableDeclarator¿¿12102¿reIsHostCtor¿¿¿{"start":{"line":62,"column":4},"end":{"line":62,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6978¿Literal¿object¿12102¿¿/^\[object .+?Constructor\]$/¿¿{"start":{"line":62,"column":19},"end":{"line":62,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6979¿VariableDeclarator¿¿12102¿reIsUint¿¿¿{"start":{"line":65,"column":4},"end":{"line":65,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6980¿Literal¿object¿12102¿¿/^(?:0|[1-9]\d*)$/¿¿{"start":{"line":65,"column":15},"end":{"line":65,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6981¿VariableDeclarator¿¿12102¿typedArrayTags¿¿¿{"start":{"line":68,"column":4},"end":{"line":68,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿VariableDeclarator
6982¿ObjectExpression¿¿12102¿¿¿¿¿¿ObjectExpression
6983¿ExpressionStatement¿¿12102¿¿¿¿{"start":{"line":72,"column":34},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿ExpressionStatement
6984¿AssignmentExpression¿=¿12102¿¿¿¿{"start":{"line":72,"column":34},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿AssignmentExpression
6985¿MemberExpression¿¿12102¿¿¿¿{"start":{"line":72,"column":34},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
6986¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":73,"column":0},"end":{"line":73,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
6987¿Identifier¿¿12102¿uint32Tag¿¿¿{"start":{"line":73,"column":15},"end":{"line":73,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
6988¿Literal¿boolean¿12102¿¿true¿¿{"start":{"line":73,"column":28},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Literal
6989¿ExpressionStatement¿¿12102¿¿¿¿{"start":{"line":72,"column":0},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿ExpressionStatement
6990¿AssignmentExpression¿=¿12102¿¿¿¿{"start":{"line":72,"column":0},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿AssignmentExpression
6991¿MemberExpression¿¿12102¿¿¿¿{"start":{"line":72,"column":0},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
6992¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":72,"column":34},"end":{"line":72,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
6993¿Identifier¿¿12102¿uint16Tag¿¿¿{"start":{"line":72,"column":49},"end":{"line":72,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
6994¿MemberExpression¿computed¿12102¿¿¿¿{"start":{"line":73,"column":0},"end":{"line":73,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
6995¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":73,"column":0},"end":{"line":73,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
6996¿Identifier¿¿12102¿uint32Tag¿¿¿{"start":{"line":73,"column":15},"end":{"line":73,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
6997¿ExpressionStatement¿¿12102¿¿¿¿{"start":{"line":71,"column":27},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿ExpressionStatement
6998¿AssignmentExpression¿=¿12102¿¿¿¿{"start":{"line":71,"column":27},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿AssignmentExpression
6999¿MemberExpression¿¿12102¿¿¿¿{"start":{"line":71,"column":27},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
7000¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":72,"column":0},"end":{"line":72,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7001¿Identifier¿¿12102¿uint8ClampedTag¿¿¿{"start":{"line":72,"column":15},"end":{"line":72,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7002¿MemberExpression¿computed¿12102¿¿¿¿{"start":{"line":72,"column":34},"end":{"line":72,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
7003¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":72,"column":34},"end":{"line":72,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7004¿Identifier¿¿12102¿uint16Tag¿¿¿{"start":{"line":72,"column":49},"end":{"line":72,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7005¿ExpressionStatement¿¿12102¿¿¿¿{"start":{"line":71,"column":0},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿ExpressionStatement
7006¿AssignmentExpression¿=¿12102¿¿¿¿{"start":{"line":71,"column":0},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿AssignmentExpression
7007¿MemberExpression¿¿12102¿¿¿¿{"start":{"line":71,"column":0},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
7008¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":71,"column":27},"end":{"line":71,"column":41},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7009¿Identifier¿¿12102¿uint8Tag¿¿¿{"start":{"line":71,"column":42},"end":{"line":71,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7010¿MemberExpression¿computed¿12102¿¿¿¿{"start":{"line":72,"column":0},"end":{"line":72,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
7011¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":72,"column":0},"end":{"line":72,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7012¿Identifier¿¿12102¿uint8ClampedTag¿¿¿{"start":{"line":72,"column":15},"end":{"line":72,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7013¿ExpressionStatement¿¿12102¿¿¿¿{"start":{"line":70,"column":26},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿ExpressionStatement
7014¿AssignmentExpression¿=¿12102¿¿¿¿{"start":{"line":70,"column":26},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿AssignmentExpression
7015¿MemberExpression¿¿12102¿¿¿¿{"start":{"line":70,"column":26},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
7016¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":71,"column":0},"end":{"line":71,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7017¿Identifier¿¿12102¿int32Tag¿¿¿{"start":{"line":71,"column":15},"end":{"line":71,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7018¿MemberExpression¿computed¿12102¿¿¿¿{"start":{"line":71,"column":27},"end":{"line":71,"column":51},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
7019¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":71,"column":27},"end":{"line":71,"column":41},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7020¿Identifier¿¿12102¿uint8Tag¿¿¿{"start":{"line":71,"column":42},"end":{"line":71,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7021¿ExpressionStatement¿¿12102¿¿¿¿{"start":{"line":70,"column":0},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿ExpressionStatement
7022¿AssignmentExpression¿=¿12102¿¿¿¿{"start":{"line":70,"column":0},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿AssignmentExpression
7023¿MemberExpression¿¿12102¿¿¿¿{"start":{"line":70,"column":0},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
7024¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":70,"column":26},"end":{"line":70,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7025¿Identifier¿¿12102¿int16Tag¿¿¿{"start":{"line":70,"column":41},"end":{"line":70,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7026¿MemberExpression¿computed¿12102¿¿¿¿{"start":{"line":71,"column":0},"end":{"line":71,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
7027¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":71,"column":0},"end":{"line":71,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7028¿Identifier¿¿12102¿int32Tag¿¿¿{"start":{"line":71,"column":15},"end":{"line":71,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7029¿ExpressionStatement¿¿12102¿¿¿¿{"start":{"line":69,"column":29},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿ExpressionStatement
7030¿AssignmentExpression¿=¿12102¿¿¿¿{"start":{"line":69,"column":29},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿AssignmentExpression
7031¿MemberExpression¿¿12102¿¿¿¿{"start":{"line":69,"column":29},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
7032¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":70,"column":0},"end":{"line":70,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7033¿Identifier¿¿12102¿int8Tag¿¿¿{"start":{"line":70,"column":15},"end":{"line":70,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7034¿MemberExpression¿computed¿12102¿¿¿¿{"start":{"line":70,"column":26},"end":{"line":70,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿MemberExpression
7035¿Identifier¿¿12102¿typedArrayTags¿¿¿{"start":{"line":70,"column":26},"end":{"line":70,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7036¿Identifier¿¿12102¿int16Tag¿¿¿{"start":{"line":70,"column":41},"end":{"line":70,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿Identifier
7037¿ExpressionStatement¿¿12102¿¿¿¿{"start":{"line":69,"column":0},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿ExpressionStatement
7038¿AssignmentExpression¿=¿12102¿¿¿¿{"start":{"line":69,"column":0},"end":{"line":73,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1071/src/index.js"}¿¿AssignmentExpression
