Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
619¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":135,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Program
647¿VariableDeclarator¿¿1087¿v52¿¿¿{"start":{"line":5,"column":15},"end":{"line":5,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
648¿BinaryExpression¿===¿1087¿¿¿¿{"start":{"line":5,"column":15},"end":{"line":5,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BinaryExpression
649¿Identifier¿¿1087¿v51¿¿¿¿¿Identifier
650¿Literal¿string¿1087¿¿'function'¿¿{"start":{"line":5,"column":33},"end":{"line":5,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
651¿VariableDeclarator¿¿1087¿v53¿¿¿{"start":{"line":5,"column":47},"end":{"line":5,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
652¿MemberExpression¿¿1087¿¿¿¿{"start":{"line":5,"column":47},"end":{"line":5,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
653¿Identifier¿¿1087¿define¿¿¿{"start":{"line":5,"column":47},"end":{"line":5,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
654¿Identifier¿¿1087¿amd¿¿¿{"start":{"line":5,"column":54},"end":{"line":5,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
655¿VariableDeclarator¿¿1087¿v54¿¿¿{"start":{"line":5,"column":15},"end":{"line":5,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
656¿LogicalExpression¿&&¿1087¿¿¿¿{"start":{"line":5,"column":15},"end":{"line":5,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿LogicalExpression
657¿Identifier¿¿1087¿v52¿¿¿¿¿Identifier
658¿Identifier¿¿1087¿v53¿¿¿¿¿Identifier
659¿IfStatement¿¿1087¿¿¿¿{"start":{"line":5,"column":11},"end":{"line":7,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿IfStatement
660¿Identifier¿¿1087¿v54¿¿¿¿¿Identifier
661¿VariableDeclarator¿¿1087¿v55¿¿¿{"start":{"line":6,"column":20},"end":{"line":6,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
662¿ArrayExpression¿¿1087¿¿¿¿{"start":{"line":6,"column":20},"end":{"line":6,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ArrayExpression
663¿VariableDeclarator¿¿1087¿v56¿¿¿{"start":{"line":6,"column":13},"end":{"line":6,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
664¿CallExpression¿¿1087¿¿¿¿{"start":{"line":6,"column":13},"end":{"line":6,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿CallExpression
665¿Identifier¿¿1087¿define¿¿¿{"start":{"line":6,"column":13},"end":{"line":6,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
666¿Identifier¿¿1087¿v55¿¿¿¿¿Identifier
667¿Identifier¿¿1087¿factory¿¿¿{"start":{"line":6,"column":24},"end":{"line":6,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
668¿ReturnStatement¿¿1087¿¿¿¿{"start":{"line":6,"column":6},"end":{"line":6,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ReturnStatement
669¿Identifier¿¿1087¿v56¿¿¿¿¿Identifier
670¿BlockStatement¿¿1087¿¿¿¿{"start":{"line":5,"column":59},"end":{"line":7,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
671¿BlockStatement¿¿1087¿¿¿¿¿¿BlockStatement
672¿BlockStatement¿¿1087¿¿¿¿{"start":{"line":2,"column":21},"end":{"line":8,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
673¿VariableDeclarator¿¿1085¿v91¿¿¿{"start":{"line":8,"column":5},"end":{"line":133,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
674¿FunctionExpression¿¿1085¿anon¿¿¿{"start":{"line":8,"column":5},"end":{"line":133,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿FunctionExpression
675¿VariableDeclarator¿¿1091¿getAndCreate¿¿¿{"start":{"line":9,"column":8},"end":{"line":9,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
676¿VariableDeclarator¿¿1091¿getValue¿¿¿{"start":{"line":9,"column":22},"end":{"line":9,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
677¿VariableDeclarator¿¿1091¿isArray¿¿¿{"start":{"line":9,"column":32},"end":{"line":9,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
678¿VariableDeclarator¿¿1091¿objectUtils¿¿¿{"start":{"line":9,"column":41},"end":{"line":9,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
679¿VariableDeclarator¿¿1091¿setValue¿¿¿{"start":{"line":9,"column":54},"end":{"line":9,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
680¿VariableDeclarator¿¿1091¿v65¿¿¿{"start":{"line":10,"column":4},"end":{"line":16,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
681¿FunctionExpression¿¿1091¿anon¿¿¿{"start":{"line":10,"column":14},"end":{"line":16,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿FunctionExpression
682¿Identifier¿¿0¿object¿¿¿{"start":{"line":10,"column":23},"end":{"line":10,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
683¿VariableDeclarator¿¿1093¿v58¿¿¿{"start":{"line":11,"column":10},"end":{"line":11,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
684¿MemberExpression¿¿1093¿¿¿¿{"start":{"line":11,"column":10},"end":{"line":11,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
685¿Identifier¿¿1093¿Array¿¿¿{"start":{"line":11,"column":10},"end":{"line":11,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
686¿Identifier¿¿1093¿isArray¿¿¿{"start":{"line":11,"column":16},"end":{"line":11,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
687¿VariableDeclarator¿¿1093¿v59¿¿¿{"start":{"line":11,"column":10},"end":{"line":11,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
688¿BinaryExpression¿!=¿1093¿¿¿¿{"start":{"line":11,"column":10},"end":{"line":11,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BinaryExpression
689¿Identifier¿¿1093¿v58¿¿¿¿¿Identifier
690¿Literal¿object¿1093¿¿null¿¿{"start":{"line":11,"column":27},"end":{"line":11,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
691¿IfStatement¿¿1093¿¿¿¿{"start":{"line":11,"column":6},"end":{"line":15,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿IfStatement
692¿Identifier¿¿1093¿v59¿¿¿¿¿Identifier
693¿VariableDeclarator¿¿1093¿v60¿¿¿{"start":{"line":12,"column":15},"end":{"line":12,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
694¿CallExpression¿¿1093¿¿¿¿{"start":{"line":12,"column":15},"end":{"line":12,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿CallExpression
695¿MemberExpression¿¿1093¿¿¿¿{"start":{"line":12,"column":15},"end":{"line":12,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
696¿Identifier¿¿1093¿Array¿¿¿{"start":{"line":12,"column":15},"end":{"line":12,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
697¿Identifier¿¿1093¿isArray¿¿¿{"start":{"line":12,"column":21},"end":{"line":12,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
698¿Identifier¿¿1093¿object¿¿¿{"start":{"line":12,"column":29},"end":{"line":12,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
699¿ReturnStatement¿¿1093¿¿¿¿{"start":{"line":12,"column":8},"end":{"line":12,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ReturnStatement
700¿Identifier¿¿1093¿v60¿¿¿¿¿Identifier
701¿BlockStatement¿¿1093¿¿¿¿{"start":{"line":11,"column":33},"end":{"line":13,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
702¿VariableDeclarator¿¿1093¿v61¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
703¿MemberExpression¿¿1093¿¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
704¿Identifier¿¿1093¿Object¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
705¿Identifier¿¿1093¿prototype¿¿¿{"start":{"line":14,"column":22},"end":{"line":14,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
706¿VariableDeclarator¿¿1093¿v62¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
707¿MemberExpression¿¿1093¿¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
708¿Identifier¿¿1093¿v61¿¿¿¿¿Identifier
709¿Identifier¿¿1093¿toString¿¿¿{"start":{"line":14,"column":32},"end":{"line":14,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
710¿VariableDeclarator¿¿1093¿v63¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
711¿CallExpression¿¿1093¿¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿CallExpression
712¿MemberExpression¿¿1093¿¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿MemberExpression
713¿Identifier¿¿1093¿v62¿¿¿¿¿Identifier
714¿Identifier¿¿1093¿call¿¿¿{"start":{"line":14,"column":41},"end":{"line":14,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
715¿Identifier¿¿1093¿object¿¿¿{"start":{"line":14,"column":46},"end":{"line":14,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
716¿VariableDeclarator¿¿1093¿v64¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":74},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
717¿BinaryExpression¿===¿1093¿¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":74},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BinaryExpression
718¿Identifier¿¿1093¿v63¿¿¿¿¿Identifier
719¿Literal¿string¿1093¿¿'[object Array]'¿¿{"start":{"line":14,"column":58},"end":{"line":14,"column":74},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
720¿ReturnStatement¿¿1093¿¿¿¿{"start":{"line":14,"column":8},"end":{"line":14,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ReturnStatement
721¿Identifier¿¿1093¿v64¿¿¿¿¿Identifier
722¿BlockStatement¿¿1093¿¿¿¿{"start":{"line":13,"column":13},"end":{"line":15,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
723¿BlockStatement¿¿1093¿¿¿¿{"start":{"line":10,"column":31},"end":{"line":16,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
724¿ExpressionStatement¿¿1091¿¿¿¿{"start":{"line":10,"column":4},"end":{"line":16,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
725¿AssignmentExpression¿=¿1091¿¿¿¿{"start":{"line":10,"column":4},"end":{"line":16,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
726¿Identifier¿¿1091¿isArray¿¿¿{"start":{"line":10,"column":4},"end":{"line":10,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
727¿Identifier¿¿1091¿v65¿¿¿¿¿Identifier
728¿VariableDeclarator¿¿1091¿v79¿¿¿{"start":{"line":17,"column":4},"end":{"line":44,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
729¿FunctionExpression¿¿1091¿anon¿¿¿{"start":{"line":17,"column":15},"end":{"line":44,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿FunctionExpression
730¿Identifier¿¿0¿path¿¿¿{"start":{"line":17,"column":24},"end":{"line":17,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
731¿Identifier¿¿0¿object¿¿¿{"start":{"line":17,"column":30},"end":{"line":17,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
732¿Identifier¿¿0¿valueIfMissing¿¿¿{"start":{"line":17,"column":38},"end":{"line":17,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
733¿VariableDeclarator¿¿1096¿aPath¿¿¿{"start":{"line":18,"column":10},"end":{"line":18,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
734¿VariableDeclarator¿¿1096¿key¿¿¿{"start":{"line":18,"column":17},"end":{"line":18,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
735¿VariableDeclarator¿¿1096¿value¿¿¿{"start":{"line":18,"column":22},"end":{"line":18,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
736¿VariableDeclarator¿¿1096¿v66¿¿¿{"start":{"line":19,"column":10},"end":{"line":19,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
737¿BinaryExpression¿==¿1096¿¿¿¿{"start":{"line":19,"column":10},"end":{"line":19,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BinaryExpression
738¿Identifier¿¿1096¿valueIfMissing¿¿¿{"start":{"line":19,"column":10},"end":{"line":19,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
739¿Literal¿object¿1096¿¿null¿¿{"start":{"line":19,"column":28},"end":{"line":19,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
740¿IfStatement¿¿1096¿¿¿¿{"start":{"line":19,"column":6},"end":{"line":21,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿IfStatement
741¿Identifier¿¿1096¿v66¿¿¿¿¿Identifier
742¿VariableDeclarator¿¿1096¿v67¿¿¿{"start":{"line":20,"column":25},"end":{"line":20,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
743¿UnaryExpression¿void¿1096¿¿¿¿{"start":{"line":20,"column":25},"end":{"line":20,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿UnaryExpression
744¿Literal¿number¿1096¿¿0¿¿{"start":{"line":20,"column":30},"end":{"line":20,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
745¿ExpressionStatement¿¿1096¿¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ExpressionStatement
746¿AssignmentExpression¿=¿1096¿¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿AssignmentExpression
747¿Identifier¿¿1096¿valueIfMissing¿¿¿{"start":{"line":20,"column":8},"end":{"line":20,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
748¿Identifier¿¿1096¿v67¿¿¿¿¿Identifier
749¿BlockStatement¿¿1096¿¿¿¿{"start":{"line":19,"column":34},"end":{"line":21,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BlockStatement
750¿VariableDeclarator¿¿1096¿v68¿¿¿{"start":{"line":22,"column":10},"end":{"line":22,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿VariableDeclarator
751¿BinaryExpression¿==¿1096¿¿¿¿{"start":{"line":22,"column":10},"end":{"line":22,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿BinaryExpression
752¿Identifier¿¿1096¿object¿¿¿{"start":{"line":22,"column":10},"end":{"line":22,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Identifier
753¿Literal¿object¿1096¿¿null¿¿{"start":{"line":22,"column":20},"end":{"line":22,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿Literal
754¿IfStatement¿¿1096¿¿¿¿{"start":{"line":22,"column":6},"end":{"line":24,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿IfStatement
755¿Identifier¿¿1096¿v68¿¿¿¿¿Identifier
756¿ReturnStatement¿¿1096¿¿¿¿{"start":{"line":23,"column":8},"end":{"line":23,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/madlib-object-utils_0.1.6/src/utils.js"}¿¿ReturnStatement
