Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
0¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":957,"column":2}}¿¿Program
29¿VariableDeclarator¿¿v1¿¿¿¿¿VariableDeclarator
30¿UnaryExpression¿typeof¿¿¿¿{"start":{"line":22,"column":8},"end":{"line":22,"column":18}}¿¿UnaryExpression
31¿Identifier¿¿obj¿¿¿{"start":{"line":22,"column":15},"end":{"line":22,"column":18}}¿¿Identifier
32¿VariableDeclarator¿¿v2¿¿¿¿¿VariableDeclarator
33¿BinaryExpression¿!==¿¿¿¿{"start":{"line":22,"column":8},"end":{"line":22,"column":31}}¿¿BinaryExpression
34¿Identifier¿¿v1¿¿¿¿¿Identifier
35¿Literal¿string¿¿'object'¿¿{"start":{"line":22,"column":23},"end":{"line":22,"column":31}}¿¿Literal
36¿VariableDeclarator¿¿v3¿¿¿¿¿VariableDeclarator
37¿BinaryExpression¿===¿¿¿¿{"start":{"line":23,"column":8},"end":{"line":23,"column":20}}¿¿BinaryExpression
38¿Identifier¿¿obj¿¿¿{"start":{"line":23,"column":8},"end":{"line":23,"column":11}}¿¿Identifier
39¿Literal¿object¿¿null¿¿{"start":{"line":23,"column":16},"end":{"line":23,"column":20}}¿¿Literal
40¿VariableDeclarator¿¿v4¿¿¿¿¿VariableDeclarator
41¿LogicalExpression¿||¿¿¿¿{"start":{"line":22,"column":8},"end":{"line":23,"column":20}}¿¿LogicalExpression
42¿Identifier¿¿v2¿¿¿¿¿Identifier
43¿Identifier¿¿v3¿¿¿¿¿Identifier
44¿IfStatement¿¿¿¿¿{"start":{"line":22,"column":4},"end":{"line":26,"column":5}}¿¿IfStatement
45¿Identifier¿¿v4¿¿¿¿¿Identifier
46¿ReturnStatement¿¿¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":19}}¿¿ReturnStatement
47¿Identifier¿¿obj¿¿¿{"start":{"line":25,"column":15},"end":{"line":25,"column":18}}¿¿Identifier
48¿BlockStatement¿¿¿¿¿{"start":{"line":23,"column":22},"end":{"line":26,"column":5}}¿¿BlockStatement
49¿VariableDeclarator¿¿v5¿¿¿¿¿VariableDeclarator
50¿NewExpression¿¿¿¿¿{"start":{"line":28,"column":19},"end":{"line":28,"column":28}}¿¿NewExpression
51¿Identifier¿¿Map¿¿¿{"start":{"line":28,"column":23},"end":{"line":28,"column":26}}¿¿Identifier
52¿ExpressionStatement¿¿¿¿¿{"start":{"line":28,"column":4},"end":{"line":28,"column":29}}¿¿ExpressionStatement
53¿AssignmentExpression¿=¿¿¿¿{"start":{"line":28,"column":4},"end":{"line":28,"column":28}}¿¿AssignmentExpression
54¿Identifier¿¿seen¿¿¿{"start":{"line":28,"column":4},"end":{"line":28,"column":8}}¿¿Identifier
55¿LogicalExpression¿||¿¿¿¿{"start":{"line":28,"column":11},"end":{"line":28,"column":28}}¿¿LogicalExpression
56¿Identifier¿¿seen¿¿¿{"start":{"line":28,"column":11},"end":{"line":28,"column":15}}¿¿Identifier
57¿Identifier¿¿v5¿¿¿¿¿Identifier
58¿VariableDeclarator¿¿lookup¿¿¿{"start":{"line":30,"column":10},"end":{"line":30,"column":32}}¿¿VariableDeclarator
59¿CallExpression¿¿¿¿¿{"start":{"line":30,"column":19},"end":{"line":30,"column":32}}¿¿CallExpression
60¿MemberExpression¿¿¿¿¿{"start":{"line":30,"column":19},"end":{"line":30,"column":27}}¿¿MemberExpression
61¿Identifier¿¿seen¿¿¿{"start":{"line":30,"column":19},"end":{"line":30,"column":23}}¿¿Identifier
62¿Identifier¿¿get¿¿¿{"start":{"line":30,"column":24},"end":{"line":30,"column":27}}¿¿Identifier
63¿Identifier¿¿obj¿¿¿{"start":{"line":30,"column":28},"end":{"line":30,"column":31}}¿¿Identifier
64¿IfStatement¿¿¿¿¿{"start":{"line":31,"column":4},"end":{"line":33,"column":5}}¿¿IfStatement
65¿Identifier¿¿lookup¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":14}}¿¿Identifier
66¿ReturnStatement¿¿¿¿¿{"start":{"line":32,"column":8},"end":{"line":32,"column":22}}¿¿ReturnStatement
67¿Identifier¿¿lookup¿¿¿{"start":{"line":32,"column":15},"end":{"line":32,"column":21}}¿¿Identifier
68¿BlockStatement¿¿¿¿¿{"start":{"line":31,"column":16},"end":{"line":33,"column":5}}¿¿BlockStatement
69¿VariableDeclarator¿¿newObj¿¿¿{"start":{"line":35,"column":8},"end":{"line":35,"column":14}}¿¿VariableDeclarator
70¿VariableDeclarator¿¿cloneDeep¿¿¿{"start":{"line":36,"column":8},"end":{"line":36,"column":25}}¿¿VariableDeclarator
71¿Literal¿boolean¿¿false¿¿{"start":{"line":36,"column":20},"end":{"line":36,"column":25}}¿¿Literal
72¿VariableDeclarator¿¿v6¿¿¿¿¿VariableDeclarator
73¿CallExpression¿¿¿¿¿{"start":{"line":38,"column":9},"end":{"line":38,"column":27}}¿¿CallExpression
74¿MemberExpression¿¿¿¿¿{"start":{"line":38,"column":9},"end":{"line":38,"column":22}}¿¿MemberExpression
75¿Identifier¿¿Array¿¿¿{"start":{"line":38,"column":9},"end":{"line":38,"column":14}}¿¿Identifier
76¿Identifier¿¿isArray¿¿¿{"start":{"line":38,"column":15},"end":{"line":38,"column":22}}¿¿Identifier
77¿Identifier¿¿obj¿¿¿{"start":{"line":38,"column":23},"end":{"line":38,"column":26}}¿¿Identifier
78¿VariableDeclarator¿¿v7¿¿¿¿¿VariableDeclarator
79¿UnaryExpression¿!¿¿¿¿{"start":{"line":38,"column":8},"end":{"line":38,"column":27}}¿¿UnaryExpression
80¿Identifier¿¿v6¿¿¿¿¿Identifier
81¿IfStatement¿¿¿¿¿{"start":{"line":38,"column":4},"end":{"line":64,"column":5}}¿¿IfStatement
82¿Identifier¿¿v7¿¿¿¿¿Identifier
83¿VariableDeclarator¿¿v8¿¿¿¿¿VariableDeclarator
84¿CallExpression¿¿¿¿¿{"start":{"line":39,"column":12},"end":{"line":39,"column":32}}¿¿CallExpression
85¿MemberExpression¿¿¿¿¿{"start":{"line":39,"column":12},"end":{"line":39,"column":27}}¿¿MemberExpression
86¿Identifier¿¿Buffer¿¿¿{"start":{"line":39,"column":12},"end":{"line":39,"column":18}}¿¿Identifier
87¿Identifier¿¿isBuffer¿¿¿{"start":{"line":39,"column":19},"end":{"line":39,"column":27}}¿¿Identifier
88¿Identifier¿¿obj¿¿¿{"start":{"line":39,"column":28},"end":{"line":39,"column":31}}¿¿Identifier
89¿IfStatement¿¿¿¿¿{"start":{"line":39,"column":8},"end":{"line":59,"column":9}}¿¿IfStatement
90¿Identifier¿¿v8¿¿¿¿¿Identifier
91¿ExpressionStatement¿¿¿¿¿{"start":{"line":40,"column":12},"end":{"line":40,"column":37}}¿¿ExpressionStatement
92¿AssignmentExpression¿=¿¿¿¿{"start":{"line":40,"column":12},"end":{"line":40,"column":36}}¿¿AssignmentExpression
93¿Identifier¿¿newObj¿¿¿{"start":{"line":40,"column":12},"end":{"line":40,"column":18}}¿¿Identifier
94¿NewExpression¿¿¿¿¿{"start":{"line":40,"column":21},"end":{"line":40,"column":36}}¿¿NewExpression
95¿Identifier¿¿Buffer¿¿¿{"start":{"line":40,"column":25},"end":{"line":40,"column":31}}¿¿Identifier
96¿Identifier¿¿obj¿¿¿{"start":{"line":40,"column":32},"end":{"line":40,"column":35}}¿¿Identifier
97¿BlockStatement¿¿¿¿¿{"start":{"line":39,"column":34},"end":{"line":41,"column":9}}¿¿BlockStatement
98¿VariableDeclarator¿¿v9¿¿¿¿¿VariableDeclarator
99¿BinaryExpression¿instanceof¿¿¿¿{"start":{"line":42,"column":17},"end":{"line":42,"column":36}}¿¿BinaryExpression
100¿Identifier¿¿obj¿¿¿{"start":{"line":42,"column":17},"end":{"line":42,"column":20}}¿¿Identifier
101¿Identifier¿¿Date¿¿¿{"start":{"line":42,"column":32},"end":{"line":42,"column":36}}¿¿Identifier
102¿IfStatement¿¿¿¿¿{"start":{"line":42,"column":13},"end":{"line":59,"column":9}}¿¿IfStatement
103¿Identifier¿¿v9¿¿¿¿¿Identifier
104¿VariableDeclarator¿¿v10¿¿¿¿¿VariableDeclarator
105¿CallExpression¿¿¿¿¿{"start":{"line":43,"column":30},"end":{"line":43,"column":43}}¿¿CallExpression
106¿MemberExpression¿¿¿¿¿{"start":{"line":43,"column":30},"end":{"line":43,"column":41}}¿¿MemberExpression
107¿Identifier¿¿obj¿¿¿{"start":{"line":43,"column":30},"end":{"line":43,"column":33}}¿¿Identifier
108¿Identifier¿¿getTime¿¿¿{"start":{"line":43,"column":34},"end":{"line":43,"column":41}}¿¿Identifier
109¿ExpressionStatement¿¿¿¿¿{"start":{"line":43,"column":12},"end":{"line":43,"column":45}}¿¿ExpressionStatement
110¿AssignmentExpression¿=¿¿¿¿{"start":{"line":43,"column":12},"end":{"line":43,"column":44}}¿¿AssignmentExpression
111¿Identifier¿¿newObj¿¿¿{"start":{"line":43,"column":12},"end":{"line":43,"column":18}}¿¿Identifier
112¿NewExpression¿¿¿¿¿{"start":{"line":43,"column":21},"end":{"line":43,"column":44}}¿¿NewExpression
113¿Identifier¿¿Date¿¿¿{"start":{"line":43,"column":25},"end":{"line":43,"column":29}}¿¿Identifier
114¿Identifier¿¿v10¿¿¿¿¿Identifier
115¿BlockStatement¿¿¿¿¿{"start":{"line":42,"column":38},"end":{"line":44,"column":9}}¿¿BlockStatement
116¿VariableDeclarator¿¿v11¿¿¿¿¿VariableDeclarator
117¿BinaryExpression¿instanceof¿¿¿¿{"start":{"line":45,"column":17},"end":{"line":45,"column":38}}¿¿BinaryExpression
118¿Identifier¿¿obj¿¿¿{"start":{"line":45,"column":17},"end":{"line":45,"column":20}}¿¿Identifier
119¿Identifier¿¿RegExp¿¿¿{"start":{"line":45,"column":32},"end":{"line":45,"column":38}}¿¿Identifier
120¿IfStatement¿¿¿¿¿{"start":{"line":45,"column":13},"end":{"line":59,"column":9}}¿¿IfStatement
121¿Identifier¿¿v11¿¿¿¿¿Identifier
122¿ExpressionStatement¿¿¿¿¿{"start":{"line":46,"column":12},"end":{"line":46,"column":37}}¿¿ExpressionStatement
123¿AssignmentExpression¿=¿¿¿¿{"start":{"line":46,"column":12},"end":{"line":46,"column":36}}¿¿AssignmentExpression
124¿Identifier¿¿newObj¿¿¿{"start":{"line":46,"column":12},"end":{"line":46,"column":18}}¿¿Identifier
125¿NewExpression¿¿¿¿¿{"start":{"line":46,"column":21},"end":{"line":46,"column":36}}¿¿NewExpression
126¿Identifier¿¿RegExp¿¿¿{"start":{"line":46,"column":25},"end":{"line":46,"column":31}}¿¿Identifier
127¿Identifier¿¿obj¿¿¿{"start":{"line":46,"column":32},"end":{"line":46,"column":35}}¿¿Identifier
128¿BlockStatement¿¿¿¿¿{"start":{"line":45,"column":40},"end":{"line":47,"column":9}}¿¿BlockStatement
129¿VariableDeclarator¿¿proto¿¿¿{"start":{"line":49,"column":18},"end":{"line":49,"column":52}}¿¿VariableDeclarator
130¿CallExpression¿¿¿¿¿{"start":{"line":49,"column":26},"end":{"line":49,"column":52}}¿¿CallExpression
131¿MemberExpression¿¿¿¿¿{"start":{"line":49,"column":26},"end":{"line":49,"column":47}}¿¿MemberExpression
132¿Identifier¿¿Object¿¿¿{"start":{"line":49,"column":26},"end":{"line":49,"column":32}}¿¿Identifier
133¿Identifier¿¿getPrototypeOf¿¿¿{"start":{"line":49,"column":33},"end":{"line":49,"column":47}}¿¿Identifier
134¿Identifier¿¿obj¿¿¿{"start":{"line":49,"column":48},"end":{"line":49,"column":51}}¿¿Identifier
135¿VariableDeclarator¿¿v12¿¿¿¿¿VariableDeclarator
136¿MemberExpression¿¿¿¿¿{"start":{"line":51,"column":16},"end":{"line":51,"column":33}}¿¿MemberExpression
137¿Identifier¿¿proto¿¿¿{"start":{"line":51,"column":16},"end":{"line":51,"column":21}}¿¿Identifier
138¿Identifier¿¿isImmutable¿¿¿{"start":{"line":51,"column":22},"end":{"line":51,"column":33}}¿¿Identifier
139¿VariableDeclarator¿¿v13¿¿¿¿¿VariableDeclarator
140¿LogicalExpression¿&&¿¿¿¿{"start":{"line":50,"column":16},"end":{"line":51,"column":33}}¿¿LogicalExpression
141¿Identifier¿¿proto¿¿¿{"start":{"line":50,"column":16},"end":{"line":50,"column":21}}¿¿Identifier
142¿Identifier¿¿v12¿¿¿¿¿Identifier
143¿IfStatement¿¿¿¿¿{"start":{"line":50,"column":12},"end":{"line":58,"column":13}}¿¿IfStatement
144¿Identifier¿¿v13¿¿¿¿¿Identifier
145¿ExpressionStatement¿¿¿¿¿{"start":{"line":53,"column":16},"end":{"line":53,"column":29}}¿¿ExpressionStatement
146¿AssignmentExpression¿=¿¿¿¿{"start":{"line":53,"column":16},"end":{"line":53,"column":28}}¿¿AssignmentExpression
147¿Identifier¿¿newObj¿¿¿{"start":{"line":53,"column":16},"end":{"line":53,"column":22}}¿¿Identifier
148¿Identifier¿¿obj¿¿¿{"start":{"line":53,"column":25},"end":{"line":53,"column":28}}¿¿Identifier
149¿BlockStatement¿¿¿¿¿{"start":{"line":51,"column":35},"end":{"line":54,"column":13}}¿¿BlockStatement
150¿ExpressionStatement¿¿¿¿¿{"start":{"line":56,"column":16},"end":{"line":56,"column":46}}¿¿ExpressionStatement
151¿AssignmentExpression¿=¿¿¿¿{"start":{"line":56,"column":16},"end":{"line":56,"column":45}}¿¿AssignmentExpression
152¿Identifier¿¿newObj¿¿¿{"start":{"line":56,"column":16},"end":{"line":56,"column":22}}¿¿Identifier
153¿CallExpression¿¿¿¿¿{"start":{"line":56,"column":25},"end":{"line":56,"column":45}}¿¿CallExpression
154¿MemberExpression¿¿¿¿¿{"start":{"line":56,"column":25},"end":{"line":56,"column":38}}¿¿MemberExpression
155¿Identifier¿¿Object¿¿¿{"start":{"line":56,"column":25},"end":{"line":56,"column":31}}¿¿Identifier
156¿Identifier¿¿create¿¿¿{"start":{"line":56,"column":32},"end":{"line":56,"column":38}}¿¿Identifier
157¿Identifier¿¿proto¿¿¿{"start":{"line":56,"column":39},"end":{"line":56,"column":44}}¿¿Identifier
158¿ExpressionStatement¿¿¿¿¿{"start":{"line":57,"column":16},"end":{"line":57,"column":33}}¿¿ExpressionStatement
159¿AssignmentExpression¿=¿¿¿¿{"start":{"line":57,"column":16},"end":{"line":57,"column":32}}¿¿AssignmentExpression
160¿Identifier¿¿cloneDeep¿¿¿{"start":{"line":57,"column":16},"end":{"line":57,"column":25}}¿¿Identifier
161¿Literal¿boolean¿¿true¿¿{"start":{"line":57,"column":28},"end":{"line":57,"column":32}}¿¿Literal
162¿BlockStatement¿¿¿¿¿{"start":{"line":55,"column":17},"end":{"line":58,"column":13}}¿¿BlockStatement
163¿BlockStatement¿¿¿¿¿{"start":{"line":48,"column":13},"end":{"line":59,"column":9}}¿¿BlockStatement
164¿BlockStatement¿¿¿¿¿¿¿BlockStatement
165¿BlockStatement¿¿¿¿¿¿¿BlockStatement
166¿BlockStatement¿¿¿¿¿{"start":{"line":38,"column":29},"end":{"line":60,"column":5}}¿¿BlockStatement
167¿ExpressionStatement¿¿¿¿¿{"start":{"line":62,"column":8},"end":{"line":62,"column":20}}¿¿ExpressionStatement
168¿AssignmentExpression¿=¿¿¿¿{"start":{"line":62,"column":8},"end":{"line":62,"column":19}}¿¿AssignmentExpression
169¿Identifier¿¿newObj¿¿¿{"start":{"line":62,"column":8},"end":{"line":62,"column":14}}¿¿Identifier
170¿ArrayExpression¿¿¿¿¿{"start":{"line":62,"column":17},"end":{"line":62,"column":19}}¿¿ArrayExpression
171¿ExpressionStatement¿¿¿¿¿{"start":{"line":63,"column":8},"end":{"line":63,"column":25}}¿¿ExpressionStatement
172¿AssignmentExpression¿=¿¿¿¿{"start":{"line":63,"column":8},"end":{"line":63,"column":24}}¿¿AssignmentExpression
173¿Identifier¿¿cloneDeep¿¿¿{"start":{"line":63,"column":8},"end":{"line":63,"column":17}}¿¿Identifier
174¿Literal¿boolean¿¿true¿¿{"start":{"line":63,"column":20},"end":{"line":63,"column":24}}¿¿Literal
175¿BlockStatement¿¿¿¿¿{"start":{"line":61,"column":9},"end":{"line":64,"column":5}}¿¿BlockStatement
176¿VariableDeclarator¿¿v14¿¿¿¿¿VariableDeclarator
177¿CallExpression¿¿¿¿¿{"start":{"line":66,"column":4},"end":{"line":66,"column":25}}¿¿CallExpression
178¿MemberExpression¿¿¿¿¿{"start":{"line":66,"column":4},"end":{"line":66,"column":12}}¿¿MemberExpression
179¿Identifier¿¿seen¿¿¿{"start":{"line":66,"column":4},"end":{"line":66,"column":8}}¿¿Identifier
180¿Identifier¿¿set¿¿¿{"start":{"line":66,"column":9},"end":{"line":66,"column":12}}¿¿Identifier
181¿Identifier¿¿obj¿¿¿{"start":{"line":66,"column":13},"end":{"line":66,"column":16}}¿¿Identifier
182¿Identifier¿¿newObj¿¿¿{"start":{"line":66,"column":18},"end":{"line":66,"column":24}}¿¿Identifier
183¿ExpressionStatement¿¿¿¿¿{"start":{"line":66,"column":4},"end":{"line":66,"column":26}}¿¿ExpressionStatement
184¿Identifier¿¿v14¿¿¿¿¿Identifier
185¿IfStatement¿¿¿¿¿{"start":{"line":68,"column":4},"end":{"line":83,"column":5}}¿¿IfStatement
186¿Identifier¿¿cloneDeep¿¿¿{"start":{"line":68,"column":8},"end":{"line":68,"column":17}}¿¿Identifier
187¿VariableDeclarator¿¿keys¿¿¿{"start":{"line":69,"column":14},"end":{"line":69,"column":52}}¿¿VariableDeclarator
188¿CallExpression¿¿¿¿¿{"start":{"line":69,"column":21},"end":{"line":69,"column":52}}¿¿CallExpression
189¿MemberExpression¿¿¿¿¿{"start":{"line":69,"column":21},"end":{"line":69,"column":47}}¿¿MemberExpression
190¿Identifier¿¿Object¿¿¿{"start":{"line":69,"column":21},"end":{"line":69,"column":27}}¿¿Identifier
191¿Identifier¿¿getOwnPropertyNames¿¿¿{"start":{"line":69,"column":28},"end":{"line":69,"column":47}}¿¿Identifier
192¿Identifier¿¿obj¿¿¿{"start":{"line":69,"column":48},"end":{"line":69,"column":51}}¿¿Identifier
193¿VariableDeclarator¿¿i¿¿¿{"start":{"line":70,"column":17},"end":{"line":70,"column":22}}¿¿VariableDeclarator
194¿Literal¿number¿¿0¿¿{"start":{"line":70,"column":21},"end":{"line":70,"column":22}}¿¿Literal
195¿VariableDeclarator¿¿v15¿¿¿¿¿VariableDeclarator
196¿MemberExpression¿¿¿¿¿{"start":{"line":70,"column":28},"end":{"line":70,"column":39}}¿¿MemberExpression
197¿Identifier¿¿keys¿¿¿{"start":{"line":70,"column":28},"end":{"line":70,"column":32}}¿¿Identifier
198¿Identifier¿¿length¿¿¿{"start":{"line":70,"column":33},"end":{"line":70,"column":39}}¿¿Identifier
199¿VariableDeclarator¿¿v16¿¿¿¿¿VariableDeclarator
200¿BinaryExpression¿<¿¿¿¿{"start":{"line":70,"column":24},"end":{"line":70,"column":39}}¿¿BinaryExpression
201¿Identifier¿¿i¿¿¿{"start":{"line":70,"column":24},"end":{"line":70,"column":25}}¿¿Identifier
202¿Identifier¿¿v15¿¿¿¿¿Identifier
203¿WhileStatement¿¿¿¿¿{"start":{"line":70,"column":8},"end":{"line":82,"column":9}}¿¿WhileStatement
204¿Identifier¿¿v16¿¿¿¿¿Identifier
205¿VariableDeclarator¿¿key¿¿¿{"start":{"line":71,"column":18},"end":{"line":71,"column":31}}¿¿VariableDeclarator
206¿MemberExpression¿computed¿¿¿¿{"start":{"line":71,"column":24},"end":{"line":71,"column":31}}¿¿MemberExpression
207¿Identifier¿¿keys¿¿¿{"start":{"line":71,"column":24},"end":{"line":71,"column":28}}¿¿Identifier
208¿Identifier¿¿i¿¿¿{"start":{"line":71,"column":29},"end":{"line":71,"column":30}}¿¿Identifier
209¿VariableDeclarator¿¿descriptor¿¿¿{"start":{"line":72,"column":18},"end":{"line":72,"column":72}}¿¿VariableDeclarator
210¿CallExpression¿¿¿¿¿{"start":{"line":72,"column":31},"end":{"line":72,"column":72}}¿¿CallExpression
211¿MemberExpression¿¿¿¿¿{"start":{"line":72,"column":31},"end":{"line":72,"column":62}}¿¿MemberExpression
212¿Identifier¿¿Object¿¿¿{"start":{"line":72,"column":31},"end":{"line":72,"column":37}}¿¿Identifier
213¿Identifier¿¿getOwnPropertyDescriptor¿¿¿{"start":{"line":72,"column":38},"end":{"line":72,"column":62}}¿¿Identifier
214¿Identifier¿¿obj¿¿¿{"start":{"line":72,"column":63},"end":{"line":72,"column":66}}¿¿Identifier
215¿Identifier¿¿key¿¿¿{"start":{"line":72,"column":68},"end":{"line":72,"column":71}}¿¿Identifier
216¿VariableDeclarator¿¿v18¿¿¿¿¿VariableDeclarator
217¿MemberExpression¿¿¿¿¿{"start":{"line":74,"column":17},"end":{"line":74,"column":31}}¿¿MemberExpression
218¿Identifier¿¿descriptor¿¿¿{"start":{"line":74,"column":17},"end":{"line":74,"column":27}}¿¿Identifier
219¿Identifier¿¿get¿¿¿{"start":{"line":74,"column":28},"end":{"line":74,"column":31}}¿¿Identifier
220¿VariableDeclarator¿¿v19¿¿¿¿¿VariableDeclarator
221¿MemberExpression¿¿¿¿¿{"start":{"line":75,"column":20},"end":{"line":75,"column":34}}¿¿MemberExpression
222¿Identifier¿¿descriptor¿¿¿{"start":{"line":75,"column":20},"end":{"line":75,"column":30}}¿¿Identifier
223¿Identifier¿¿set¿¿¿{"start":{"line":75,"column":31},"end":{"line":75,"column":34}}¿¿Identifier
224¿VariableDeclarator¿¿v20¿¿¿¿¿VariableDeclarator
225¿LogicalExpression¿||¿¿¿¿{"start":{"line":74,"column":17},"end":{"line":75,"column":34}}¿¿LogicalExpression
226¿Identifier¿¿v18¿¿¿¿¿Identifier
227¿Identifier¿¿v19¿¿¿¿¿Identifier
228¿VariableDeclarator¿¿v21¿¿¿¿¿VariableDeclarator
229¿LogicalExpression¿&&¿¿¿¿{"start":{"line":73,"column":16},"end":{"line":75,"column":35}}¿¿LogicalExpression
230¿Identifier¿¿descriptor¿¿¿{"start":{"line":73,"column":16},"end":{"line":73,"column":26}}¿¿Identifier
231¿Identifier¿¿v20¿¿¿¿¿Identifier
232¿IfStatement¿¿¿¿¿{"start":{"line":73,"column":12},"end":{"line":81,"column":13}}¿¿IfStatement
233¿Identifier¿¿v21¿¿¿¿¿Identifier
234¿VariableDeclarator¿¿v22¿¿¿¿¿VariableDeclarator
235¿CallExpression¿¿¿¿¿{"start":{"line":77,"column":16},"end":{"line":77,"column":62}}¿¿CallExpression
236¿MemberExpression¿¿¿¿¿{"start":{"line":77,"column":16},"end":{"line":77,"column":37}}¿¿MemberExpression
237¿Identifier¿¿Object¿¿¿{"start":{"line":77,"column":16},"end":{"line":77,"column":22}}¿¿Identifier
238¿Identifier¿¿defineProperty¿¿¿{"start":{"line":77,"column":23},"end":{"line":77,"column":37}}¿¿Identifier
239¿Identifier¿¿newObj¿¿¿{"start":{"line":77,"column":38},"end":{"line":77,"column":44}}¿¿Identifier
240¿Identifier¿¿key¿¿¿{"start":{"line":77,"column":46},"end":{"line":77,"column":49}}¿¿Identifier
241¿Identifier¿¿descriptor¿¿¿{"start":{"line":77,"column":51},"end":{"line":77,"column":61}}¿¿Identifier
242¿ExpressionStatement¿¿¿¿¿{"start":{"line":77,"column":16},"end":{"line":77,"column":63}}¿¿ExpressionStatement
243¿Identifier¿¿v22¿¿¿¿¿Identifier
244¿BlockStatement¿¿¿¿¿{"start":{"line":75,"column":37},"end":{"line":78,"column":13}}¿¿BlockStatement
245¿VariableDeclarator¿¿v23¿¿¿¿¿VariableDeclarator
246¿MemberExpression¿computed¿¿¿¿{"start":{"line":80,"column":44},"end":{"line":80,"column":52}}¿¿MemberExpression
247¿Identifier¿¿obj¿¿¿{"start":{"line":80,"column":44},"end":{"line":80,"column":47}}¿¿Identifier
248¿Identifier¿¿key¿¿¿{"start":{"line":80,"column":48},"end":{"line":80,"column":51}}¿¿Identifier
249¿VariableDeclarator¿¿v24¿¿¿¿¿VariableDeclarator
250¿CallExpression¿¿¿¿¿{"start":{"line":80,"column":30},"end":{"line":80,"column":59}}¿¿CallExpression
251¿MemberExpression¿¿¿¿¿{"start":{"line":80,"column":30},"end":{"line":80,"column":43}}¿¿MemberExpression
