Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
39¿Identifier¿¿url2parse¿¿¿{"start":{"line":11,"column":19},"end":{"line":11,"column":28}}¿¿Identifier
40¿Identifier¿¿v1¿¿¿{"start":{"line":11,"column":29},"end":{"line":11,"column":31}}¿¿Identifier
41¿VariableDeclarator¿¿callback¿¿¿{"start":{"line":12,"column":14},"end":{"line":21,"column":9}}¿¿VariableDeclarator
42¿FunctionExpression¿¿anon¿¿¿{"start":{"line":12,"column":25},"end":{"line":21,"column":9}}¿¿FunctionExpression
43¿Identifier¿¿err¿¿¿{"start":{"line":12,"column":35},"end":{"line":12,"column":38}}¿¿Identifier
44¿Identifier¿¿data¿¿¿{"start":{"line":12,"column":40},"end":{"line":12,"column":44}}¿¿Identifier
45¿IfStatement¿¿¿¿¿{"start":{"line":13,"column":12},"end":{"line":18,"column":13}}¿¿IfStatement
46¿Identifier¿¿err¿¿¿{"start":{"line":13,"column":16},"end":{"line":13,"column":19}}¿¿Identifier
47¿ExpressionStatement¿¿¿¿¿{"start":{"line":14,"column":16},"end":{"line":14,"column":33}}¿¿ExpressionStatement
48¿AssignmentExpression¿=¿¿¿¿{"start":{"line":14,"column":16},"end":{"line":14,"column":32}}¿¿AssignmentExpression
49¿MemberExpression¿¿¿¿¿{"start":{"line":14,"column":16},"end":{"line":14,"column":26}}¿¿MemberExpression
50¿Identifier¿¿res¿¿¿{"start":{"line":14,"column":16},"end":{"line":14,"column":19}}¿¿Identifier
51¿Identifier¿¿status¿¿¿{"start":{"line":14,"column":20},"end":{"line":14,"column":26}}¿¿Identifier
52¿Literal¿number¿¿404¿¿{"start":{"line":14,"column":29},"end":{"line":14,"column":32}}¿¿Literal
53¿BlockStatement¿¿¿¿¿{"start":{"line":13,"column":21},"end":{"line":15,"column":13}}¿¿BlockStatement
54¿VariableDeclarator¿¿v2¿¿¿{"start":{"line":16,"column":22},"end":{"line":16,"column":42}}¿¿VariableDeclarator
55¿CallExpression¿¿¿¿¿{"start":{"line":16,"column":27},"end":{"line":16,"column":42}}¿¿CallExpression
56¿MemberExpression¿¿¿¿¿{"start":{"line":16,"column":27},"end":{"line":16,"column":36}}¿¿MemberExpression
57¿Identifier¿¿res¿¿¿{"start":{"line":16,"column":27},"end":{"line":16,"column":30}}¿¿Identifier
58¿Identifier¿¿write¿¿¿{"start":{"line":16,"column":31},"end":{"line":16,"column":36}}¿¿Identifier
59¿Identifier¿¿data¿¿¿{"start":{"line":16,"column":37},"end":{"line":16,"column":41}}¿¿Identifier
60¿ExpressionStatement¿¿¿¿¿{"start":{"line":17,"column":16},"end":{"line":17,"column":19}}¿¿ExpressionStatement
61¿Identifier¿¿v2¿¿¿{"start":{"line":17,"column":16},"end":{"line":17,"column":18}}¿¿Identifier
62¿BlockStatement¿¿¿¿¿{"start":{"line":15,"column":19},"end":{"line":18,"column":13}}¿¿BlockStatement
63¿VariableDeclarator¿¿v3¿¿¿{"start":{"line":19,"column":18},"end":{"line":19,"column":32}}¿¿VariableDeclarator
64¿CallExpression¿¿¿¿¿{"start":{"line":19,"column":23},"end":{"line":19,"column":32}}¿¿CallExpression
65¿MemberExpression¿¿¿¿¿{"start":{"line":19,"column":23},"end":{"line":19,"column":30}}¿¿MemberExpression
66¿Identifier¿¿res¿¿¿{"start":{"line":19,"column":23},"end":{"line":19,"column":26}}¿¿Identifier
67¿Identifier¿¿end¿¿¿{"start":{"line":19,"column":27},"end":{"line":19,"column":30}}¿¿Identifier
68¿ExpressionStatement¿¿¿¿¿{"start":{"line":20,"column":12},"end":{"line":20,"column":15}}¿¿ExpressionStatement
69¿Identifier¿¿v3¿¿¿{"start":{"line":20,"column":12},"end":{"line":20,"column":14}}¿¿Identifier
70¿BlockStatement¿¿¿¿¿{"start":{"line":12,"column":46},"end":{"line":21,"column":9}}¿¿BlockStatement
71¿VariableDeclarator¿¿v4¿¿¿{"start":{"line":22,"column":14},"end":{"line":22,"column":37}}¿¿VariableDeclarator
72¿BinaryExpression¿+¿¿¿¿{"start":{"line":22,"column":19},"end":{"line":22,"column":37}}¿¿BinaryExpression
73¿Identifier¿¿parent_path¿¿¿{"start":{"line":22,"column":19},"end":{"line":22,"column":30}}¿¿Identifier
74¿Identifier¿¿path¿¿¿{"start":{"line":22,"column":33},"end":{"line":22,"column":37}}¿¿Identifier
75¿VariableDeclarator¿¿v5¿¿¿{"start":{"line":23,"column":14},"end":{"line":23,"column":44}}¿¿VariableDeclarator
76¿CallExpression¿¿¿¿¿{"start":{"line":23,"column":19},"end":{"line":23,"column":44}}¿¿CallExpression
77¿MemberExpression¿¿¿¿¿{"start":{"line":23,"column":19},"end":{"line":23,"column":30}}¿¿MemberExpression
78¿Identifier¿¿fs¿¿¿{"start":{"line":23,"column":19},"end":{"line":23,"column":21}}¿¿Identifier
79¿Identifier¿¿readFile¿¿¿{"start":{"line":23,"column":22},"end":{"line":23,"column":30}}¿¿Identifier
80¿Identifier¿¿v4¿¿¿{"start":{"line":23,"column":31},"end":{"line":23,"column":33}}¿¿Identifier
81¿Identifier¿¿callback¿¿¿{"start":{"line":23,"column":35},"end":{"line":23,"column":43}}¿¿Identifier
82¿ExpressionStatement¿¿¿¿¿{"start":{"line":24,"column":8},"end":{"line":24,"column":11}}¿¿ExpressionStatement
83¿Identifier¿¿v5¿¿¿{"start":{"line":24,"column":8},"end":{"line":24,"column":10}}¿¿Identifier
84¿BlockStatement¿¿¿¿¿{"start":{"line":9,"column":41},"end":{"line":25,"column":5}}¿¿BlockStatement
85¿ReturnStatement¿¿¿¿¿{"start":{"line":26,"column":4},"end":{"line":26,"column":14}}¿¿ReturnStatement
86¿Identifier¿¿v6¿¿¿{"start":{"line":26,"column":11},"end":{"line":26,"column":13}}¿¿Identifier
87¿BlockStatement¿¿¿¿¿{"start":{"line":8,"column":34},"end":{"line":27,"column":1}}¿¿BlockStatement
88¿ExpressionStatement¿¿¿¿¿{"start":{"line":28,"column":0},"end":{"line":28,"column":20}}¿¿ExpressionStatement
89¿AssignmentExpression¿=¿¿¿¿{"start":{"line":28,"column":0},"end":{"line":28,"column":19}}¿¿AssignmentExpression
90¿MemberExpression¿¿¿¿¿{"start":{"line":28,"column":0},"end":{"line":28,"column":14}}¿¿MemberExpression
91¿Identifier¿¿module¿¿¿{"start":{"line":28,"column":0},"end":{"line":28,"column":6}}¿¿Identifier
92¿Identifier¿¿exports¿¿¿{"start":{"line":28,"column":7},"end":{"line":28,"column":14}}¿¿Identifier
93¿Identifier¿¿v7¿¿¿{"start":{"line":28,"column":17},"end":{"line":28,"column":19}}¿¿Identifier
94¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
95¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
96¿CFG_F_START¿¿10_anon¿¿¿¿¿CFG_F_START
97¿CFG_F_END¿¿10_anon¿¿¿¿¿CFG_F_END
98¿CFG_F_START¿¿26_anon¿¿¿¿¿CFG_F_START
99¿CFG_F_END¿¿26_anon¿¿¿¿¿CFG_F_END
100¿CFG_F_START¿¿29_anon¿¿¿¿¿CFG_F_START
101¿CFG_F_END¿¿29_anon¿¿¿¿¿CFG_F_END
102¿CFG_F_START¿¿42_anon¿¿¿¿¿CFG_F_START
103¿CFG_F_END¿¿42_anon¿¿¿¿¿CFG_F_END
104¿CFG_IF_END¿¿45¿¿¿¿¿CFG_IF_END
105¿TAINT_SOURCE¿¿¿¿¿¿¿TAINT_SOURCE
106¿PDG_OBJECT¿¿94.url-o1¿¿¿¿¿PDG_OBJECT
107¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
108¿PDG_OBJECT¿¿94.fs-o2¿¿¿¿¿PDG_OBJECT
109¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
110¿PDG_OBJECT¿¿96.this-o3¿¿¿¿¿PDG_OBJECT
111¿PDG_OBJECT¿¿96.url_str-o4¿¿¿¿¿PDG_OBJECT
112¿PDG_OBJECT¿¿94.url2parse-o5¿¿¿¿¿PDG_OBJECT
113¿PDG_OBJECT¿¿98.this-o6¿¿¿¿¿PDG_OBJECT
114¿PDG_OBJECT¿¿98.parent_path-o7¿¿¿¿¿PDG_OBJECT
115¿PDG_OBJECT¿¿94.v7-o8¿¿¿¿¿PDG_OBJECT
116¿PDG_OBJECT¿¿94.module-o9¿¿¿¿¿PDG_OBJECT
117¿PDG_OBJECT¿¿94.module.exports-o10¿¿¿¿¿PDG_OBJECT
118¿PDG_OBJECT¿¿96.urlObj-o11¿¿¿¿¿PDG_OBJECT
119¿PDG_OBJECT¿¿96.urlObj.path-o12¿¿¿¿¿PDG_OBJECT
120¿PDG_OBJECT¿¿100.this-o13¿¿¿¿¿PDG_OBJECT
121¿PDG_OBJECT¿¿100.req-o14¿¿¿¿¿PDG_OBJECT
122¿PDG_OBJECT¿¿100.res-o15¿¿¿¿¿PDG_OBJECT
123¿PDG_OBJECT¿¿100.next-o16¿¿¿¿¿PDG_OBJECT
124¿PDG_OBJECT¿¿98.v6-o17¿¿¿¿¿PDG_OBJECT
125¿PDG_OBJECT¿¿100.req.url-o18¿¿¿¿¿PDG_OBJECT
126¿PDG_OBJECT¿¿100.path-o19¿¿¿¿¿PDG_OBJECT
127¿PDG_OBJECT¿¿102.this-o20¿¿¿¿¿PDG_OBJECT
128¿PDG_OBJECT¿¿102.err-o21¿¿¿¿¿PDG_OBJECT
129¿PDG_OBJECT¿¿102.data-o22¿¿¿¿¿PDG_OBJECT
130¿PDG_OBJECT¿¿100.callback-o23¿¿¿¿¿PDG_OBJECT
131¿PDG_OBJECT¿¿100.v4-o24¿¿¿¿¿PDG_OBJECT
132¿PDG_OBJECT¿¿100.v5-o25¿¿¿¿¿PDG_OBJECT
133¿TAINT_SINK¿¿readFile¿¿¿¿¿TAINT_SINK
134¿PDG_OBJECT¿¿102.res-o26¿¿¿¿¿PDG_OBJECT
135¿PDG_OBJECT¿¿102.res.status-o27¿¿¿¿¿PDG_OBJECT
136¿PDG_OBJECT¿¿102.v2-o28¿¿¿¿¿PDG_OBJECT
137¿TAINT_SINK¿¿write¿¿¿¿¿TAINT_SINK
138¿PDG_OBJECT¿¿102.v3-o29¿¿¿¿¿PDG_OBJECT
