Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
25¿VariableDeclarator¿¿v4¿¿¿{"start":{"line":7,"column":10},"end":{"line":7,"column":27}}¿¿VariableDeclarator
26¿CallExpression¿¿¿¿¿{"start":{"line":7,"column":15},"end":{"line":7,"column":27}}¿¿CallExpression
27¿MemberExpression¿¿¿¿¿{"start":{"line":7,"column":15},"end":{"line":7,"column":23}}¿¿MemberExpression
28¿Identifier¿¿v2¿¿¿{"start":{"line":7,"column":15},"end":{"line":7,"column":17}}¿¿Identifier
29¿Identifier¿¿parse¿¿¿{"start":{"line":7,"column":18},"end":{"line":7,"column":23}}¿¿Identifier
30¿Identifier¿¿v3¿¿¿{"start":{"line":7,"column":24},"end":{"line":7,"column":26}}¿¿Identifier
31¿VariableDeclarator¿¿uri¿¿¿{"start":{"line":8,"column":8},"end":{"line":8,"column":25}}¿¿VariableDeclarator
32¿MemberExpression¿¿¿¿¿{"start":{"line":8,"column":14},"end":{"line":8,"column":25}}¿¿MemberExpression
33¿Identifier¿¿v4¿¿¿{"start":{"line":8,"column":14},"end":{"line":8,"column":16}}¿¿Identifier
34¿Identifier¿¿pathname¿¿¿{"start":{"line":8,"column":17},"end":{"line":8,"column":25}}¿¿Identifier
35¿VariableDeclarator¿¿v5¿¿¿{"start":{"line":9,"column":10},"end":{"line":9,"column":28}}¿¿VariableDeclarator
36¿CallExpression¿¿¿¿¿{"start":{"line":9,"column":15},"end":{"line":9,"column":28}}¿¿CallExpression
37¿MemberExpression¿¿¿¿¿{"start":{"line":9,"column":15},"end":{"line":9,"column":26}}¿¿MemberExpression
38¿Identifier¿¿process¿¿¿{"start":{"line":9,"column":15},"end":{"line":9,"column":22}}¿¿Identifier
39¿Identifier¿¿cwd¿¿¿{"start":{"line":9,"column":23},"end":{"line":9,"column":26}}¿¿Identifier
40¿VariableDeclarator¿¿filename¿¿¿{"start":{"line":10,"column":8},"end":{"line":10,"column":37}}¿¿VariableDeclarator
41¿CallExpression¿¿¿¿¿{"start":{"line":10,"column":19},"end":{"line":10,"column":37}}¿¿CallExpression
42¿MemberExpression¿¿¿¿¿{"start":{"line":10,"column":19},"end":{"line":10,"column":28}}¿¿MemberExpression
43¿Identifier¿¿path¿¿¿{"start":{"line":10,"column":19},"end":{"line":10,"column":23}}¿¿Identifier
44¿Identifier¿¿join¿¿¿{"start":{"line":10,"column":24},"end":{"line":10,"column":28}}¿¿Identifier
45¿Identifier¿¿v5¿¿¿{"start":{"line":10,"column":29},"end":{"line":10,"column":31}}¿¿Identifier
46¿Identifier¿¿uri¿¿¿{"start":{"line":10,"column":33},"end":{"line":10,"column":36}}¿¿Identifier
47¿VariableDeclarator¿¿v23¿¿¿{"start":{"line":11,"column":10},"end":{"line":54,"column":5}}¿¿VariableDeclarator
48¿FunctionExpression¿¿anon¿¿¿{"start":{"line":11,"column":16},"end":{"line":54,"column":5}}¿¿FunctionExpression
49¿Identifier¿¿exists¿¿¿{"start":{"line":11,"column":26},"end":{"line":11,"column":32}}¿¿Identifier
50¿VariableDeclarator¿¿contentType¿¿¿{"start":{"line":12,"column":12},"end":{"line":12,"column":28}}¿¿VariableDeclarator
51¿ObjectExpression¿¿¿¿¿{"start":{"line":12,"column":26},"end":{"line":12,"column":28}}¿¿ObjectExpression
52¿ExpressionStatement¿¿¿¿¿{"start":{"line":13,"column":8},"end":{"line":13,"column":51}}¿¿ExpressionStatement
53¿AssignmentExpression¿=¿¿¿¿{"start":{"line":13,"column":8},"end":{"line":13,"column":50}}¿¿AssignmentExpression
54¿MemberExpression¿computed¿¿¿¿{"start":{"line":13,"column":8},"end":{"line":13,"column":35}}¿¿MemberExpression
55¿Identifier¿¿contentType¿¿¿{"start":{"line":13,"column":8},"end":{"line":13,"column":19}}¿¿Identifier
56¿Literal¿string¿¿'Content-Type'¿¿{"start":{"line":13,"column":20},"end":{"line":13,"column":34}}¿¿Literal
57¿Literal¿string¿¿'text/plain'¿¿{"start":{"line":13,"column":38},"end":{"line":13,"column":50}}¿¿Literal
58¿VariableDeclarator¿¿v6¿¿¿{"start":{"line":14,"column":14},"end":{"line":14,"column":26}}¿¿VariableDeclarator
59¿UnaryExpression¿!¿¿¿¿{"start":{"line":14,"column":19},"end":{"line":14,"column":26}}¿¿UnaryExpression
60¿Identifier¿¿exists¿¿¿{"start":{"line":14,"column":20},"end":{"line":14,"column":26}}¿¿Identifier
61¿IfStatement¿¿¿¿¿{"start":{"line":15,"column":8},"end":{"line":25,"column":9}}¿¿IfStatement
62¿Identifier¿¿v6¿¿¿{"start":{"line":15,"column":12},"end":{"line":15,"column":14}}¿¿Identifier
63¿VariableDeclarator¿¿v7¿¿¿{"start":{"line":16,"column":18},"end":{"line":16,"column":59}}¿¿VariableDeclarator
64¿CallExpression¿¿¿¿¿{"start":{"line":16,"column":23},"end":{"line":16,"column":59}}¿¿CallExpression
65¿MemberExpression¿¿¿¿¿{"start":{"line":16,"column":23},"end":{"line":16,"column":41}}¿¿MemberExpression
66¿Identifier¿¿response¿¿¿{"start":{"line":16,"column":23},"end":{"line":16,"column":31}}¿¿Identifier
67¿Identifier¿¿writeHead¿¿¿{"start":{"line":16,"column":32},"end":{"line":16,"column":41}}¿¿Identifier
68¿Literal¿number¿¿404¿¿{"start":{"line":16,"column":42},"end":{"line":16,"column":45}}¿¿Literal
69¿Identifier¿¿contentType¿¿¿{"start":{"line":16,"column":47},"end":{"line":16,"column":58}}¿¿Identifier
70¿ExpressionStatement¿¿¿¿¿{"start":{"line":17,"column":12},"end":{"line":17,"column":15}}¿¿ExpressionStatement
71¿Identifier¿¿v7¿¿¿{"start":{"line":17,"column":12},"end":{"line":17,"column":14}}¿¿Identifier
72¿VariableDeclarator¿¿v8¿¿¿{"start":{"line":18,"column":18},"end":{"line":18,"column":51}}¿¿VariableDeclarator
73¿BinaryExpression¿+¿¿¿¿{"start":{"line":18,"column":23},"end":{"line":18,"column":51}}¿¿BinaryExpression
74¿Literal¿string¿¿'404 Not Found: '¿¿{"start":{"line":18,"column":23},"end":{"line":18,"column":40}}¿¿Literal
75¿Identifier¿¿filename¿¿¿{"start":{"line":18,"column":43},"end":{"line":18,"column":51}}¿¿Identifier
76¿VariableDeclarator¿¿v9¿¿¿{"start":{"line":19,"column":18},"end":{"line":19,"column":32}}¿¿VariableDeclarator
77¿BinaryExpression¿+¿¿¿¿{"start":{"line":19,"column":23},"end":{"line":19,"column":32}}¿¿BinaryExpression
78¿Identifier¿¿v8¿¿¿{"start":{"line":19,"column":23},"end":{"line":19,"column":25}}¿¿Identifier
79¿Literal¿string¿¿'\n'¿¿{"start":{"line":19,"column":28},"end":{"line":19,"column":32}}¿¿Literal
80¿VariableDeclarator¿¿v10¿¿¿{"start":{"line":20,"column":18},"end":{"line":20,"column":42}}¿¿VariableDeclarator
81¿CallExpression¿¿¿¿¿{"start":{"line":20,"column":24},"end":{"line":20,"column":42}}¿¿CallExpression
82¿MemberExpression¿¿¿¿¿{"start":{"line":20,"column":24},"end":{"line":20,"column":38}}¿¿MemberExpression
83¿Identifier¿¿response¿¿¿{"start":{"line":20,"column":24},"end":{"line":20,"column":32}}¿¿Identifier
84¿Identifier¿¿write¿¿¿{"start":{"line":20,"column":33},"end":{"line":20,"column":38}}¿¿Identifier
85¿Identifier¿¿v9¿¿¿{"start":{"line":20,"column":39},"end":{"line":20,"column":41}}¿¿Identifier
86¿ExpressionStatement¿¿¿¿¿{"start":{"line":21,"column":12},"end":{"line":21,"column":16}}¿¿ExpressionStatement
87¿Identifier¿¿v10¿¿¿{"start":{"line":21,"column":12},"end":{"line":21,"column":15}}¿¿Identifier
88¿VariableDeclarator¿¿v11¿¿¿{"start":{"line":22,"column":18},"end":{"line":22,"column":38}}¿¿VariableDeclarator
89¿CallExpression¿¿¿¿¿{"start":{"line":22,"column":24},"end":{"line":22,"column":38}}¿¿CallExpression
90¿MemberExpression¿¿¿¿¿{"start":{"line":22,"column":24},"end":{"line":22,"column":36}}¿¿MemberExpression
91¿Identifier¿¿response¿¿¿{"start":{"line":22,"column":24},"end":{"line":22,"column":32}}¿¿Identifier
92¿Identifier¿¿end¿¿¿{"start":{"line":22,"column":33},"end":{"line":22,"column":36}}¿¿Identifier
93¿ExpressionStatement¿¿¿¿¿{"start":{"line":23,"column":12},"end":{"line":23,"column":16}}¿¿ExpressionStatement
94¿Identifier¿¿v11¿¿¿{"start":{"line":23,"column":12},"end":{"line":23,"column":15}}¿¿Identifier
95¿ReturnStatement¿¿¿¿¿{"start":{"line":24,"column":12},"end":{"line":24,"column":19}}¿¿ReturnStatement
96¿BlockStatement¿¿¿¿¿{"start":{"line":15,"column":16},"end":{"line":25,"column":9}}¿¿BlockStatement
97¿VariableDeclarator¿¿v12¿¿¿{"start":{"line":26,"column":14},"end":{"line":26,"column":41}}¿¿VariableDeclarator
98¿CallExpression¿¿¿¿¿{"start":{"line":26,"column":20},"end":{"line":26,"column":41}}¿¿CallExpression
99¿MemberExpression¿¿¿¿¿{"start":{"line":26,"column":20},"end":{"line":26,"column":31}}¿¿MemberExpression
100¿Identifier¿¿fs¿¿¿{"start":{"line":26,"column":20},"end":{"line":26,"column":22}}¿¿Identifier
101¿Identifier¿¿statSync¿¿¿{"start":{"line":26,"column":23},"end":{"line":26,"column":31}}¿¿Identifier
102¿Identifier¿¿filename¿¿¿{"start":{"line":26,"column":32},"end":{"line":26,"column":40}}¿¿Identifier
103¿VariableDeclarator¿¿v13¿¿¿{"start":{"line":27,"column":14},"end":{"line":27,"column":37}}¿¿VariableDeclarator
104¿CallExpression¿¿¿¿¿{"start":{"line":27,"column":20},"end":{"line":27,"column":37}}¿¿CallExpression
105¿MemberExpression¿¿¿¿¿{"start":{"line":27,"column":20},"end":{"line":27,"column":35}}¿¿MemberExpression
106¿Identifier¿¿v12¿¿¿{"start":{"line":27,"column":20},"end":{"line":27,"column":23}}¿¿Identifier
107¿Identifier¿¿isDirectory¿¿¿{"start":{"line":27,"column":24},"end":{"line":27,"column":35}}¿¿Identifier
108¿IfStatement¿¿¿¿¿{"start":{"line":28,"column":8},"end":{"line":33,"column":9}}¿¿IfStatement
109¿Identifier¿¿v13¿¿¿{"start":{"line":28,"column":12},"end":{"line":28,"column":15}}¿¿Identifier
110¿ExpressionStatement¿¿¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":54}}¿¿ExpressionStatement
111¿AssignmentExpression¿=¿¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":53}}¿¿AssignmentExpression
112¿MemberExpression¿computed¿¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":39}}¿¿MemberExpression
113¿Identifier¿¿contentType¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":23}}¿¿Identifier
114¿Literal¿string¿¿'Content-Type'¿¿{"start":{"line":29,"column":24},"end":{"line":29,"column":38}}¿¿Literal
115¿Literal¿string¿¿'text/html'¿¿{"start":{"line":29,"column":42},"end":{"line":29,"column":53}}¿¿Literal
116¿ExpressionStatement¿¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":29}}¿¿ExpressionStatement
117¿AssignmentExpression¿=¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":28}}¿¿AssignmentExpression
118¿Identifier¿¿contentType¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":23}}¿¿Identifier
119¿ObjectExpression¿¿¿¿¿{"start":{"line":30,"column":26},"end":{"line":30,"column":28}}¿¿ObjectExpression
120¿ExpressionStatement¿¿¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":29}}¿¿ExpressionStatement
121¿AssignmentExpression¿=¿¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":28}}¿¿AssignmentExpression
122¿Identifier¿¿contentType¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":23}}¿¿Identifier
123¿ObjectExpression¿¿¿¿¿{"start":{"line":31,"column":26},"end":{"line":31,"column":28}}¿¿ObjectExpression
124¿ExpressionStatement¿¿¿¿¿{"start":{"line":32,"column":12},"end":{"line":32,"column":38}}¿¿ExpressionStatement
125¿AssignmentExpression¿+=¿¿¿¿{"start":{"line":32,"column":12},"end":{"line":32,"column":37}}¿¿AssignmentExpression
126¿Identifier¿¿filename¿¿¿{"start":{"line":32,"column":12},"end":{"line":32,"column":20}}¿¿Identifier
127¿Literal¿string¿¿'/index.html'¿¿{"start":{"line":32,"column":24},"end":{"line":32,"column":37}}¿¿Literal
128¿BlockStatement¿¿¿¿¿{"start":{"line":28,"column":17},"end":{"line":33,"column":9}}¿¿BlockStatement
129¿VariableDeclarator¿¿v21¿¿¿{"start":{"line":34,"column":14},"end":{"line":51,"column":9}}¿¿VariableDeclarator
130¿FunctionExpression¿¿anon¿¿¿{"start":{"line":34,"column":20},"end":{"line":51,"column":9}}¿¿FunctionExpression
131¿Identifier¿¿err¿¿¿{"start":{"line":34,"column":30},"end":{"line":34,"column":33}}¿¿Identifier
132¿Identifier¿¿file¿¿¿{"start":{"line":34,"column":35},"end":{"line":34,"column":39}}¿¿Identifier
133¿IfStatement¿¿¿¿¿{"start":{"line":35,"column":12},"end":{"line":44,"column":13}}¿¿IfStatement
134¿Identifier¿¿err¿¿¿{"start":{"line":35,"column":16},"end":{"line":35,"column":19}}¿¿Identifier
135¿VariableDeclarator¿¿v14¿¿¿{"start":{"line":36,"column":22},"end":{"line":36,"column":64}}¿¿VariableDeclarator
136¿CallExpression¿¿¿¿¿{"start":{"line":36,"column":28},"end":{"line":36,"column":64}}¿¿CallExpression
137¿MemberExpression¿¿¿¿¿{"start":{"line":36,"column":28},"end":{"line":36,"column":46}}¿¿MemberExpression
138¿Identifier¿¿response¿¿¿{"start":{"line":36,"column":28},"end":{"line":36,"column":36}}¿¿Identifier
139¿Identifier¿¿writeHead¿¿¿{"start":{"line":36,"column":37},"end":{"line":36,"column":46}}¿¿Identifier
140¿Literal¿number¿¿500¿¿{"start":{"line":36,"column":47},"end":{"line":36,"column":50}}¿¿Literal
141¿Identifier¿¿contentType¿¿¿{"start":{"line":36,"column":52},"end":{"line":36,"column":63}}¿¿Identifier
142¿ExpressionStatement¿¿¿¿¿{"start":{"line":37,"column":16},"end":{"line":37,"column":20}}¿¿ExpressionStatement
143¿Identifier¿¿v14¿¿¿{"start":{"line":37,"column":16},"end":{"line":37,"column":19}}¿¿Identifier
144¿VariableDeclarator¿¿v15¿¿¿{"start":{"line":38,"column":22},"end":{"line":38,"column":38}}¿¿VariableDeclarator
145¿BinaryExpression¿+¿¿¿¿{"start":{"line":38,"column":28},"end":{"line":38,"column":38}}¿¿BinaryExpression
146¿Identifier¿¿err¿¿¿{"start":{"line":38,"column":28},"end":{"line":38,"column":31}}¿¿Identifier
147¿Literal¿string¿¿'\n'¿¿{"start":{"line":38,"column":34},"end":{"line":38,"column":38}}¿¿Literal
148¿VariableDeclarator¿¿v16¿¿¿{"start":{"line":39,"column":22},"end":{"line":39,"column":47}}¿¿VariableDeclarator
149¿CallExpression¿¿¿¿¿{"start":{"line":39,"column":28},"end":{"line":39,"column":47}}¿¿CallExpression
150¿MemberExpression¿¿¿¿¿{"start":{"line":39,"column":28},"end":{"line":39,"column":42}}¿¿MemberExpression
151¿Identifier¿¿response¿¿¿{"start":{"line":39,"column":28},"end":{"line":39,"column":36}}¿¿Identifier
152¿Identifier¿¿write¿¿¿{"start":{"line":39,"column":37},"end":{"line":39,"column":42}}¿¿Identifier
153¿Identifier¿¿v15¿¿¿{"start":{"line":39,"column":43},"end":{"line":39,"column":46}}¿¿Identifier
154¿ExpressionStatement¿¿¿¿¿{"start":{"line":40,"column":16},"end":{"line":40,"column":20}}¿¿ExpressionStatement
155¿Identifier¿¿v16¿¿¿{"start":{"line":40,"column":16},"end":{"line":40,"column":19}}¿¿Identifier
156¿VariableDeclarator¿¿v17¿¿¿{"start":{"line":41,"column":22},"end":{"line":41,"column":42}}¿¿VariableDeclarator
157¿CallExpression¿¿¿¿¿{"start":{"line":41,"column":28},"end":{"line":41,"column":42}}¿¿CallExpression
158¿MemberExpression¿¿¿¿¿{"start":{"line":41,"column":28},"end":{"line":41,"column":40}}¿¿MemberExpression
159¿Identifier¿¿response¿¿¿{"start":{"line":41,"column":28},"end":{"line":41,"column":36}}¿¿Identifier
160¿Identifier¿¿end¿¿¿{"start":{"line":41,"column":37},"end":{"line":41,"column":40}}¿¿Identifier
161¿ExpressionStatement¿¿¿¿¿{"start":{"line":42,"column":16},"end":{"line":42,"column":20}}¿¿ExpressionStatement
162¿Identifier¿¿v17¿¿¿{"start":{"line":42,"column":16},"end":{"line":42,"column":19}}¿¿Identifier
163¿ReturnStatement¿¿¿¿¿{"start":{"line":43,"column":16},"end":{"line":43,"column":23}}¿¿ReturnStatement
164¿BlockStatement¿¿¿¿¿{"start":{"line":35,"column":21},"end":{"line":44,"column":13}}¿¿BlockStatement
165¿VariableDeclarator¿¿v18¿¿¿{"start":{"line":45,"column":18},"end":{"line":45,"column":60}}¿¿VariableDeclarator
166¿CallExpression¿¿¿¿¿{"start":{"line":45,"column":24},"end":{"line":45,"column":60}}¿¿CallExpression
167¿MemberExpression¿¿¿¿¿{"start":{"line":45,"column":24},"end":{"line":45,"column":42}}¿¿MemberExpression
168¿Identifier¿¿response¿¿¿{"start":{"line":45,"column":24},"end":{"line":45,"column":32}}¿¿Identifier
169¿Identifier¿¿writeHead¿¿¿{"start":{"line":45,"column":33},"end":{"line":45,"column":42}}¿¿Identifier
170¿Literal¿number¿¿200¿¿{"start":{"line":45,"column":43},"end":{"line":45,"column":46}}¿¿Literal
171¿Identifier¿¿contentType¿¿¿{"start":{"line":45,"column":48},"end":{"line":45,"column":59}}¿¿Identifier
172¿ExpressionStatement¿¿¿¿¿{"start":{"line":46,"column":12},"end":{"line":46,"column":16}}¿¿ExpressionStatement
173¿Identifier¿¿v18¿¿¿{"start":{"line":46,"column":12},"end":{"line":46,"column":15}}¿¿Identifier
174¿VariableDeclarator¿¿v19¿¿¿{"start":{"line":47,"column":18},"end":{"line":47,"column":54}}¿¿VariableDeclarator
175¿CallExpression¿¿¿¿¿{"start":{"line":47,"column":24},"end":{"line":47,"column":54}}¿¿CallExpression
176¿MemberExpression¿¿¿¿¿{"start":{"line":47,"column":24},"end":{"line":47,"column":38}}¿¿MemberExpression
177¿Identifier¿¿response¿¿¿{"start":{"line":47,"column":24},"end":{"line":47,"column":32}}¿¿Identifier
178¿Identifier¿¿write¿¿¿{"start":{"line":47,"column":33},"end":{"line":47,"column":38}}¿¿Identifier
179¿Identifier¿¿file¿¿¿{"start":{"line":47,"column":39},"end":{"line":47,"column":43}}¿¿Identifier
180¿Literal¿string¿¿'binary'¿¿{"start":{"line":47,"column":45},"end":{"line":47,"column":53}}¿¿Literal
181¿ExpressionStatement¿¿¿¿¿{"start":{"line":48,"column":12},"end":{"line":48,"column":16}}¿¿ExpressionStatement
182¿Identifier¿¿v19¿¿¿{"start":{"line":48,"column":12},"end":{"line":48,"column":15}}¿¿Identifier
183¿VariableDeclarator¿¿v20¿¿¿{"start":{"line":49,"column":18},"end":{"line":49,"column":38}}¿¿VariableDeclarator
184¿CallExpression¿¿¿¿¿{"start":{"line":49,"column":24},"end":{"line":49,"column":38}}¿¿CallExpression
185¿MemberExpression¿¿¿¿¿{"start":{"line":49,"column":24},"end":{"line":49,"column":36}}¿¿MemberExpression
186¿Identifier¿¿response¿¿¿{"start":{"line":49,"column":24},"end":{"line":49,"column":32}}¿¿Identifier
187¿Identifier¿¿end¿¿¿{"start":{"line":49,"column":33},"end":{"line":49,"column":36}}¿¿Identifier
188¿ExpressionStatement¿¿¿¿¿{"start":{"line":50,"column":12},"end":{"line":50,"column":16}}¿¿ExpressionStatement
189¿Identifier¿¿v20¿¿¿{"start":{"line":50,"column":12},"end":{"line":50,"column":15}}¿¿Identifier
190¿BlockStatement¿¿¿¿¿{"start":{"line":34,"column":41},"end":{"line":51,"column":9}}¿¿BlockStatement
191¿VariableDeclarator¿¿v22¿¿¿{"start":{"line":52,"column":14},"end":{"line":52,"column":56}}¿¿VariableDeclarator
192¿CallExpression¿¿¿¿¿{"start":{"line":52,"column":20},"end":{"line":52,"column":56}}¿¿CallExpression
193¿MemberExpression¿¿¿¿¿{"start":{"line":52,"column":20},"end":{"line":52,"column":31}}¿¿MemberExpression
194¿Identifier¿¿fs¿¿¿{"start":{"line":52,"column":20},"end":{"line":52,"column":22}}¿¿Identifier
195¿Identifier¿¿readFile¿¿¿{"start":{"line":52,"column":23},"end":{"line":52,"column":31}}¿¿Identifier
196¿Identifier¿¿filename¿¿¿{"start":{"line":52,"column":32},"end":{"line":52,"column":40}}¿¿Identifier
197¿Literal¿string¿¿'binary'¿¿{"start":{"line":52,"column":42},"end":{"line":52,"column":50}}¿¿Literal
198¿Identifier¿¿v21¿¿¿{"start":{"line":52,"column":52},"end":{"line":52,"column":55}}¿¿Identifier
199¿ExpressionStatement¿¿¿¿¿{"start":{"line":53,"column":8},"end":{"line":53,"column":12}}¿¿ExpressionStatement
200¿Identifier¿¿v22¿¿¿{"start":{"line":53,"column":8},"end":{"line":53,"column":11}}¿¿Identifier
201¿BlockStatement¿¿¿¿¿{"start":{"line":11,"column":34},"end":{"line":54,"column":5}}¿¿BlockStatement
202¿VariableDeclarator¿¿v24¿¿¿{"start":{"line":55,"column":10},"end":{"line":55,"column":40}}¿¿VariableDeclarator
203¿CallExpression¿¿¿¿¿{"start":{"line":55,"column":16},"end":{"line":55,"column":40}}¿¿CallExpression
204¿MemberExpression¿¿¿¿¿{"start":{"line":55,"column":16},"end":{"line":55,"column":25}}¿¿MemberExpression
205¿Identifier¿¿fs¿¿¿{"start":{"line":55,"column":16},"end":{"line":55,"column":18}}¿¿Identifier
206¿Identifier¿¿exists¿¿¿{"start":{"line":55,"column":19},"end":{"line":55,"column":25}}¿¿Identifier
207¿Identifier¿¿filename¿¿¿{"start":{"line":55,"column":26},"end":{"line":55,"column":34}}¿¿Identifier
208¿Identifier¿¿v23¿¿¿{"start":{"line":55,"column":36},"end":{"line":55,"column":39}}¿¿Identifier
209¿ExpressionStatement¿¿¿¿¿{"start":{"line":56,"column":4},"end":{"line":56,"column":8}}¿¿ExpressionStatement
210¿Identifier¿¿v24¿¿¿{"start":{"line":56,"column":4},"end":{"line":56,"column":7}}¿¿Identifier
211¿BlockStatement¿¿¿¿¿{"start":{"line":4,"column":41},"end":{"line":57,"column":1}}¿¿BlockStatement
212¿VariableDeclarator¿¿app¿¿¿{"start":{"line":58,"column":4},"end":{"line":58,"column":30}}¿¿VariableDeclarator
213¿CallExpression¿¿¿¿¿{"start":{"line":58,"column":10},"end":{"line":58,"column":30}}¿¿CallExpression
214¿MemberExpression¿¿¿¿¿{"start":{"line":58,"column":10},"end":{"line":58,"column":25}}¿¿MemberExpression
215¿Identifier¿¿v1¿¿¿{"start":{"line":58,"column":10},"end":{"line":58,"column":12}}¿¿Identifier
216¿Identifier¿¿createServer¿¿¿{"start":{"line":58,"column":13},"end":{"line":58,"column":25}}¿¿Identifier
217¿Identifier¿¿v25¿¿¿{"start":{"line":58,"column":26},"end":{"line":58,"column":29}}¿¿Identifier
218¿VariableDeclarator¿¿v26¿¿¿{"start":{"line":59,"column":6},"end":{"line":59,"column":28}}¿¿VariableDeclarator
219¿CallExpression¿¿¿¿¿{"start":{"line":59,"column":12},"end":{"line":59,"column":28}}¿¿CallExpression
220¿MemberExpression¿¿¿¿¿{"start":{"line":59,"column":12},"end":{"line":59,"column":22}}¿¿MemberExpression
221¿Identifier¿¿app¿¿¿{"start":{"line":59,"column":12},"end":{"line":59,"column":15}}¿¿Identifier
222¿Identifier¿¿listen¿¿¿{"start":{"line":59,"column":16},"end":{"line":59,"column":22}}¿¿Identifier
223¿Literal¿number¿¿8080¿¿{"start":{"line":59,"column":23},"end":{"line":59,"column":27}}¿¿Literal
224¿ExpressionStatement¿¿¿¿¿{"start":{"line":60,"column":0},"end":{"line":60,"column":4}}¿¿ExpressionStatement
225¿Identifier¿¿v26¿¿¿{"start":{"line":60,"column":0},"end":{"line":60,"column":3}}¿¿Identifier
226¿VariableDeclarator¿¿v27¿¿¿{"start":{"line":61,"column":6},"end":{"line":61,"column":40}}¿¿VariableDeclarator
227¿CallExpression¿¿¿¿¿{"start":{"line":61,"column":12},"end":{"line":61,"column":40}}¿¿CallExpression
228¿Identifier¿¿require¿¿¿{"start":{"line":61,"column":12},"end":{"line":61,"column":19}}¿¿Identifier
229¿Literal¿string¿¿'reliable-signaler'¿¿{"start":{"line":61,"column":20},"end":{"line":61,"column":39}}¿¿Literal
