Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1195¿Program¿¿-1¿¿¿¿{"start":{"line":16,"column":0},"end":{"line":288,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Program
1251¿ExpressionStatement¿¿2053¿¿¿¿{"start":{"line":21,"column":19},"end":{"line":21,"column":113},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿ExpressionStatement
1252¿AssignmentExpression¿=¿2053¿¿¿¿{"start":{"line":21,"column":19},"end":{"line":21,"column":113},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿AssignmentExpression
1253¿Identifier¿¿2053¿wmic¿¿¿{"start":{"line":21,"column":19},"end":{"line":21,"column":113},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1254¿Identifier¿¿2053¿v122¿¿¿¿¿Identifier
1255¿BlockStatement¿¿2053¿¿¿¿¿¿BlockStatement
1256¿ExpressionStatement¿¿2053¿¿¿¿{"start":{"line":21,"column":19},"end":{"line":21,"column":113},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿ExpressionStatement
1257¿AssignmentExpression¿=¿2053¿¿¿¿{"start":{"line":21,"column":19},"end":{"line":21,"column":113},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿AssignmentExpression
1258¿Identifier¿¿2053¿wmic¿¿¿{"start":{"line":21,"column":19},"end":{"line":21,"column":113},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1259¿Literal¿object¿2053¿¿null¿¿{"start":{"line":21,"column":109},"end":{"line":21,"column":113},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Literal
1260¿BlockStatement¿¿2053¿¿¿¿¿¿BlockStatement
1261¿VariableDeclarator¿¿2053¿emptyFn¿¿¿{"start":{"line":22,"column":8},"end":{"line":22,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1262¿FunctionExpression¿¿2053¿anon¿¿¿{"start":{"line":22,"column":19},"end":{"line":22,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿FunctionExpression
1263¿BlockStatement¿¿2056¿¿¿¿{"start":{"line":22,"column":29},"end":{"line":22,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿BlockStatement
1264¿VariableDeclarator¿¿2053¿findLoad¿¿¿{"start":{"line":23,"column":8},"end":{"line":23,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1265¿VariableDeclarator¿¿2053¿checkPlatform¿¿¿{"start":{"line":31,"column":4},"end":{"line":37,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1266¿FunctionExpression¿¿2053¿anon¿¿¿{"start":{"line":31,"column":4},"end":{"line":37,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿FunctionExpression
1267¿Identifier¿¿0¿cb¿¿¿{"start":{"line":31,"column":27},"end":{"line":31,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1268¿VariableDeclarator¿¿2058¿v123¿¿¿{"start":{"line":32,"column":11},"end":{"line":32,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1269¿BinaryExpression¿!==¿2058¿¿¿¿{"start":{"line":32,"column":11},"end":{"line":32,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿BinaryExpression
1270¿Identifier¿¿2058¿platform¿¿¿{"start":{"line":32,"column":11},"end":{"line":32,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1271¿Literal¿string¿2058¿¿'win32'¿¿{"start":{"line":32,"column":24},"end":{"line":32,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Literal
1272¿IfStatement¿¿2058¿¿¿¿{"start":{"line":32,"column":8},"end":{"line":35,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿IfStatement
1273¿Identifier¿¿2058¿v123¿¿¿¿¿Identifier
1274¿VariableDeclarator¿¿2058¿v124¿¿¿{"start":{"line":33,"column":15},"end":{"line":33,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1275¿CallExpression¿¿2058¿¿¿¿{"start":{"line":33,"column":15},"end":{"line":33,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿CallExpression
1276¿Identifier¿¿2058¿isFunction¿¿¿{"start":{"line":33,"column":15},"end":{"line":33,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1277¿Identifier¿¿2058¿cb¿¿¿{"start":{"line":33,"column":26},"end":{"line":33,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1278¿IfStatement¿¿2058¿¿¿¿{"start":{"line":33,"column":12},"end":{"line":33,"column":114},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿IfStatement
1279¿Identifier¿¿2058¿v124¿¿¿¿¿Identifier
1280¿VariableDeclarator¿¿2058¿v125¿¿¿{"start":{"line":33,"column":34},"end":{"line":33,"column":112},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1281¿NewExpression¿¿2058¿¿¿¿{"start":{"line":33,"column":34},"end":{"line":33,"column":112},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿NewExpression
1282¿Identifier¿¿2058¿Error¿¿¿{"start":{"line":33,"column":38},"end":{"line":33,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1283¿Literal¿string¿2058¿¿'windows-cpu> [ERROR] This module only works on Windows platforms.'¿¿{"start":{"line":33,"column":44},"end":{"line":33,"column":111},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Literal
1284¿VariableDeclarator¿¿2058¿v126¿¿¿{"start":{"line":33,"column":31},"end":{"line":33,"column":113},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1285¿CallExpression¿¿2058¿¿¿¿{"start":{"line":33,"column":31},"end":{"line":33,"column":113},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿CallExpression
1286¿Identifier¿¿2058¿cb¿¿¿{"start":{"line":33,"column":31},"end":{"line":33,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1287¿Identifier¿¿2058¿v125¿¿¿¿¿Identifier
1288¿ExpressionStatement¿¿2058¿¿¿¿{"start":{"line":33,"column":31},"end":{"line":33,"column":114},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿ExpressionStatement
1289¿Identifier¿¿2058¿v126¿¿¿¿¿Identifier
1290¿BlockStatement¿¿2058¿¿¿¿¿¿BlockStatement
1291¿ReturnStatement¿¿2058¿¿¿¿{"start":{"line":34,"column":12},"end":{"line":34,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿ReturnStatement
1292¿Literal¿boolean¿2058¿¿false¿¿{"start":{"line":34,"column":19},"end":{"line":34,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Literal
1293¿BlockStatement¿¿2058¿¿¿¿{"start":{"line":32,"column":33},"end":{"line":35,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿BlockStatement
1294¿ReturnStatement¿¿2058¿¿¿¿{"start":{"line":36,"column":8},"end":{"line":36,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿ReturnStatement
1295¿Literal¿boolean¿2058¿¿true¿¿{"start":{"line":36,"column":15},"end":{"line":36,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Literal
1296¿BlockStatement¿¿2058¿¿¿¿{"start":{"line":31,"column":31},"end":{"line":37,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿BlockStatement
1297¿VariableDeclarator¿¿2053¿isFunction¿¿¿{"start":{"line":45,"column":4},"end":{"line":48,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1298¿FunctionExpression¿¿2053¿anon¿¿¿{"start":{"line":45,"column":4},"end":{"line":48,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿FunctionExpression
1299¿Identifier¿¿0¿fn¿¿¿{"start":{"line":45,"column":24},"end":{"line":45,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1300¿VariableDeclarator¿¿2062¿getType¿¿¿{"start":{"line":46,"column":12},"end":{"line":46,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1301¿ObjectExpression¿¿2062¿¿¿¿¿¿ObjectExpression
1302¿VariableDeclarator¿¿2062¿v127¿¿¿{"start":{"line":47,"column":21},"end":{"line":47,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1303¿MemberExpression¿¿2062¿¿¿¿{"start":{"line":47,"column":21},"end":{"line":47,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿MemberExpression
1304¿Identifier¿¿2062¿getType¿¿¿{"start":{"line":47,"column":21},"end":{"line":47,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1305¿Identifier¿¿2062¿toString¿¿¿{"start":{"line":47,"column":29},"end":{"line":47,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1306¿VariableDeclarator¿¿2062¿v128¿¿¿{"start":{"line":47,"column":21},"end":{"line":47,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1307¿CallExpression¿¿2062¿¿¿¿{"start":{"line":47,"column":21},"end":{"line":47,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿CallExpression
1308¿MemberExpression¿¿2062¿¿¿¿{"start":{"line":47,"column":21},"end":{"line":47,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿MemberExpression
1309¿Identifier¿¿2062¿v127¿¿¿¿¿Identifier
1310¿Identifier¿¿2062¿call¿¿¿{"start":{"line":47,"column":38},"end":{"line":47,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1311¿Identifier¿¿2062¿fn¿¿¿{"start":{"line":47,"column":43},"end":{"line":47,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1312¿VariableDeclarator¿¿2062¿v129¿¿¿{"start":{"line":47,"column":21},"end":{"line":47,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1313¿BinaryExpression¿===¿2062¿¿¿¿{"start":{"line":47,"column":21},"end":{"line":47,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿BinaryExpression
1314¿Identifier¿¿2062¿v128¿¿¿¿¿Identifier
1315¿Literal¿string¿2062¿¿'[object Function]'¿¿{"start":{"line":47,"column":51},"end":{"line":47,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Literal
1316¿VariableDeclarator¿¿2062¿v130¿¿¿{"start":{"line":47,"column":15},"end":{"line":47,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1317¿LogicalExpression¿&&¿2062¿¿¿¿{"start":{"line":47,"column":15},"end":{"line":47,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿LogicalExpression
1318¿Identifier¿¿2062¿fn¿¿¿{"start":{"line":47,"column":15},"end":{"line":47,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1319¿Identifier¿¿2062¿v129¿¿¿¿¿Identifier
1320¿ReturnStatement¿¿2062¿¿¿¿{"start":{"line":47,"column":8},"end":{"line":47,"column":71},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿ReturnStatement
1321¿Identifier¿¿2062¿v130¿¿¿¿¿Identifier
1322¿BlockStatement¿¿2062¿¿¿¿{"start":{"line":45,"column":28},"end":{"line":48,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿BlockStatement
1323¿VariableDeclarator¿exported¿2053¿findLoad¿¿¿{"start":{"line":77,"column":15},"end":{"line":110,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1324¿FunctionExpression¿¿2053¿anon¿¿¿{"start":{"line":77,"column":34},"end":{"line":110,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿FunctionExpression
1325¿Identifier¿¿0¿arg¿¿¿{"start":{"line":77,"column":52},"end":{"line":77,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1326¿Identifier¿¿0¿cb¿¿¿{"start":{"line":77,"column":57},"end":{"line":77,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1327¿VariableDeclarator¿¿2064¿v131¿¿¿{"start":{"line":78,"column":12},"end":{"line":78,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1328¿CallExpression¿¿2064¿¿¿¿{"start":{"line":78,"column":12},"end":{"line":78,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿CallExpression
1329¿Identifier¿¿2064¿isFunction¿¿¿{"start":{"line":78,"column":12},"end":{"line":78,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1330¿Identifier¿¿2064¿cb¿¿¿{"start":{"line":78,"column":23},"end":{"line":78,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1331¿VariableDeclarator¿¿2064¿v132¿¿¿{"start":{"line":78,"column":11},"end":{"line":78,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1332¿UnaryExpression¿!¿2064¿¿¿¿{"start":{"line":78,"column":11},"end":{"line":78,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿UnaryExpression
1333¿Identifier¿¿2064¿v131¿¿¿¿¿Identifier
1334¿IfStatement¿¿2064¿¿¿¿{"start":{"line":78,"column":8},"end":{"line":78,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿IfStatement
1335¿Identifier¿¿2064¿v132¿¿¿¿¿Identifier
1336¿ExpressionStatement¿¿2064¿¿¿¿{"start":{"line":78,"column":28},"end":{"line":78,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿ExpressionStatement
1337¿AssignmentExpression¿=¿2064¿¿¿¿{"start":{"line":78,"column":28},"end":{"line":78,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿AssignmentExpression
1338¿Identifier¿¿2064¿cb¿¿¿{"start":{"line":78,"column":28},"end":{"line":78,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1339¿Identifier¿¿2064¿emptyFn¿¿¿{"start":{"line":78,"column":33},"end":{"line":78,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1340¿BlockStatement¿¿2064¿¿¿¿¿¿BlockStatement
1341¿VariableDeclarator¿¿2064¿v133¿¿¿{"start":{"line":79,"column":12},"end":{"line":79,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1342¿CallExpression¿¿2064¿¿¿¿{"start":{"line":79,"column":12},"end":{"line":79,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿CallExpression
1343¿Identifier¿¿2064¿checkPlatform¿¿¿{"start":{"line":79,"column":12},"end":{"line":79,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1344¿Identifier¿¿2064¿cb¿¿¿{"start":{"line":79,"column":26},"end":{"line":79,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿Identifier
1345¿VariableDeclarator¿¿2064¿v134¿¿¿{"start":{"line":79,"column":11},"end":{"line":79,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿VariableDeclarator
1346¿UnaryExpression¿!¿2064¿¿¿¿{"start":{"line":79,"column":11},"end":{"line":79,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/336/src/index.js"}¿¿UnaryExpression
1347¿Identifier¿¿2064¿v133¿¿¿¿¿Identifier
