Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
697¿Program¿¿-1¿¿¿¿{"start":{"line":4,"column":0},"end":{"line":157,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Program
711¿ExpressionStatement¿¿1230¿¿¿¿{"start":{"line":23,"column":0},"end":{"line":23,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿ExpressionStatement
712¿AssignmentExpression¿=¿1230¿¿¿¿{"start":{"line":23,"column":0},"end":{"line":23,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿AssignmentExpression
713¿MemberExpression¿¿1230¿¿¿¿{"start":{"line":23,"column":0},"end":{"line":23,"column":14},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿MemberExpression
714¿Identifier¿¿1230¿module¿¿¿{"start":{"line":23,"column":0},"end":{"line":23,"column":6},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
715¿Identifier¿¿1230¿exports¿¿¿{"start":{"line":23,"column":7},"end":{"line":23,"column":14},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
716¿Identifier¿¿1230¿reduceCSSCalc¿¿¿{"start":{"line":23,"column":17},"end":{"line":23,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
717¿VariableDeclarator¿exported¿1230¿reduceCSSCalc¿¿¿{"start":{"line":30,"column":0},"end":{"line":128,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
718¿FunctionExpression¿¿1230¿anon¿¿¿{"start":{"line":30,"column":0},"end":{"line":128,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿FunctionExpression
719¿Identifier¿¿0¿value¿¿¿{"start":{"line":30,"column":23},"end":{"line":30,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
720¿Identifier¿¿0¿decimalPrecision¿¿¿{"start":{"line":30,"column":30},"end":{"line":30,"column":46},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
721¿ExpressionStatement¿¿1232¿¿¿¿{"start":{"line":31,"column":2},"end":{"line":31,"column":11},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿ExpressionStatement
722¿AssignmentExpression¿=¿1232¿¿¿¿{"start":{"line":31,"column":2},"end":{"line":31,"column":11},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿AssignmentExpression
723¿Identifier¿¿1232¿stack¿¿¿{"start":{"line":31,"column":2},"end":{"line":31,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
724¿Literal¿number¿1232¿¿0¿¿{"start":{"line":31,"column":10},"end":{"line":31,"column":11},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Literal
725¿VariableDeclarator¿¿1232¿v69¿¿¿{"start":{"line":32,"column":34},"end":{"line":32,"column":64},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
726¿BinaryExpression¿===¿1232¿¿¿¿{"start":{"line":32,"column":34},"end":{"line":32,"column":64},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BinaryExpression
727¿Identifier¿¿1232¿decimalPrecision¿¿¿{"start":{"line":32,"column":34},"end":{"line":32,"column":50},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
728¿Identifier¿¿1232¿undefined¿¿¿{"start":{"line":32,"column":55},"end":{"line":32,"column":64},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
729¿VariableDeclarator¿¿1232¿v70¿¿¿{"start":{"line":32,"column":34},"end":{"line":32,"column":87},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
730¿IfStatement¿¿1232¿¿¿¿{"start":{"line":32,"column":34},"end":{"line":32,"column":87},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿IfStatement
731¿Identifier¿¿1232¿v69¿¿¿¿¿Identifier
732¿ExpressionStatement¿¿1232¿¿¿¿{"start":{"line":32,"column":34},"end":{"line":32,"column":87},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿ExpressionStatement
733¿AssignmentExpression¿=¿1232¿¿¿¿{"start":{"line":32,"column":34},"end":{"line":32,"column":87},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿AssignmentExpression
734¿Identifier¿¿1232¿v70¿¿¿¿¿Identifier
735¿Literal¿number¿1232¿¿5¿¿{"start":{"line":32,"column":67},"end":{"line":32,"column":68},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Literal
736¿BlockStatement¿¿1232¿¿¿¿¿¿BlockStatement
737¿ExpressionStatement¿¿1232¿¿¿¿{"start":{"line":32,"column":34},"end":{"line":32,"column":87},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿ExpressionStatement
738¿AssignmentExpression¿=¿1232¿¿¿¿{"start":{"line":32,"column":34},"end":{"line":32,"column":87},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿AssignmentExpression
739¿Identifier¿¿1232¿v70¿¿¿¿¿Identifier
740¿Identifier¿¿1232¿decimalPrecision¿¿¿{"start":{"line":32,"column":71},"end":{"line":32,"column":87},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
741¿BlockStatement¿¿1232¿¿¿¿¿¿BlockStatement
742¿ExpressionStatement¿¿1232¿¿¿¿{"start":{"line":32,"column":2},"end":{"line":32,"column":88},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿ExpressionStatement
743¿AssignmentExpression¿=¿1232¿¿¿¿{"start":{"line":32,"column":2},"end":{"line":32,"column":88},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿AssignmentExpression
744¿Identifier¿¿1232¿decimalPrecision¿¿¿{"start":{"line":32,"column":2},"end":{"line":32,"column":18},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
745¿CallExpression¿¿1232¿¿¿¿{"start":{"line":32,"column":21},"end":{"line":32,"column":88},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿CallExpression
746¿MemberExpression¿¿1232¿¿¿¿{"start":{"line":32,"column":21},"end":{"line":32,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿MemberExpression
747¿Identifier¿¿1232¿Math¿¿¿{"start":{"line":32,"column":21},"end":{"line":32,"column":25},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
748¿Identifier¿¿1232¿pow¿¿¿{"start":{"line":32,"column":26},"end":{"line":32,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
749¿Literal¿number¿1232¿¿10¿¿{"start":{"line":32,"column":30},"end":{"line":32,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Literal
750¿Identifier¿¿1232¿v70¿¿¿¿¿Identifier
751¿VariableDeclarator¿¿1232¿evaluateExpression¿¿¿{"start":{"line":40,"column":2},"end":{"line":96,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
752¿FunctionExpression¿¿1232¿anon¿¿¿{"start":{"line":40,"column":2},"end":{"line":96,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿FunctionExpression
753¿Identifier¿¿0¿expression¿¿¿{"start":{"line":40,"column":31},"end":{"line":40,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
754¿Identifier¿¿0¿functionIdentifier¿¿¿{"start":{"line":40,"column":43},"end":{"line":40,"column":61},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
755¿Identifier¿¿0¿call¿¿¿{"start":{"line":40,"column":63},"end":{"line":40,"column":67},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
756¿VariableDeclarator¿¿1235¿v71¿¿¿{"start":{"line":41,"column":8},"end":{"line":41,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
757¿UpdateExpression¿¿1235¿¿¿¿{"start":{"line":41,"column":8},"end":{"line":41,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿UpdateExpression
758¿Identifier¿¿1235¿stack¿¿¿{"start":{"line":41,"column":8},"end":{"line":41,"column":13},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
759¿VariableDeclarator¿¿1235¿v72¿¿¿{"start":{"line":41,"column":8},"end":{"line":41,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
760¿BinaryExpression¿>¿1235¿¿¿¿{"start":{"line":41,"column":8},"end":{"line":41,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BinaryExpression
761¿Identifier¿¿1235¿v71¿¿¿¿¿Identifier
762¿Identifier¿¿1235¿MAX_STACK¿¿¿{"start":{"line":41,"column":18},"end":{"line":41,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
763¿IfStatement¿¿1235¿¿¿¿{"start":{"line":41,"column":4},"end":{"line":44,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿IfStatement
764¿Identifier¿¿1235¿v72¿¿¿¿¿Identifier
765¿ExpressionStatement¿¿1235¿¿¿¿{"start":{"line":42,"column":6},"end":{"line":42,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿ExpressionStatement
766¿AssignmentExpression¿=¿1235¿¿¿¿{"start":{"line":42,"column":6},"end":{"line":42,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿AssignmentExpression
767¿Identifier¿¿1235¿stack¿¿¿{"start":{"line":42,"column":6},"end":{"line":42,"column":11},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
768¿Literal¿number¿1235¿¿0¿¿{"start":{"line":42,"column":14},"end":{"line":42,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Literal
769¿VariableDeclarator¿¿1235¿v73¿¿¿{"start":{"line":43,"column":22},"end":{"line":43,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
770¿BinaryExpression¿+¿1235¿¿¿¿{"start":{"line":43,"column":22},"end":{"line":43,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BinaryExpression
771¿Literal¿string¿1235¿¿'Call stack overflow for '¿¿{"start":{"line":43,"column":22},"end":{"line":43,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Literal
772¿Identifier¿¿1235¿call¿¿¿{"start":{"line":43,"column":51},"end":{"line":43,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
773¿VariableDeclarator¿¿1235¿v74¿¿¿{"start":{"line":43,"column":12},"end":{"line":43,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
774¿NewExpression¿¿1235¿¿¿¿{"start":{"line":43,"column":12},"end":{"line":43,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿NewExpression
775¿Identifier¿¿1235¿Error¿¿¿{"start":{"line":43,"column":16},"end":{"line":43,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
776¿Identifier¿¿1235¿v73¿¿¿¿¿Identifier
777¿ThrowStatement¿¿1235¿¿¿¿{"start":{"line":43,"column":6},"end":{"line":43,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿ThrowStatement
778¿Identifier¿¿1235¿v74¿¿¿¿¿Identifier
779¿BlockStatement¿¿1235¿¿¿¿{"start":{"line":41,"column":29},"end":{"line":44,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BlockStatement
780¿VariableDeclarator¿¿1235¿v75¿¿¿{"start":{"line":46,"column":8},"end":{"line":46,"column":25},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
781¿BinaryExpression¿===¿1235¿¿¿¿{"start":{"line":46,"column":8},"end":{"line":46,"column":25},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BinaryExpression
782¿Identifier¿¿1235¿expression¿¿¿{"start":{"line":46,"column":8},"end":{"line":46,"column":18},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
783¿Literal¿string¿1235¿¿''¿¿{"start":{"line":46,"column":23},"end":{"line":46,"column":25},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Literal
784¿IfStatement¿¿1235¿¿¿¿{"start":{"line":46,"column":4},"end":{"line":48,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿IfStatement
785¿Identifier¿¿1235¿v75¿¿¿¿¿Identifier
786¿VariableDeclarator¿¿1235¿v76¿¿¿{"start":{"line":47,"column":22},"end":{"line":47,"column":50},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
787¿BinaryExpression¿+¿1235¿¿¿¿{"start":{"line":47,"column":22},"end":{"line":47,"column":50},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BinaryExpression
788¿Identifier¿¿1235¿functionIdentifier¿¿¿{"start":{"line":47,"column":22},"end":{"line":47,"column":40},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
789¿Literal¿string¿1235¿¿'(): ''¿¿{"start":{"line":47,"column":43},"end":{"line":47,"column":50},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Literal
790¿VariableDeclarator¿¿1235¿v77¿¿¿{"start":{"line":47,"column":22},"end":{"line":47,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
791¿BinaryExpression¿+¿1235¿¿¿¿{"start":{"line":47,"column":22},"end":{"line":47,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BinaryExpression
792¿Identifier¿¿1235¿v76¿¿¿¿¿Identifier
793¿Identifier¿¿1235¿call¿¿¿{"start":{"line":47,"column":53},"end":{"line":47,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
794¿VariableDeclarator¿¿1235¿v78¿¿¿{"start":{"line":47,"column":22},"end":{"line":47,"column":100},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
795¿BinaryExpression¿+¿1235¿¿¿¿{"start":{"line":47,"column":22},"end":{"line":47,"column":100},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BinaryExpression
796¿Identifier¿¿1235¿v77¿¿¿¿¿Identifier
797¿Literal¿string¿1235¿¿'' must contain a non-whitespace string'¿¿{"start":{"line":47,"column":60},"end":{"line":47,"column":100},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Literal
798¿VariableDeclarator¿¿1235¿v79¿¿¿{"start":{"line":47,"column":12},"end":{"line":47,"column":101},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
799¿NewExpression¿¿1235¿¿¿¿{"start":{"line":47,"column":12},"end":{"line":47,"column":101},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿NewExpression
800¿Identifier¿¿1235¿Error¿¿¿{"start":{"line":47,"column":16},"end":{"line":47,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
801¿Identifier¿¿1235¿v78¿¿¿¿¿Identifier
802¿ThrowStatement¿¿1235¿¿¿¿{"start":{"line":47,"column":6},"end":{"line":47,"column":101},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿ThrowStatement
803¿Identifier¿¿1235¿v79¿¿¿¿¿Identifier
804¿BlockStatement¿¿1235¿¿¿¿{"start":{"line":46,"column":27},"end":{"line":48,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BlockStatement
805¿ExpressionStatement¿¿1235¿¿¿¿{"start":{"line":50,"column":4},"end":{"line":50,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿ExpressionStatement
806¿AssignmentExpression¿=¿1235¿¿¿¿{"start":{"line":50,"column":4},"end":{"line":50,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿AssignmentExpression
807¿Identifier¿¿1235¿expression¿¿¿{"start":{"line":50,"column":4},"end":{"line":50,"column":14},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
808¿CallExpression¿¿1235¿¿¿¿{"start":{"line":50,"column":17},"end":{"line":50,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿CallExpression
809¿Identifier¿¿1235¿evaluateNestedExpression¿¿¿{"start":{"line":50,"column":17},"end":{"line":50,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
810¿Identifier¿¿1235¿expression¿¿¿{"start":{"line":50,"column":42},"end":{"line":50,"column":52},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
811¿Identifier¿¿1235¿call¿¿¿{"start":{"line":50,"column":54},"end":{"line":50,"column":58},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
812¿VariableDeclarator¿¿1235¿units¿¿¿{"start":{"line":52,"column":8},"end":{"line":52,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
813¿CallExpression¿¿1235¿¿¿¿{"start":{"line":52,"column":16},"end":{"line":52,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿CallExpression
814¿Identifier¿¿1235¿getUnitsInExpression¿¿¿{"start":{"line":52,"column":16},"end":{"line":52,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
815¿Identifier¿¿1235¿expression¿¿¿{"start":{"line":52,"column":37},"end":{"line":52,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
816¿VariableDeclarator¿¿1235¿v80¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
817¿MemberExpression¿¿1235¿¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿MemberExpression
818¿Identifier¿¿1235¿units¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":13},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
819¿Identifier¿¿1235¿length¿¿¿{"start":{"line":56,"column":14},"end":{"line":56,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
820¿VariableDeclarator¿¿1235¿v81¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
821¿BinaryExpression¿>¿1235¿¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BinaryExpression
822¿Identifier¿¿1235¿v80¿¿¿¿¿Identifier
823¿Literal¿number¿1235¿¿1¿¿{"start":{"line":56,"column":23},"end":{"line":56,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Literal
824¿VariableDeclarator¿¿1235¿v82¿¿¿{"start":{"line":56,"column":28},"end":{"line":56,"column":54},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
825¿CallExpression¿¿1235¿¿¿¿{"start":{"line":56,"column":28},"end":{"line":56,"column":54},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿CallExpression
826¿MemberExpression¿¿1235¿¿¿¿{"start":{"line":56,"column":28},"end":{"line":56,"column":46},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿MemberExpression
827¿Identifier¿¿1235¿expression¿¿¿{"start":{"line":56,"column":28},"end":{"line":56,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
828¿Identifier¿¿1235¿indexOf¿¿¿{"start":{"line":56,"column":39},"end":{"line":56,"column":46},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
829¿Literal¿string¿1235¿¿'var('¿¿{"start":{"line":56,"column":47},"end":{"line":56,"column":53},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Literal
830¿VariableDeclarator¿¿1235¿v83¿¿¿{"start":{"line":56,"column":57},"end":{"line":56,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
831¿UnaryExpression¿-¿1235¿¿¿¿{"start":{"line":56,"column":57},"end":{"line":56,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿UnaryExpression
832¿Literal¿number¿1235¿¿1¿¿{"start":{"line":56,"column":58},"end":{"line":56,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Literal
833¿VariableDeclarator¿¿1235¿v84¿¿¿{"start":{"line":56,"column":28},"end":{"line":56,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
834¿BinaryExpression¿>¿1235¿¿¿¿{"start":{"line":56,"column":28},"end":{"line":56,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BinaryExpression
835¿Identifier¿¿1235¿v82¿¿¿¿¿Identifier
836¿Identifier¿¿1235¿v83¿¿¿¿¿Identifier
837¿VariableDeclarator¿¿1235¿v85¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
838¿LogicalExpression¿||¿1235¿¿¿¿{"start":{"line":56,"column":8},"end":{"line":56,"column":59},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿LogicalExpression
839¿Identifier¿¿1235¿v81¿¿¿¿¿Identifier
840¿Identifier¿¿1235¿v84¿¿¿¿¿Identifier
841¿IfStatement¿¿1235¿¿¿¿{"start":{"line":56,"column":4},"end":{"line":58,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿IfStatement
842¿Identifier¿¿1235¿v85¿¿¿¿¿Identifier
843¿VariableDeclarator¿¿1235¿v86¿¿¿{"start":{"line":57,"column":13},"end":{"line":57,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
844¿BinaryExpression¿+¿1235¿¿¿¿{"start":{"line":57,"column":13},"end":{"line":57,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BinaryExpression
845¿Identifier¿¿1235¿functionIdentifier¿¿¿{"start":{"line":57,"column":13},"end":{"line":57,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
846¿Literal¿string¿1235¿¿'('¿¿{"start":{"line":57,"column":34},"end":{"line":57,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Literal
847¿VariableDeclarator¿¿1235¿v87¿¿¿{"start":{"line":57,"column":13},"end":{"line":57,"column":50},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿VariableDeclarator
848¿BinaryExpression¿+¿1235¿¿¿¿{"start":{"line":57,"column":13},"end":{"line":57,"column":50},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿BinaryExpression
849¿Identifier¿¿1235¿v86¿¿¿¿¿Identifier
850¿Identifier¿¿1235¿expression¿¿¿{"start":{"line":57,"column":40},"end":{"line":57,"column":50},"fname":"/datasets/vulcan-dataset/CWE-94/144/src/index.js"}¿¿Identifier
