Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
8199¿Program¿¿-1¿¿¿¿{"start":{"line":11,"column":0},"end":{"line":2254,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Program
8222¿VariableDeclarator¿¿14331¿numberTag¿¿¿{"start":{"line":28,"column":4},"end":{"line":28,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8223¿Literal¿string¿14331¿¿'[object Number]'¿¿{"start":{"line":28,"column":16},"end":{"line":28,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8224¿VariableDeclarator¿¿14331¿objectTag¿¿¿{"start":{"line":29,"column":4},"end":{"line":29,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8225¿Literal¿string¿14331¿¿'[object Object]'¿¿{"start":{"line":29,"column":16},"end":{"line":29,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8226¿VariableDeclarator¿¿14331¿promiseTag¿¿¿{"start":{"line":30,"column":4},"end":{"line":30,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8227¿Literal¿string¿14331¿¿'[object Promise]'¿¿{"start":{"line":30,"column":17},"end":{"line":30,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8228¿VariableDeclarator¿¿14331¿regexpTag¿¿¿{"start":{"line":31,"column":4},"end":{"line":31,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8229¿Literal¿string¿14331¿¿'[object RegExp]'¿¿{"start":{"line":31,"column":16},"end":{"line":31,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8230¿VariableDeclarator¿¿14331¿setTag¿¿¿{"start":{"line":32,"column":4},"end":{"line":32,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8231¿Literal¿string¿14331¿¿'[object Set]'¿¿{"start":{"line":32,"column":13},"end":{"line":32,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8232¿VariableDeclarator¿¿14331¿stringTag¿¿¿{"start":{"line":33,"column":4},"end":{"line":33,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8233¿Literal¿string¿14331¿¿'[object String]'¿¿{"start":{"line":33,"column":16},"end":{"line":33,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8234¿VariableDeclarator¿¿14331¿symbolTag¿¿¿{"start":{"line":34,"column":4},"end":{"line":34,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8235¿Literal¿string¿14331¿¿'[object Symbol]'¿¿{"start":{"line":34,"column":16},"end":{"line":34,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8236¿VariableDeclarator¿¿14331¿weakMapTag¿¿¿{"start":{"line":35,"column":4},"end":{"line":35,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8237¿Literal¿string¿14331¿¿'[object WeakMap]'¿¿{"start":{"line":35,"column":17},"end":{"line":35,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8238¿VariableDeclarator¿¿14331¿arrayBufferTag¿¿¿{"start":{"line":37,"column":4},"end":{"line":37,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8239¿Literal¿string¿14331¿¿'[object ArrayBuffer]'¿¿{"start":{"line":37,"column":21},"end":{"line":37,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8240¿VariableDeclarator¿¿14331¿dataViewTag¿¿¿{"start":{"line":38,"column":4},"end":{"line":38,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8241¿Literal¿string¿14331¿¿'[object DataView]'¿¿{"start":{"line":38,"column":18},"end":{"line":38,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8242¿VariableDeclarator¿¿14331¿float32Tag¿¿¿{"start":{"line":39,"column":4},"end":{"line":39,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8243¿Literal¿string¿14331¿¿'[object Float32Array]'¿¿{"start":{"line":39,"column":17},"end":{"line":39,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8244¿VariableDeclarator¿¿14331¿float64Tag¿¿¿{"start":{"line":40,"column":4},"end":{"line":40,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8245¿Literal¿string¿14331¿¿'[object Float64Array]'¿¿{"start":{"line":40,"column":17},"end":{"line":40,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8246¿VariableDeclarator¿¿14331¿int8Tag¿¿¿{"start":{"line":41,"column":4},"end":{"line":41,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8247¿Literal¿string¿14331¿¿'[object Int8Array]'¿¿{"start":{"line":41,"column":14},"end":{"line":41,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8248¿VariableDeclarator¿¿14331¿int16Tag¿¿¿{"start":{"line":42,"column":4},"end":{"line":42,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8249¿Literal¿string¿14331¿¿'[object Int16Array]'¿¿{"start":{"line":42,"column":15},"end":{"line":42,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8250¿VariableDeclarator¿¿14331¿int32Tag¿¿¿{"start":{"line":43,"column":4},"end":{"line":43,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8251¿Literal¿string¿14331¿¿'[object Int32Array]'¿¿{"start":{"line":43,"column":15},"end":{"line":43,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8252¿VariableDeclarator¿¿14331¿uint8Tag¿¿¿{"start":{"line":44,"column":4},"end":{"line":44,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8253¿Literal¿string¿14331¿¿'[object Uint8Array]'¿¿{"start":{"line":44,"column":15},"end":{"line":44,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8254¿VariableDeclarator¿¿14331¿uint8ClampedTag¿¿¿{"start":{"line":45,"column":4},"end":{"line":45,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8255¿Literal¿string¿14331¿¿'[object Uint8ClampedArray]'¿¿{"start":{"line":45,"column":22},"end":{"line":45,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8256¿VariableDeclarator¿¿14331¿uint16Tag¿¿¿{"start":{"line":46,"column":4},"end":{"line":46,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8257¿Literal¿string¿14331¿¿'[object Uint16Array]'¿¿{"start":{"line":46,"column":16},"end":{"line":46,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8258¿VariableDeclarator¿¿14331¿uint32Tag¿¿¿{"start":{"line":47,"column":4},"end":{"line":47,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8259¿Literal¿string¿14331¿¿'[object Uint32Array]'¿¿{"start":{"line":47,"column":16},"end":{"line":47,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8260¿VariableDeclarator¿¿14331¿reRegExpChar¿¿¿{"start":{"line":53,"column":4},"end":{"line":53,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8261¿Literal¿object¿14331¿¿/[\\^$.*+?()[\]{}|]/g¿¿{"start":{"line":53,"column":19},"end":{"line":53,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8262¿VariableDeclarator¿¿14331¿reFlags¿¿¿{"start":{"line":56,"column":4},"end":{"line":56,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8263¿Literal¿object¿14331¿¿/\w*$/¿¿{"start":{"line":56,"column":14},"end":{"line":56,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8264¿VariableDeclarator¿¿14331¿reIsHostCtor¿¿¿{"start":{"line":59,"column":4},"end":{"line":59,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8265¿Literal¿object¿14331¿¿/^\[object .+?Constructor\]$/¿¿{"start":{"line":59,"column":19},"end":{"line":59,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8266¿VariableDeclarator¿¿14331¿reIsUint¿¿¿{"start":{"line":62,"column":4},"end":{"line":62,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8267¿Literal¿object¿14331¿¿/^(?:0|[1-9]\d*)$/¿¿{"start":{"line":62,"column":15},"end":{"line":62,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8268¿VariableDeclarator¿¿14331¿typedArrayTags¿¿¿{"start":{"line":65,"column":4},"end":{"line":65,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿VariableDeclarator
8269¿ObjectExpression¿¿14331¿¿¿¿¿¿ObjectExpression
8270¿ExpressionStatement¿¿14331¿¿¿¿{"start":{"line":69,"column":34},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿ExpressionStatement
8271¿AssignmentExpression¿=¿14331¿¿¿¿{"start":{"line":69,"column":34},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿AssignmentExpression
8272¿MemberExpression¿¿14331¿¿¿¿{"start":{"line":69,"column":34},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8273¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":70,"column":0},"end":{"line":70,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8274¿Identifier¿¿14331¿uint32Tag¿¿¿{"start":{"line":70,"column":15},"end":{"line":70,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8275¿Literal¿boolean¿14331¿¿true¿¿{"start":{"line":70,"column":28},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Literal
8276¿ExpressionStatement¿¿14331¿¿¿¿{"start":{"line":69,"column":0},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿ExpressionStatement
8277¿AssignmentExpression¿=¿14331¿¿¿¿{"start":{"line":69,"column":0},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿AssignmentExpression
8278¿MemberExpression¿¿14331¿¿¿¿{"start":{"line":69,"column":0},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8279¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":69,"column":34},"end":{"line":69,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8280¿Identifier¿¿14331¿uint16Tag¿¿¿{"start":{"line":69,"column":49},"end":{"line":69,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8281¿MemberExpression¿computed¿14331¿¿¿¿{"start":{"line":70,"column":0},"end":{"line":70,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8282¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":70,"column":0},"end":{"line":70,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8283¿Identifier¿¿14331¿uint32Tag¿¿¿{"start":{"line":70,"column":15},"end":{"line":70,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8284¿ExpressionStatement¿¿14331¿¿¿¿{"start":{"line":68,"column":27},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿ExpressionStatement
8285¿AssignmentExpression¿=¿14331¿¿¿¿{"start":{"line":68,"column":27},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿AssignmentExpression
8286¿MemberExpression¿¿14331¿¿¿¿{"start":{"line":68,"column":27},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8287¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":69,"column":0},"end":{"line":69,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8288¿Identifier¿¿14331¿uint8ClampedTag¿¿¿{"start":{"line":69,"column":15},"end":{"line":69,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8289¿MemberExpression¿computed¿14331¿¿¿¿{"start":{"line":69,"column":34},"end":{"line":69,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8290¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":69,"column":34},"end":{"line":69,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8291¿Identifier¿¿14331¿uint16Tag¿¿¿{"start":{"line":69,"column":49},"end":{"line":69,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8292¿ExpressionStatement¿¿14331¿¿¿¿{"start":{"line":68,"column":0},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿ExpressionStatement
8293¿AssignmentExpression¿=¿14331¿¿¿¿{"start":{"line":68,"column":0},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿AssignmentExpression
8294¿MemberExpression¿¿14331¿¿¿¿{"start":{"line":68,"column":0},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8295¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":68,"column":27},"end":{"line":68,"column":41},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8296¿Identifier¿¿14331¿uint8Tag¿¿¿{"start":{"line":68,"column":42},"end":{"line":68,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8297¿MemberExpression¿computed¿14331¿¿¿¿{"start":{"line":69,"column":0},"end":{"line":69,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8298¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":69,"column":0},"end":{"line":69,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8299¿Identifier¿¿14331¿uint8ClampedTag¿¿¿{"start":{"line":69,"column":15},"end":{"line":69,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8300¿ExpressionStatement¿¿14331¿¿¿¿{"start":{"line":67,"column":26},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿ExpressionStatement
8301¿AssignmentExpression¿=¿14331¿¿¿¿{"start":{"line":67,"column":26},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿AssignmentExpression
8302¿MemberExpression¿¿14331¿¿¿¿{"start":{"line":67,"column":26},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8303¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":68,"column":0},"end":{"line":68,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8304¿Identifier¿¿14331¿int32Tag¿¿¿{"start":{"line":68,"column":15},"end":{"line":68,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8305¿MemberExpression¿computed¿14331¿¿¿¿{"start":{"line":68,"column":27},"end":{"line":68,"column":51},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8306¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":68,"column":27},"end":{"line":68,"column":41},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8307¿Identifier¿¿14331¿uint8Tag¿¿¿{"start":{"line":68,"column":42},"end":{"line":68,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8308¿ExpressionStatement¿¿14331¿¿¿¿{"start":{"line":67,"column":0},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿ExpressionStatement
8309¿AssignmentExpression¿=¿14331¿¿¿¿{"start":{"line":67,"column":0},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿AssignmentExpression
8310¿MemberExpression¿¿14331¿¿¿¿{"start":{"line":67,"column":0},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8311¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":67,"column":26},"end":{"line":67,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8312¿Identifier¿¿14331¿int16Tag¿¿¿{"start":{"line":67,"column":41},"end":{"line":67,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8313¿MemberExpression¿computed¿14331¿¿¿¿{"start":{"line":68,"column":0},"end":{"line":68,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8314¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":68,"column":0},"end":{"line":68,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8315¿Identifier¿¿14331¿int32Tag¿¿¿{"start":{"line":68,"column":15},"end":{"line":68,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8316¿ExpressionStatement¿¿14331¿¿¿¿{"start":{"line":66,"column":29},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿ExpressionStatement
8317¿AssignmentExpression¿=¿14331¿¿¿¿{"start":{"line":66,"column":29},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿AssignmentExpression
8318¿MemberExpression¿¿14331¿¿¿¿{"start":{"line":66,"column":29},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8319¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":67,"column":0},"end":{"line":67,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8320¿Identifier¿¿14331¿int8Tag¿¿¿{"start":{"line":67,"column":15},"end":{"line":67,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8321¿MemberExpression¿computed¿14331¿¿¿¿{"start":{"line":67,"column":26},"end":{"line":67,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8322¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":67,"column":26},"end":{"line":67,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8323¿Identifier¿¿14331¿int16Tag¿¿¿{"start":{"line":67,"column":41},"end":{"line":67,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8324¿ExpressionStatement¿¿14331¿¿¿¿{"start":{"line":66,"column":0},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿ExpressionStatement
8325¿AssignmentExpression¿=¿14331¿¿¿¿{"start":{"line":66,"column":0},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿AssignmentExpression
8326¿MemberExpression¿¿14331¿¿¿¿{"start":{"line":66,"column":0},"end":{"line":70,"column":32},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8327¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":66,"column":29},"end":{"line":66,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8328¿Identifier¿¿14331¿float64Tag¿¿¿{"start":{"line":66,"column":44},"end":{"line":66,"column":54},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8329¿MemberExpression¿computed¿14331¿¿¿¿{"start":{"line":67,"column":0},"end":{"line":67,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿MemberExpression
8330¿Identifier¿¿14331¿typedArrayTags¿¿¿{"start":{"line":67,"column":0},"end":{"line":67,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
8331¿Identifier¿¿14331¿int8Tag¿¿¿{"start":{"line":67,"column":15},"end":{"line":67,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1068/src/index.js"}¿¿Identifier
