Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
638¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":92,"column":3},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Program
650¿Literal¿string¿1148¿¿'esprima'¿¿{"start":{"line":15,"column":21},"end":{"line":15,"column":30},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
651¿BlockStatement¿¿1148¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":16,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BlockStatement
652¿CatchClause¿¿1148¿¿¿¿{"start":{"line":16,"column":2},"end":{"line":19,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿CatchClause
653¿VariableDeclarator¿¿1148¿v90¿¿¿{"start":{"line":18,"column":6},"end":{"line":18,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
654¿UnaryExpression¿typeof¿1148¿¿¿¿{"start":{"line":18,"column":6},"end":{"line":18,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿UnaryExpression
655¿Identifier¿¿1148¿window¿¿¿{"start":{"line":18,"column":13},"end":{"line":18,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
656¿VariableDeclarator¿¿1148¿v91¿¿¿{"start":{"line":18,"column":6},"end":{"line":18,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
657¿BinaryExpression¿!==¿1148¿¿¿¿{"start":{"line":18,"column":6},"end":{"line":18,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
658¿Identifier¿¿1148¿v90¿¿¿¿¿Identifier
659¿Literal¿string¿1148¿¿'undefined'¿¿{"start":{"line":18,"column":24},"end":{"line":18,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
660¿IfStatement¿¿1148¿¿¿¿{"start":{"line":18,"column":2},"end":{"line":18,"column":62},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿IfStatement
661¿Identifier¿¿1148¿v91¿¿¿¿¿Identifier
662¿ExpressionStatement¿¿1148¿¿¿¿{"start":{"line":18,"column":37},"end":{"line":18,"column":62},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿ExpressionStatement
663¿AssignmentExpression¿=¿1148¿¿¿¿{"start":{"line":18,"column":37},"end":{"line":18,"column":61},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿AssignmentExpression
664¿Identifier¿¿1148¿esprima¿¿¿{"start":{"line":18,"column":37},"end":{"line":18,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
665¿MemberExpression¿¿1148¿¿¿¿{"start":{"line":18,"column":47},"end":{"line":18,"column":61},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
666¿Identifier¿¿1148¿window¿¿¿{"start":{"line":18,"column":47},"end":{"line":18,"column":53},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
667¿Identifier¿¿1148¿esprima¿¿¿{"start":{"line":18,"column":54},"end":{"line":18,"column":61},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
668¿BlockStatement¿¿1148¿¿¿¿¿¿BlockStatement
669¿BlockStatement¿¿1148¿¿¿¿{"start":{"line":16,"column":12},"end":{"line":19,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BlockStatement
670¿Identifier¿¿1148¿_¿¿¿{"start":{"line":16,"column":9},"end":{"line":16,"column":10},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
671¿VariableDeclarator¿¿1148¿Type¿¿¿{"start":{"line":21,"column":4},"end":{"line":21,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
672¿CallExpression¿¿1148¿¿¿¿{"start":{"line":21,"column":11},"end":{"line":21,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿CallExpression
673¿Identifier¿¿1148¿require¿¿¿{"start":{"line":21,"column":11},"end":{"line":21,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
674¿Literal¿string¿1148¿¿'../../type'¿¿{"start":{"line":21,"column":19},"end":{"line":21,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
675¿VariableDeclarator¿¿1148¿resolveJavascriptFunction¿¿¿{"start":{"line":23,"column":0},"end":{"line":42,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
676¿FunctionExpression¿¿1148¿anon¿¿¿{"start":{"line":23,"column":0},"end":{"line":42,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿FunctionExpression
677¿Identifier¿¿0¿data¿¿¿{"start":{"line":23,"column":35},"end":{"line":23,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
678¿VariableDeclarator¿¿1152¿v92¿¿¿{"start":{"line":24,"column":6},"end":{"line":24,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
679¿BinaryExpression¿===¿1152¿¿¿¿{"start":{"line":24,"column":6},"end":{"line":24,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
680¿Identifier¿¿1152¿data¿¿¿{"start":{"line":24,"column":6},"end":{"line":24,"column":10},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
681¿Literal¿object¿1152¿¿null¿¿{"start":{"line":24,"column":15},"end":{"line":24,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
682¿IfStatement¿¿1152¿¿¿¿{"start":{"line":24,"column":2},"end":{"line":24,"column":34},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿IfStatement
683¿Identifier¿¿1152¿v92¿¿¿¿¿Identifier
684¿ReturnStatement¿¿1152¿¿¿¿{"start":{"line":24,"column":21},"end":{"line":24,"column":34},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿ReturnStatement
685¿Literal¿boolean¿1152¿¿false¿¿{"start":{"line":24,"column":28},"end":{"line":24,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
686¿BlockStatement¿¿1152¿¿¿¿¿¿BlockStatement
687¿TryStatement¿¿1152¿¿¿¿{"start":{"line":26,"column":2},"end":{"line":41,"column":3},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿TryStatement
688¿VariableDeclarator¿¿1152¿v93¿¿¿{"start":{"line":27,"column":17},"end":{"line":27,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
689¿BinaryExpression¿+¿1152¿¿¿¿{"start":{"line":27,"column":17},"end":{"line":27,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
690¿Literal¿string¿1152¿¿'('¿¿{"start":{"line":27,"column":17},"end":{"line":27,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
691¿Identifier¿¿1152¿data¿¿¿{"start":{"line":27,"column":23},"end":{"line":27,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
692¿VariableDeclarator¿¿1152¿source¿¿¿{"start":{"line":27,"column":8},"end":{"line":27,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
693¿BinaryExpression¿+¿1152¿¿¿¿{"start":{"line":27,"column":17},"end":{"line":27,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
694¿Identifier¿¿1152¿v93¿¿¿¿¿Identifier
695¿Literal¿string¿1152¿¿')'¿¿{"start":{"line":27,"column":30},"end":{"line":27,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
696¿VariableDeclarator¿¿1152¿v94¿¿¿{"start":{"line":28,"column":39},"end":{"line":28,"column":54},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
697¿ObjectExpression¿¿1152¿¿¿¿{"start":{"line":28,"column":39},"end":{"line":28,"column":54},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿ObjectExpression
698¿Property¿¿1152¿¿¿¿{"start":{"line":28,"column":41},"end":{"line":28,"column":52},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Property
699¿Identifier¿¿1152¿range¿¿¿{"start":{"line":28,"column":41},"end":{"line":28,"column":46},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
700¿Literal¿boolean¿1152¿¿true¿¿{"start":{"line":28,"column":48},"end":{"line":28,"column":52},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
701¿VariableDeclarator¿¿1152¿ast¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":55},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
702¿CallExpression¿¿1152¿¿¿¿{"start":{"line":28,"column":17},"end":{"line":28,"column":55},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿CallExpression
703¿MemberExpression¿¿1152¿¿¿¿{"start":{"line":28,"column":17},"end":{"line":28,"column":30},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
704¿Identifier¿¿1152¿esprima¿¿¿{"start":{"line":28,"column":17},"end":{"line":28,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
705¿Identifier¿¿1152¿parse¿¿¿{"start":{"line":28,"column":25},"end":{"line":28,"column":30},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
706¿Identifier¿¿1152¿source¿¿¿{"start":{"line":28,"column":31},"end":{"line":28,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
707¿Identifier¿¿1152¿v94¿¿¿¿¿Identifier
708¿VariableDeclarator¿¿1152¿v95¿¿¿{"start":{"line":30,"column":8},"end":{"line":30,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
709¿MemberExpression¿¿1152¿¿¿¿{"start":{"line":30,"column":8},"end":{"line":30,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
710¿Identifier¿¿1152¿ast¿¿¿{"start":{"line":30,"column":8},"end":{"line":30,"column":11},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
711¿Identifier¿¿1152¿type¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
712¿VariableDeclarator¿¿1152¿v96¿¿¿{"start":{"line":30,"column":8},"end":{"line":30,"column":49},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
713¿BinaryExpression¿!==¿1152¿¿¿¿{"start":{"line":30,"column":8},"end":{"line":30,"column":49},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
714¿Identifier¿¿1152¿v95¿¿¿¿¿Identifier
715¿Literal¿string¿1152¿¿'Program'¿¿{"start":{"line":30,"column":40},"end":{"line":30,"column":49},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
716¿VariableDeclarator¿¿1152¿v97¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
717¿MemberExpression¿¿1152¿¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
718¿Identifier¿¿1152¿ast¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":11},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
719¿Identifier¿¿1152¿body¿¿¿{"start":{"line":31,"column":12},"end":{"line":31,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
720¿VariableDeclarator¿¿1152¿v98¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":23},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
721¿MemberExpression¿¿1152¿¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":23},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
722¿Identifier¿¿1152¿v97¿¿¿¿¿Identifier
723¿Identifier¿¿1152¿length¿¿¿{"start":{"line":31,"column":17},"end":{"line":31,"column":23},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
724¿VariableDeclarator¿¿1152¿v99¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
725¿BinaryExpression¿!==¿1152¿¿¿¿{"start":{"line":31,"column":8},"end":{"line":31,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
726¿Identifier¿¿1152¿v98¿¿¿¿¿Identifier
727¿Literal¿number¿1152¿¿1¿¿{"start":{"line":31,"column":40},"end":{"line":31,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
728¿VariableDeclarator¿¿1152¿v100¿¿¿{"start":{"line":30,"column":8},"end":{"line":31,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
729¿LogicalExpression¿||¿1152¿¿¿¿{"start":{"line":30,"column":8},"end":{"line":31,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿LogicalExpression
730¿Identifier¿¿1152¿v96¿¿¿¿¿Identifier
731¿Identifier¿¿1152¿v99¿¿¿¿¿Identifier
732¿VariableDeclarator¿¿1152¿v101¿¿¿{"start":{"line":32,"column":8},"end":{"line":32,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
733¿MemberExpression¿¿1152¿¿¿¿{"start":{"line":32,"column":8},"end":{"line":32,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
734¿Identifier¿¿1152¿ast¿¿¿{"start":{"line":32,"column":8},"end":{"line":32,"column":11},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
735¿Identifier¿¿1152¿body¿¿¿{"start":{"line":32,"column":12},"end":{"line":32,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
736¿VariableDeclarator¿¿1152¿v102¿¿¿{"start":{"line":32,"column":8},"end":{"line":32,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
737¿MemberExpression¿computed¿1152¿¿¿¿{"start":{"line":32,"column":8},"end":{"line":32,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
738¿Identifier¿¿1152¿v101¿¿¿¿¿Identifier
739¿Literal¿number¿1152¿¿0¿¿{"start":{"line":32,"column":17},"end":{"line":32,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
740¿VariableDeclarator¿¿1152¿v103¿¿¿{"start":{"line":32,"column":8},"end":{"line":32,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
741¿MemberExpression¿¿1152¿¿¿¿{"start":{"line":32,"column":8},"end":{"line":32,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
742¿Identifier¿¿1152¿v102¿¿¿¿¿Identifier
743¿Identifier¿¿1152¿type¿¿¿{"start":{"line":32,"column":20},"end":{"line":32,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
744¿VariableDeclarator¿¿1152¿v104¿¿¿{"start":{"line":32,"column":8},"end":{"line":32,"column":61},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
745¿BinaryExpression¿!==¿1152¿¿¿¿{"start":{"line":32,"column":8},"end":{"line":32,"column":61},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
746¿Identifier¿¿1152¿v103¿¿¿¿¿Identifier
747¿Literal¿string¿1152¿¿'ExpressionStatement'¿¿{"start":{"line":32,"column":40},"end":{"line":32,"column":61},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
748¿VariableDeclarator¿¿1152¿v105¿¿¿{"start":{"line":30,"column":8},"end":{"line":32,"column":61},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
749¿LogicalExpression¿||¿1152¿¿¿¿{"start":{"line":30,"column":8},"end":{"line":32,"column":61},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿LogicalExpression
750¿Identifier¿¿1152¿v100¿¿¿¿¿Identifier
751¿Identifier¿¿1152¿v104¿¿¿¿¿Identifier
752¿VariableDeclarator¿¿1152¿v106¿¿¿{"start":{"line":33,"column":9},"end":{"line":33,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
753¿MemberExpression¿¿1152¿¿¿¿{"start":{"line":33,"column":9},"end":{"line":33,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
754¿Identifier¿¿1152¿ast¿¿¿{"start":{"line":33,"column":9},"end":{"line":33,"column":12},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
755¿Identifier¿¿1152¿body¿¿¿{"start":{"line":33,"column":13},"end":{"line":33,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
756¿VariableDeclarator¿¿1152¿v107¿¿¿{"start":{"line":33,"column":9},"end":{"line":33,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
757¿MemberExpression¿computed¿1152¿¿¿¿{"start":{"line":33,"column":9},"end":{"line":33,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
758¿Identifier¿¿1152¿v106¿¿¿¿¿Identifier
759¿Literal¿number¿1152¿¿0¿¿{"start":{"line":33,"column":18},"end":{"line":33,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
760¿VariableDeclarator¿¿1152¿v108¿¿¿{"start":{"line":33,"column":9},"end":{"line":33,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
761¿MemberExpression¿¿1152¿¿¿¿{"start":{"line":33,"column":9},"end":{"line":33,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
762¿Identifier¿¿1152¿v107¿¿¿¿¿Identifier
763¿Identifier¿¿1152¿expression¿¿¿{"start":{"line":33,"column":21},"end":{"line":33,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
764¿VariableDeclarator¿¿1152¿v109¿¿¿{"start":{"line":33,"column":9},"end":{"line":33,"column":36},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
765¿MemberExpression¿¿1152¿¿¿¿{"start":{"line":33,"column":9},"end":{"line":33,"column":36},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
766¿Identifier¿¿1152¿v108¿¿¿¿¿Identifier
767¿Identifier¿¿1152¿type¿¿¿{"start":{"line":33,"column":32},"end":{"line":33,"column":36},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
768¿VariableDeclarator¿¿1152¿v110¿¿¿{"start":{"line":33,"column":9},"end":{"line":33,"column":66},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
769¿BinaryExpression¿!==¿1152¿¿¿¿{"start":{"line":33,"column":9},"end":{"line":33,"column":66},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿BinaryExpression
770¿Identifier¿¿1152¿v109¿¿¿¿¿Identifier
771¿Literal¿string¿1152¿¿'ArrowFunctionExpression'¿¿{"start":{"line":33,"column":41},"end":{"line":33,"column":66},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
772¿VariableDeclarator¿¿1152¿v111¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
773¿MemberExpression¿¿1152¿¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
774¿Identifier¿¿1152¿ast¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
775¿Identifier¿¿1152¿body¿¿¿{"start":{"line":34,"column":14},"end":{"line":34,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Identifier
776¿VariableDeclarator¿¿1152¿v112¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
777¿MemberExpression¿computed¿1152¿¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
778¿Identifier¿¿1152¿v111¿¿¿¿¿Identifier
779¿Literal¿number¿1152¿¿0¿¿{"start":{"line":34,"column":19},"end":{"line":34,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿Literal
780¿VariableDeclarator¿¿1152¿v113¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿VariableDeclarator
781¿MemberExpression¿¿1152¿¿¿¿{"start":{"line":34,"column":10},"end":{"line":34,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js"}¿¿MemberExpression
