Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
682¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":1},"end":{"line":73,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Program
695¿VariableDeclarator¿exported¿1196¿v140¿¿¿{"start":{"line":5,"column":10},"end":{"line":73,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
696¿FunctionExpression¿¿1196¿anon¿¿¿{"start":{"line":5,"column":27},"end":{"line":73,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿FunctionExpression
697¿Identifier¿¿0¿res¿¿¿{"start":{"line":5,"column":37},"end":{"line":5,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
698¿VariableDeclarator¿¿1198¿v75¿¿¿{"start":{"line":8,"column":4},"end":{"line":8,"column":123},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
699¿FunctionExpression¿¿1198¿anon¿¿¿{"start":{"line":8,"column":15},"end":{"line":8,"column":123},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿FunctionExpression
700¿Identifier¿¿0¿arr¿¿¿{"start":{"line":8,"column":25},"end":{"line":8,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
701¿VariableDeclarator¿¿1200¿v71¿¿¿{"start":{"line":8,"column":51},"end":{"line":8,"column":89},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
702¿ObjectExpression¿¿1200¿¿¿¿{"start":{"line":8,"column":51},"end":{"line":8,"column":89},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ObjectExpression
703¿Property¿¿1200¿¿¿¿{"start":{"line":8,"column":53},"end":{"line":8,"column":87},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Property
704¿Literal¿string¿1200¿¿'Content-Type'¿¿{"start":{"line":8,"column":53},"end":{"line":8,"column":67},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
705¿Literal¿string¿1200¿¿'application/json'¿¿{"start":{"line":8,"column":69},"end":{"line":8,"column":87},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
706¿VariableDeclarator¿¿1200¿v72¿¿¿{"start":{"line":8,"column":32},"end":{"line":8,"column":90},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
707¿CallExpression¿¿1200¿¿¿¿{"start":{"line":8,"column":32},"end":{"line":8,"column":90},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
708¿MemberExpression¿¿1200¿¿¿¿{"start":{"line":8,"column":32},"end":{"line":8,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
709¿Identifier¿¿1200¿res¿¿¿{"start":{"line":8,"column":32},"end":{"line":8,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
710¿Identifier¿¿1200¿writeHead¿¿¿{"start":{"line":8,"column":36},"end":{"line":8,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
711¿Literal¿number¿1200¿¿200¿¿{"start":{"line":8,"column":46},"end":{"line":8,"column":49},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
712¿Identifier¿¿1200¿v71¿¿¿¿¿Identifier
713¿ExpressionStatement¿¿1200¿¿¿¿{"start":{"line":8,"column":32},"end":{"line":8,"column":91},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ExpressionStatement
714¿Identifier¿¿1200¿v72¿¿¿¿¿Identifier
715¿VariableDeclarator¿¿1200¿v73¿¿¿{"start":{"line":8,"column":100},"end":{"line":8,"column":119},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
716¿CallExpression¿¿1200¿¿¿¿{"start":{"line":8,"column":100},"end":{"line":8,"column":119},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
717¿MemberExpression¿¿1200¿¿¿¿{"start":{"line":8,"column":100},"end":{"line":8,"column":114},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
718¿Identifier¿¿1200¿JSON¿¿¿{"start":{"line":8,"column":100},"end":{"line":8,"column":104},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
719¿Identifier¿¿1200¿stringify¿¿¿{"start":{"line":8,"column":105},"end":{"line":8,"column":114},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
720¿Identifier¿¿1200¿arr¿¿¿{"start":{"line":8,"column":115},"end":{"line":8,"column":118},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
721¿VariableDeclarator¿¿1200¿v74¿¿¿{"start":{"line":8,"column":92},"end":{"line":8,"column":120},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
722¿CallExpression¿¿1200¿¿¿¿{"start":{"line":8,"column":92},"end":{"line":8,"column":120},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
723¿MemberExpression¿¿1200¿¿¿¿{"start":{"line":8,"column":92},"end":{"line":8,"column":99},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
724¿Identifier¿¿1200¿res¿¿¿{"start":{"line":8,"column":92},"end":{"line":8,"column":95},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
725¿Identifier¿¿1200¿end¿¿¿{"start":{"line":8,"column":96},"end":{"line":8,"column":99},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
726¿Identifier¿¿1200¿v73¿¿¿¿¿Identifier
727¿ExpressionStatement¿¿1200¿¿¿¿{"start":{"line":8,"column":92},"end":{"line":8,"column":121},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ExpressionStatement
728¿Identifier¿¿1200¿v74¿¿¿¿¿Identifier
729¿BlockStatement¿¿1200¿¿¿¿{"start":{"line":8,"column":30},"end":{"line":8,"column":123},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿BlockStatement
730¿ExpressionStatement¿¿1198¿¿¿¿{"start":{"line":8,"column":4},"end":{"line":8,"column":124},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ExpressionStatement
731¿AssignmentExpression¿=¿1198¿¿¿¿{"start":{"line":8,"column":4},"end":{"line":8,"column":123},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿AssignmentExpression
732¿MemberExpression¿¿1198¿¿¿¿{"start":{"line":8,"column":4},"end":{"line":8,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
733¿Identifier¿¿1198¿res¿¿¿{"start":{"line":8,"column":4},"end":{"line":8,"column":7},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
734¿Identifier¿¿1198¿json¿¿¿{"start":{"line":8,"column":8},"end":{"line":8,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
735¿Identifier¿¿1198¿v75¿¿¿¿¿Identifier
736¿VariableDeclarator¿¿1198¿v89¿¿¿{"start":{"line":10,"column":4},"end":{"line":21,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
737¿FunctionExpression¿¿1198¿anon¿¿¿{"start":{"line":10,"column":16},"end":{"line":21,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿FunctionExpression
738¿VariableDeclarator¿¿1202¿filepath¿¿¿{"start":{"line":11,"column":12},"end":{"line":11,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
739¿VariableDeclarator¿¿1202¿types¿¿¿{"start":{"line":12,"column":12},"end":{"line":12,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
740¿ArrayExpression¿¿1202¿¿¿¿{"start":{"line":12,"column":20},"end":{"line":12,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ArrayExpression
741¿Literal¿string¿1202¿¿'.html'¿¿{"start":{"line":12,"column":21},"end":{"line":12,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
742¿Literal¿string¿1202¿¿'.htm'¿¿{"start":{"line":12,"column":30},"end":{"line":12,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
743¿VariableDeclarator¿¿1202¿i¿¿¿{"start":{"line":13,"column":17},"end":{"line":13,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
744¿Literal¿number¿1202¿¿0¿¿{"start":{"line":13,"column":21},"end":{"line":13,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
745¿VariableDeclarator¿¿1202¿t¿¿¿{"start":{"line":13,"column":24},"end":{"line":13,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
746¿WhileStatement¿¿1202¿¿¿¿{"start":{"line":13,"column":8},"end":{"line":18,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿WhileStatement
747¿AssignmentExpression¿=¿1202¿¿¿¿{"start":{"line":13,"column":27},"end":{"line":13,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿AssignmentExpression
748¿Identifier¿¿1202¿t¿¿¿{"start":{"line":13,"column":27},"end":{"line":13,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
749¿MemberExpression¿computed¿1202¿¿¿¿{"start":{"line":13,"column":31},"end":{"line":13,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
750¿Identifier¿¿1202¿types¿¿¿{"start":{"line":13,"column":31},"end":{"line":13,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
751¿Identifier¿¿1202¿i¿¿¿{"start":{"line":13,"column":37},"end":{"line":13,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
752¿VariableDeclarator¿¿1202¿v77¿¿¿{"start":{"line":14,"column":40},"end":{"line":14,"column":50},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
753¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":14,"column":40},"end":{"line":14,"column":50},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
754¿Identifier¿¿1202¿res¿¿¿{"start":{"line":14,"column":40},"end":{"line":14,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
755¿Identifier¿¿1202¿config¿¿¿{"start":{"line":14,"column":44},"end":{"line":14,"column":50},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
756¿VariableDeclarator¿¿1202¿v78¿¿¿{"start":{"line":14,"column":40},"end":{"line":14,"column":59},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
757¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":14,"column":40},"end":{"line":14,"column":59},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
758¿Identifier¿¿1202¿v77¿¿¿¿¿Identifier
759¿Identifier¿¿1202¿basename¿¿¿{"start":{"line":14,"column":51},"end":{"line":14,"column":59},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
760¿VariableDeclarator¿¿1202¿v79¿¿¿{"start":{"line":14,"column":61},"end":{"line":14,"column":73},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
761¿BinaryExpression¿+¿1202¿¿¿¿{"start":{"line":14,"column":61},"end":{"line":14,"column":73},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿BinaryExpression
762¿Literal¿string¿1202¿¿'/index'¿¿{"start":{"line":14,"column":61},"end":{"line":14,"column":69},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
763¿Identifier¿¿1202¿t¿¿¿{"start":{"line":14,"column":72},"end":{"line":14,"column":73},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
764¿VariableDeclarator¿¿1202¿v80¿¿¿{"start":{"line":14,"column":30},"end":{"line":14,"column":74},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
765¿CallExpression¿¿1202¿¿¿¿{"start":{"line":14,"column":30},"end":{"line":14,"column":74},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
766¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":14,"column":30},"end":{"line":14,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
767¿Identifier¿¿1202¿path¿¿¿{"start":{"line":14,"column":30},"end":{"line":14,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
768¿Identifier¿¿1202¿join¿¿¿{"start":{"line":14,"column":35},"end":{"line":14,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
769¿Identifier¿¿1202¿v78¿¿¿¿¿Identifier
770¿Identifier¿¿1202¿v79¿¿¿¿¿Identifier
771¿VariableDeclarator¿¿1202¿v81¿¿¿{"start":{"line":14,"column":16},"end":{"line":14,"column":75},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
772¿CallExpression¿¿1202¿¿¿¿{"start":{"line":14,"column":16},"end":{"line":14,"column":75},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
773¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":14,"column":16},"end":{"line":14,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
774¿Identifier¿¿1202¿fs¿¿¿{"start":{"line":14,"column":16},"end":{"line":14,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
775¿Identifier¿¿1202¿existsSync¿¿¿{"start":{"line":14,"column":19},"end":{"line":14,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
776¿Identifier¿¿1202¿v80¿¿¿¿¿Identifier
777¿IfStatement¿¿1202¿¿¿¿{"start":{"line":14,"column":12},"end":{"line":17,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿IfStatement
778¿Identifier¿¿1202¿v81¿¿¿¿¿Identifier
779¿VariableDeclarator¿¿1202¿v82¿¿¿{"start":{"line":15,"column":37},"end":{"line":15,"column":47},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
780¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":15,"column":37},"end":{"line":15,"column":47},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
781¿Identifier¿¿1202¿res¿¿¿{"start":{"line":15,"column":37},"end":{"line":15,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
782¿Identifier¿¿1202¿config¿¿¿{"start":{"line":15,"column":41},"end":{"line":15,"column":47},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
783¿VariableDeclarator¿¿1202¿v83¿¿¿{"start":{"line":15,"column":37},"end":{"line":15,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
784¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":15,"column":37},"end":{"line":15,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
785¿Identifier¿¿1202¿v82¿¿¿¿¿Identifier
786¿Identifier¿¿1202¿basename¿¿¿{"start":{"line":15,"column":48},"end":{"line":15,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
787¿VariableDeclarator¿¿1202¿v84¿¿¿{"start":{"line":15,"column":58},"end":{"line":15,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
788¿BinaryExpression¿+¿1202¿¿¿¿{"start":{"line":15,"column":58},"end":{"line":15,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿BinaryExpression
789¿Literal¿string¿1202¿¿'/index'¿¿{"start":{"line":15,"column":58},"end":{"line":15,"column":66},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Literal
790¿Identifier¿¿1202¿t¿¿¿{"start":{"line":15,"column":69},"end":{"line":15,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
791¿ExpressionStatement¿¿1202¿¿¿¿{"start":{"line":15,"column":16},"end":{"line":15,"column":72},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿ExpressionStatement
792¿AssignmentExpression¿=¿1202¿¿¿¿{"start":{"line":15,"column":16},"end":{"line":15,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿AssignmentExpression
793¿Identifier¿¿1202¿filepath¿¿¿{"start":{"line":15,"column":16},"end":{"line":15,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
794¿CallExpression¿¿1202¿¿¿¿{"start":{"line":15,"column":27},"end":{"line":15,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
795¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":15,"column":27},"end":{"line":15,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
796¿Identifier¿¿1202¿path¿¿¿{"start":{"line":15,"column":27},"end":{"line":15,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
797¿Identifier¿¿1202¿join¿¿¿{"start":{"line":15,"column":32},"end":{"line":15,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
798¿Identifier¿¿1202¿v83¿¿¿¿¿Identifier
799¿Identifier¿¿1202¿v84¿¿¿¿¿Identifier
800¿BreakStatement¿¿1202¿¿¿¿{"start":{"line":16,"column":16},"end":{"line":16,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿BreakStatement
801¿BlockStatement¿¿1202¿¿¿¿{"start":{"line":14,"column":77},"end":{"line":17,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿BlockStatement
802¿VariableDeclarator¿¿1202¿v76¿¿¿{"start":{"line":13,"column":41},"end":{"line":13,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
803¿UpdateExpression¿¿1202¿¿¿¿{"start":{"line":13,"column":41},"end":{"line":13,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿UpdateExpression
804¿Identifier¿¿1202¿i¿¿¿{"start":{"line":13,"column":41},"end":{"line":13,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
805¿BlockStatement¿¿1202¿¿¿¿¿¿BlockStatement
806¿VariableDeclarator¿¿1202¿v85¿¿¿{"start":{"line":19,"column":41},"end":{"line":19,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
807¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":19,"column":41},"end":{"line":19,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
808¿Identifier¿¿1202¿res¿¿¿{"start":{"line":19,"column":41},"end":{"line":19,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
809¿Identifier¿¿1202¿config¿¿¿{"start":{"line":19,"column":45},"end":{"line":19,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
810¿VariableDeclarator¿¿1202¿v86¿¿¿{"start":{"line":19,"column":41},"end":{"line":19,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
811¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":19,"column":41},"end":{"line":19,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
812¿Identifier¿¿1202¿v85¿¿¿¿¿Identifier
813¿Identifier¿¿1202¿basename¿¿¿{"start":{"line":19,"column":52},"end":{"line":19,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
814¿VariableDeclarator¿¿1202¿v87¿¿¿{"start":{"line":19,"column":31},"end":{"line":19,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿VariableDeclarator
815¿CallExpression¿¿1202¿¿¿¿{"start":{"line":19,"column":31},"end":{"line":19,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿CallExpression
816¿MemberExpression¿¿1202¿¿¿¿{"start":{"line":19,"column":31},"end":{"line":19,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿MemberExpression
817¿Identifier¿¿1202¿path¿¿¿{"start":{"line":19,"column":31},"end":{"line":19,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
818¿Identifier¿¿1202¿join¿¿¿{"start":{"line":19,"column":36},"end":{"line":19,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/ex-http-frame_1.0.2/src/res.js"}¿¿Identifier
819¿Identifier¿¿1202¿v86¿¿¿¿¿Identifier
